#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520531005178139490,-0.7838514984,-0.9074595426,1.2399709281,0.9166278792,-0.0217302142,-0.0447976222,-0.3966286701
1520531005186473490,-0.7914651444,-0.9012084063,1.2404311951,0.9148881556,-0.0207225763,-0.0451180194,-0.4006427359
1520531005194806490,-0.7994607938,-0.8943563431,1.2414405071,0.9129012902,-0.0214048305,-0.0459935575,-0.4050156297
1520531005203139490,-0.8064745082,-0.8878166988,1.2420052700,0.9112928042,-0.0195920133,-0.0481544293,-0.4084638650
1520531005211473490,-0.8138248996,-0.8809913488,1.2427721184,0.9095143601,-0.0199197132,-0.0494852245,-0.4122354260
1520531005219806490,-0.8210944519,-0.8737761857,1.2435543643,0.9082817807,-0.0199631960,-0.0508570882,-0.4147761255
1520531005228140490,-0.8286675600,-0.8668824483,1.2443816891,0.9055983066,-0.0218911809,-0.0519346243,-0.4203751635
1520531005236473490,-0.8356217479,-0.8598305464,1.2450380937,0.9037925816,-0.0212569279,-0.0541964957,-0.4239927504
1520531005244806490,-0.8425035603,-0.8524400506,1.2457036026,0.9019832127,-0.0220670507,-0.0554798292,-0.4276228686
1520531005253140490,-0.8498875209,-0.8456878810,1.2470420136,0.8996080269,-0.0250264944,-0.0564276529,-0.4323135349
1520531005261473490,-0.8567264737,-0.8383362357,1.2477380593,0.8976577371,-0.0266090341,-0.0579167196,-0.4360598582
1520531005269806490,-0.8634929542,-0.8313111077,1.2483549920,0.8952671999,-0.0266290601,-0.0591739266,-0.4407788339
1520531005278139490,-0.8700480849,-0.8238618676,1.2485545592,0.8931886321,-0.0268498086,-0.0604032735,-0.4447972570
1520531005286473490,-0.8767960135,-0.8167774734,1.2492143372,0.8906693628,-0.0268844565,-0.0611255723,-0.4497209985
1520531005294806490,-0.8835313390,-0.8093297806,1.2491334975,0.8882737353,-0.0264403579,-0.0612347484,-0.4544457990
1520531005303139490,-0.8900475383,-0.8020833943,1.2495154059,0.8860647031,-0.0271730134,-0.0610847498,-0.4587151867
1520531005311473490,-0.8966256878,-0.7946789935,1.2495491492,0.8844261621,-0.0284879399,-0.0607064489,-0.4618371229
1520531005319806490,-0.9032787533,-0.7875355758,1.2498137072,0.8816449114,-0.0295118725,-0.0609417785,-0.4670304051
1520531005328139490,-0.9096541481,-0.7800848644,1.2494300386,0.8798549631,-0.0289651090,-0.0605530048,-0.4704780548
1520531005336473490,-0.9166096482,-0.7729257309,1.2498157103,0.8772800095,-0.0321034936,-0.0590529371,-0.4752493043
1520531005344806490,-0.9227693848,-0.7652769797,1.2492793988,0.8758976213,-0.0310832562,-0.0582149907,-0.4779625539
1520531005353140490,-0.9291726227,-0.7575456024,1.2488343138,0.8738803997,-0.0318489759,-0.0570639688,-0.4817285473
1520531005361473490,-0.9355499539,-0.7500361820,1.2482354817,0.8720939569,-0.0322355125,-0.0562086794,-0.4850294696
1520531005369806490,-0.9420516649,-0.7423411090,1.2477165533,0.8701332823,-0.0333560027,-0.0546716891,-0.4886373446
1520531005378140490,-0.9484645840,-0.7346157040,1.2470571699,0.8684040113,-0.0345485405,-0.0531746930,-0.4917858512
1520531005386473490,-0.9547764598,-0.7269234485,1.2462894970,0.8666702839,-0.0349342727,-0.0521665829,-0.4949150060
1520531005394806490,-0.9611459110,-0.7191049046,1.2454253049,0.8652823249,-0.0367217458,-0.0503426373,-0.4973968541
1520531005403139490,-0.9673960226,-0.7112497863,1.2445852672,0.8638314975,-0.0376205563,-0.0496806183,-0.4999116661
1520531005411473490,-0.9737716090,-0.7034646760,1.2436739037,0.8621528882,-0.0388268965,-0.0482120775,-0.5028523293
1520531005419806490,-0.9800577611,-0.6956563212,1.2428654605,0.8605546436,-0.0403372845,-0.0469390481,-0.5055841519
1520531005428139490,-0.9861851125,-0.6881269321,1.2415854049,0.8591067262,-0.0416022782,-0.0480451795,-0.5078351545
1520531005436473490,-0.9925387046,-0.6800815087,1.2407312704,0.8577863932,-0.0429581240,-0.0461480039,-0.5101249504
1520531005444806490,-0.9989377369,-0.6720116225,1.2399999130,0.8564529475,-0.0450877625,-0.0441370606,-0.5123547231
1520531005453139490,-1.0048265411,-0.6639338268,1.2389150342,0.8551663636,-0.0456010185,-0.0436143011,-0.5144986205
1520531005461473490,-1.0114287130,-0.6558073105,1.2385309921,0.8528500984,-0.0487249600,-0.0425014708,-0.5181372530
1520531005469806490,-1.0171439543,-0.6477538832,1.2371895498,0.8523749406,-0.0492750577,-0.0419375315,-0.5189124905
1520531005478140490,-1.0230098066,-0.6398887523,1.2360490264,0.8509614918,-0.0495105472,-0.0432892717,-0.5210943140
1520531005486473490,-1.0290763835,-0.6314529374,1.2352732251,0.8497965346,-0.0502619690,-0.0418782323,-0.5230351785
1520531005494806490,-1.0349665936,-0.6230408947,1.2344236211,0.8487444021,-0.0508881487,-0.0409109323,-0.5247567358
1520531005503140490,-1.0407988681,-0.6147652512,1.2336420353,0.8476887374,-0.0515445377,-0.0405373853,-0.5264253845
1520531005511473490,-1.0465464093,-0.6063147682,1.2329553101,0.8468346258,-0.0503196798,-0.0405771719,-0.5279133825
1520531005519806490,-1.0524287676,-0.5977974335,1.2322410195,0.8445230132,-0.0532026973,-0.0403464778,-0.5313403005
1520531005528139490,-1.0581775889,-0.5895116996,1.2319014463,0.8435760809,-0.0546287642,-0.0401525181,-0.5327127454
1520531005536473490,-1.0634727474,-0.5805552632,1.2311337531,0.8426921714,-0.0518316410,-0.0401270476,-0.5343904989
1520531005544806490,-1.0691815227,-0.5720272302,1.2309761641,0.8407273625,-0.0541416543,-0.0391627383,-0.5373197029
1520531005553139490,-1.0744707773,-0.5630516025,1.2306988140,0.8401814937,-0.0533762493,-0.0390991902,-0.5382539243
1520531005561473490,-1.0797933581,-0.5544776638,1.2306565565,0.8385484226,-0.0536404501,-0.0394582023,-0.5407423557
1520531005569806490,-1.0850273745,-0.5456103690,1.2304048866,0.8373867365,-0.0533975140,-0.0399326761,-0.5425288384
1520531005578139490,-1.0902123690,-0.5368626843,1.2306315848,0.8361099190,-0.0541992139,-0.0407526704,-0.5443545429
1520531005586473490,-1.0955634744,-0.5280710246,1.2310204141,0.8344758944,-0.0560481985,-0.0404975506,-0.5466886952
1520531005594806490,-1.1005878280,-0.5190973415,1.2313803339,0.8331062780,-0.0562311516,-0.0412850473,-0.5486962111
1520531005603140490,-1.1056240839,-0.5101879905,1.2320453530,0.8315738673,-0.0583968920,-0.0412164329,-0.5507957079
1520531005611473490,-1.1104529486,-0.5010007635,1.2324548955,0.8297918284,-0.0579647918,-0.0418921458,-0.5534714559
1520531005619806490,-1.1150845956,-0.4917198047,1.2329510211,0.8285055469,-0.0562455865,-0.0420269729,-0.5555616314
1520531005628140490,-1.1198088592,-0.4825521324,1.2336114661,0.8267157419,-0.0568225620,-0.0425880869,-0.5581205367
1520531005636473490,-1.1244266593,-0.4736262928,1.2344116533,0.8248414730,-0.0564045387,-0.0424750463,-0.5609375570
1520531005644806490,-1.1289171308,-0.4647813689,1.2354801101,0.8229883410,-0.0563459123,-0.0419020680,-0.5637016458
1520531005653139490,-1.1333647095,-0.4558139366,1.2363616700,0.8210793470,-0.0552647029,-0.0415118851,-0.5666138737
1520531005661473490,-1.1375488352,-0.4469372193,1.2370874748,0.8185470101,-0.0543678659,-0.0417127372,-0.5703375974
1520531005669806490,-1.1416565093,-0.4380771171,1.2378129375,0.8163620719,-0.0532304571,-0.0423515461,-0.5735205598
1520531005678139490,-1.1456609477,-0.4292622149,1.2385674600,0.8138383281,-0.0521337888,-0.0425456849,-0.5771820410
1520531005686473490,-1.1498099450,-0.4201204369,1.2395202907,0.8115645944,-0.0519402670,-0.0418356242,-0.5804437082
1520531005694806490,-1.1536591227,-0.4109082037,1.2404102077,0.8093370938,-0.0490675541,-0.0410904066,-0.5838470880
1520531005703139490,-1.1575444731,-0.4021010970,1.2411088412,0.8075956092,-0.0490338342,-0.0410433598,-0.5862597187
1520531005711473490,-1.1614742751,-0.3933359458,1.2421104384,0.8048398793,-0.0496945583,-0.0403038993,-0.5900328934
1520531005719806490,-1.1652298903,-0.3843421145,1.2428358976,0.8029498168,-0.0488624875,-0.0406630838,-0.5926470810
1520531005728140490,-1.1691274780,-0.3754641932,1.2438856411,0.8004466779,-0.0507298630,-0.0398120745,-0.5959249916
1520531005736473490,-1.1725459293,-0.3660089538,1.2444290890,0.7984778599,-0.0492691745,-0.0405294665,-0.5986342940
1520531005744806490,-1.1760309150,-0.3567840539,1.2452360120,0.7967069973,-0.0490133635,-0.0405572251,-0.6010081216
1520531005753140490,-1.1797245633,-0.3478131595,1.2459928624,0.7939363116,-0.0507138501,-0.0408984676,-0.6045002513
1520531005761473490,-1.1833124530,-0.3386759655,1.2469588442,0.7909386535,-0.0530670982,-0.0397949799,-0.6082896424
1520531005769806490,-1.1865658882,-0.3294889375,1.2474509850,0.7889951974,-0.0526172027,-0.0397487199,-0.6108502662
1520531005778139490,-1.1900436323,-0.3205841322,1.2481011192,0.7863818007,-0.0548629214,-0.0400660135,-0.6139938419
1520531005786473490,-1.1933737106,-0.3111122970,1.2486703116,0.7841750762,-0.0551897403,-0.0398009616,-0.6167977188
1520531005794806490,-1.1967428124,-0.3021502889,1.2490572447,0.7814750939,-0.0571352115,-0.0401219878,-0.6200181218
1520531005803139490,-1.1998777077,-0.2929608964,1.2496346612,0.7795073119,-0.0566884508,-0.0401926754,-0.6225265610
1520531005811473490,-1.2030376675,-0.2836518233,1.2495259268,0.7774287797,-0.0575817448,-0.0405217804,-0.6250174562
1520531005819806490,-1.2061348500,-0.2742833326,1.2498149122,0.7743901188,-0.0586138385,-0.0400924363,-0.6287105522
1520531005828139490,-1.2092149857,-0.2651600626,1.2499880848,0.7720233930,-0.0599597293,-0.0404586145,-0.6314648145
1520531005836473490,-1.2120655701,-0.2555462151,1.2494578809,0.7698393269,-0.0599017067,-0.0400836198,-0.6341549493
1520531005844806490,-1.2150385924,-0.2461048134,1.2493678827,0.7676332755,-0.0596263577,-0.0388597193,-0.6369252500
1520531005853140490,-1.2177646710,-0.2361888823,1.2488608993,0.7656937033,-0.0588643579,-0.0379379076,-0.6393816194
1520531005861473490,-1.2207130727,-0.2269986762,1.2487570218,0.7630923618,-0.0608662284,-0.0375989767,-0.6423174189
1520531005869806490,-1.2234811869,-0.2172325297,1.2481654307,0.7607740995,-0.0601275641,-0.0374350009,-0.6451403462
1520531005878140490,-1.2259672620,-0.2073505010,1.2471524966,0.7591184636,-0.0585428249,-0.0360305671,-0.6473126710
1520531005886473490,-1.2287960958,-0.1979280913,1.2467722677,0.7565985168,-0.0602090756,-0.0355865536,-0.6501285632
1520531005894806490,-1.2314833185,-0.1877549645,1.2459901736,0.7536116791,-0.0601457568,-0.0346376293,-0.6536452859
1520531005903139490,-1.2338957320,-0.1777819050,1.2451414678,0.7517548593,-0.0585547780,-0.0335318302,-0.6559813914
1520531005911473490,-1.2364322679,-0.1679786414,1.2443846165,0.7493008643,-0.0588903058,-0.0321850676,-0.6588203610
1520531005919806490,-1.2389134690,-0.1578392240,1.2435029291,0.7471356474,-0.0576835331,-0.0312506183,-0.6614259847
1520531005928139490,-1.2411905526,-0.1477486559,1.2425555895,0.7444844326,-0.0576363535,-0.0302634444,-0.6644585046
1520531005936473490,-1.2438293916,-0.1376354797,1.2418319190,0.7414945917,-0.0577279023,-0.0285603571,-0.6678604388
1520531005944806490,-1.2460625209,-0.1275974872,1.2411017400,0.7391095269,-0.0575731918,-0.0274111705,-0.6705602602
1520531005953139490,-1.2482447580,-0.1174701563,1.2402011319,0.7363029961,-0.0573800923,-0.0266692331,-0.6736870007
1520531005961473490,-1.2503603973,-0.1073670402,1.2394552149,0.7341685832,-0.0567258894,-0.0255543503,-0.6761106715
1520531005969806490,-1.2524951505,-0.0972077046,1.2385053845,0.7315826693,-0.0565148629,-0.0246097365,-0.6789604032
1520531005978140490,-1.2546517860,-0.0872606616,1.2379075568,0.7290469829,-0.0568134000,-0.0233624890,-0.6817014951
1520531005986473490,-1.2567563122,-0.0771437251,1.2371180439,0.7258126774,-0.0559773803,-0.0223640280,-0.6852461897
1520531005994806490,-1.2584852628,-0.0670021164,1.2365063310,0.7234079577,-0.0563507863,-0.0216401901,-0.6877770117
1520531006003140490,-1.2603464790,-0.0568811040,1.2358248092,0.7204198069,-0.0559157344,-0.0208403623,-0.6909662884
1520531006011473490,-1.2620215059,-0.0467641568,1.2353091219,0.7177779336,-0.0554009602,-0.0204977830,-0.6937617837
1520531006019806490,-1.2638087533,-0.0364151289,1.2346743428,0.7143467842,-0.0555881605,-0.0195625910,-0.6973061977
1520531006028139490,-1.2652588387,-0.0262138707,1.2342038715,0.7116923240,-0.0551432177,-0.0190894426,-0.7000634648
1520531006036473490,-1.2667473621,-0.0159117722,1.2336834428,0.7087463282,-0.0546409874,-0.0192688409,-0.7030801637
1520531006044806490,-1.2681267170,-0.0057472639,1.2335219107,0.7059216387,-0.0554665932,-0.0186883591,-0.7058674396
1520531006053139490,-1.2696487262,0.0045388366,1.2333194091,0.7026470973,-0.0556148289,-0.0185350070,-0.7091195251
1520531006061473490,-1.2708974057,0.0148855289,1.2333353038,0.6999143166,-0.0563560463,-0.0177604767,-0.7117784142
1520531006069806490,-1.2720997723,0.0253049304,1.2329868187,0.6966830631,-0.0555224114,-0.0180696945,-0.7149989214
1520531006078139490,-1.2732118101,0.0353235506,1.2332059345,0.6940701187,-0.0567419817,-0.0182382109,-0.7174359801
1520531006086473490,-1.2743240744,0.0458478465,1.2332534591,0.6906262674,-0.0568447510,-0.0180753074,-0.7207477480
1520531006094806490,-1.2753728944,0.0563327273,1.2333076131,0.6871867231,-0.0573312778,-0.0181825632,-0.7239868277
1520531006103140490,-1.2762684012,0.0665260522,1.2334435093,0.6844769539,-0.0580866740,-0.0181496360,-0.7264900747
1520531006111473490,-1.2769972667,0.0768813309,1.2336817601,0.6812232935,-0.0586193649,-0.0190718992,-0.7294757413
1520531006119806490,-1.2778178857,0.0874195973,1.2340086825,0.6773383960,-0.0597288438,-0.0193879592,-0.7329865412
1520531006128140490,-1.2784215078,0.0976405734,1.2346658834,0.6742212258,-0.0611374850,-0.0198612858,-0.7357264953
1520531006136473490,-1.2790108481,0.1080536362,1.2350721342,0.6703370888,-0.0619822823,-0.0206066153,-0.7391764007
1520531006144806490,-1.2793791034,0.1186188022,1.2357765768,0.6665220152,-0.0625557265,-0.0208811277,-0.7425625649
1520531006153139490,-1.2798965826,0.1285733154,1.2366999488,0.6631078793,-0.0643183259,-0.0203391488,-0.7454779758
1520531006161473490,-1.2801019087,0.1388270520,1.2374529126,0.6593707763,-0.0645171783,-0.0213588145,-0.7487399509
1520531006169806490,-1.2801704099,0.1488183416,1.2380101686,0.6553595228,-0.0651930623,-0.0227641541,-0.7521539429
1520531006178139490,-1.2799882151,0.1585548219,1.2388912309,0.6520760432,-0.0652705696,-0.0228571083,-0.7549928074
1520531006186473490,-1.2794916380,0.1688865427,1.2399607156,0.6482120321,-0.0631297279,-0.0227380619,-0.7584977122
1520531006194806490,-1.2792893765,0.1790105539,1.2404897039,0.6438957130,-0.0634608635,-0.0242238467,-0.7620920121
1520531006203139490,-1.2787467128,0.1888352939,1.2413850948,0.6397160202,-0.0625883145,-0.0249026861,-0.7656539510
1520531006211473490,-1.2784816651,0.1985835375,1.2426117967,0.6353724290,-0.0630185966,-0.0242253334,-0.7692487674
1520531006219806490,-1.2775555458,0.2084772569,1.2434908738,0.6310473900,-0.0614439349,-0.0238915893,-0.7729379188
1520531006228140490,-1.2766206010,0.2184012673,1.2442895894,0.6262841755,-0.0596730912,-0.0244467580,-0.7769231685
1520531006236473490,-1.2754312592,0.2281030343,1.2453035759,0.6220144427,-0.0586754019,-0.0241567005,-0.7804304479
1520531006244806490,-1.2742074685,0.2380424897,1.2461493482,0.6172191965,-0.0570310695,-0.0238198634,-0.7843599523
1520531006253140490,-1.2727633886,0.2481383923,1.2470688831,0.6122506392,-0.0559268149,-0.0236354038,-0.7883290645
1520531006261473490,-1.2711716395,0.2580554591,1.2478340841,0.6074551953,-0.0547203571,-0.0240115781,-0.7921030945
1520531006269806490,-1.2695563546,0.2683713050,1.2488378926,0.6022713252,-0.0535240794,-0.0229403494,-0.7961646589
1520531006278139490,-1.2675437503,0.2781048235,1.2493406302,0.5972311112,-0.0526429317,-0.0244076512,-0.7999674919
1520531006286473490,-1.2655583871,0.2880621443,1.2500925426,0.5923155726,-0.0519852425,-0.0247398168,-0.8036465258
1520531006294806490,-1.2634315103,0.2980495245,1.2507888270,0.5870008048,-0.0520332822,-0.0251278327,-0.8075216312
1520531006303139490,-1.2611944527,0.3079743725,1.2514423613,0.5821282430,-0.0518632814,-0.0257501095,-0.8110325768
1520531006311473490,-1.2588121156,0.3178957224,1.2520560236,0.5769751634,-0.0520108250,-0.0263890498,-0.8146767168
1520531006319806490,-1.2563119539,0.3277133878,1.2525033850,0.5720889968,-0.0519377413,-0.0268857060,-0.8181037890
1520531006328139490,-1.2537314222,0.3377811649,1.2531051202,0.5669735925,-0.0512576246,-0.0259263872,-0.8217307489
1520531006336473490,-1.2511026130,0.3474561183,1.2532123823,0.5619055226,-0.0513861488,-0.0276266010,-0.8251414535
1520531006344806490,-1.2484211492,0.3570080896,1.2534723066,0.5574431490,-0.0519990365,-0.0280710285,-0.8281094452
1520531006353140490,-1.2456789413,0.3667147267,1.2538499021,0.5527796768,-0.0524019196,-0.0279812455,-0.8312073854
1520531006361473490,-1.2427645357,0.3761258079,1.2537508077,0.5486051379,-0.0528335416,-0.0292978842,-0.8338960688
1520531006369806490,-1.2398441500,0.3857664870,1.2537620783,0.5442847057,-0.0534052827,-0.0296167634,-0.8366748964
1520531006378140490,-1.2367206916,0.3952517293,1.2538948613,0.5398033109,-0.0543927135,-0.0297640506,-0.8395045679
1520531006386473490,-1.2337727612,0.4045901813,1.2537323932,0.5360329694,-0.0556237427,-0.0301148332,-0.8418240623
1520531006394806490,-1.2305347100,0.4140802628,1.2533601196,0.5324924575,-0.0558262561,-0.0304548230,-0.8440424845
1520531006403139490,-1.2273040530,0.4234455635,1.2531035255,0.5282915902,-0.0569182459,-0.0300578648,-0.8466196512
1520531006411473490,-1.2239636333,0.4327944861,1.2526357227,0.5244391010,-0.0574600616,-0.0301769730,-0.8489707421
1520531006419806490,-1.2206898323,0.4420744618,1.2521606806,0.5205503854,-0.0587420086,-0.0298565245,-0.8512844769
1520531006428139490,-1.2172162730,0.4513157389,1.2514827103,0.5168666425,-0.0593747048,-0.0299203526,-0.8534801057
1520531006436473490,-1.2136343617,0.4606657627,1.2506854911,0.5132868308,-0.0599485165,-0.0297447074,-0.8556039137
1520531006444806490,-1.2100770804,0.4698877381,1.2498204658,0.5098643297,-0.0606552743,-0.0294107721,-0.8576096487
1520531006453139490,-1.2063986297,0.4792293056,1.2490796214,0.5063175461,-0.0614804439,-0.0282125979,-0.8596899132
1520531006461473490,-1.2028546343,0.4884610516,1.2480897027,0.5025155649,-0.0630062663,-0.0279242799,-0.8618170061
1520531006469806490,-1.1991458463,0.4977701581,1.2471199084,-0.4989776555,0.0637853753,0.0265427385,0.8638565901
1520531006478140490,-1.1952662484,0.5070608366,1.2461911069,-0.4962740029,0.0639475037,0.0248951328,0.8654496306
1520531006486473490,-1.1914357324,0.5159182957,1.2448310383,-0.4934248817,0.0651094177,0.0248037033,0.8669933253
1520531006494806490,-1.1876554958,0.5252926780,1.2438098200,-0.4899523401,0.0663668804,0.0234817335,0.8689020370
1520531006503140490,-1.1836404144,0.5347050547,1.2426829864,-0.4864889749,0.0668071625,0.0212711665,0.8708690015
1520531006511473490,-1.1795090773,0.5439211965,1.2416510204,-0.4847743020,0.0665808116,0.0201258853,0.8718691532
1520531006519806490,-1.1752801807,0.5528283955,1.2404842198,-0.4815222915,0.0677308118,0.0187384774,0.8736118643
1520531006528139490,-1.1709868458,0.5619509606,1.2393569761,-0.4787149672,0.0677598908,0.0178632301,0.8751694021
1520531006536473490,-1.1669673427,0.5709805339,1.2386147613,-0.4756687008,0.0693681869,0.0162599536,0.8767342560
1520531006544806490,-1.1625376941,0.5797500189,1.2375137741,-0.4736143052,0.0696935803,0.0149546035,0.8778431834
1520531006553139490,-1.1581378734,0.5887827134,1.2365725976,-0.4713199271,0.0696757381,0.0140109662,0.8790941421
1520531006561473490,-1.1536662205,0.5973356587,1.2356636759,-0.4692387403,0.0706413595,0.0123479386,0.8801547201
1520531006569806490,-1.1490694786,0.6062604654,1.2348388068,-0.4665451972,0.0707024302,0.0112129157,0.8815957213
1520531006578139490,-1.1443835040,0.6149434830,1.2340298059,-0.4648514454,0.0706498073,0.0108604343,0.8824986059
1520531006586473490,-1.1397482182,0.6237596191,1.2334953461,-0.4621467822,0.0710019276,0.0084456057,0.8839161440
1520531006594806490,-1.1348253840,0.6321960689,1.2328792811,-0.4605680552,0.0707469332,0.0076808658,0.8847671684
1520531006603140490,-1.1299765791,0.6404316988,1.2323181695,-0.4587186281,0.0716420643,0.0070079549,0.8856610658
1520531006611473490,-1.1249552367,0.6492628148,1.2319855991,-0.4568692549,0.0719410554,0.0053356063,0.8866039137
1520531006619806490,-1.1199691765,0.6575494514,1.2319590818,-0.4550416073,0.0731809368,0.0041048013,0.8874484981
1520531006628140490,-1.1147505579,0.6661699671,1.2320678179,-0.4533101763,0.0733095287,0.0020682260,0.8883306363
1520531006636473490,-1.1095722337,0.6742595507,1.2318984653,-0.4510496644,0.0747795999,0.0023124255,0.8893575571
1520531006644806490,-1.1042104727,0.6825392244,1.2319987263,-0.4492409376,0.0747772316,0.0022423970,0.8902729454
1520531006653139490,-1.0989997431,0.6908019596,1.2322602134,-0.4479655578,0.0763031238,0.0008398422,0.8907884075
1520531006661473490,-1.0933370334,0.6990898412,1.2327192994,-0.4462901209,0.0764186414,0.0016192734,0.8916180220
1520531006669806490,-1.0879887680,0.7070085229,1.2331938450,-0.4436981550,0.0782607872,0.0003194399,0.8927525382
1520531006678139490,-1.0823889204,0.7150646400,1.2338958240,-0.4416421257,0.0787109055,-0.0004769896,0.8937318382
1520531006686473490,-1.0768882101,0.7229595890,1.2345405157,-0.4396299901,0.0792631162,-0.0010319837,0.8946741112
1520531006694806490,-1.0712366472,0.7313078572,1.2354280666,-0.4367354253,0.0789805949,-0.0010844418,0.8961155383
1520531006703139490,-1.0655012975,0.7390253690,1.2363317728,-0.4339754359,0.0789075469,-0.0024213955,0.8974592230
1520531006711473490,-1.0596162596,0.7472016591,1.2370674140,-0.4305514289,0.0773182560,-0.0031618180,0.8992426576
1520531006719806490,-1.0539194053,0.7554357032,1.2381451410,-0.4269887084,0.0763627281,-0.0057269151,0.9010086454
1520531006728140490,-1.0481034544,0.7627703785,1.2389146283,-0.4237893844,0.0752011666,-0.0041509072,0.9026240149
1520531006736473490,-1.0421819218,0.7701369711,1.2396868271,-0.4209954679,0.0734656291,-0.0040736670,0.9040735715
1520531006744806490,-1.0364474334,0.7784814071,1.2407475653,-0.4168274500,0.0715859312,-0.0073933888,0.9061322581
1520531006753140490,-1.0303286713,0.7855382381,1.2412457747,-0.4144144292,0.0693884822,-0.0055473085,0.9074222538
1520531006761473490,-1.0245687025,0.7933315803,1.2422612205,-0.4104029189,0.0678831105,-0.0083517630,0.9093357881
1520531006769806490,-1.0184386636,0.8003878526,1.2428146708,-0.4071733340,0.0670351463,-0.0055148125,0.9108708757
1520531006778139490,-1.0124050128,0.8077394070,1.2434484922,-0.4038975768,0.0659520637,-0.0062140812,0.9124025745
1520531006786473490,-1.0062559277,0.8150250131,1.2440005439,-0.4008451460,0.0651639020,-0.0053055575,0.9138099835
1520531006794806490,-1.0000893927,0.8226186430,1.2448496857,-0.3967059326,0.0652362631,-0.0065086938,0.9156015891
1520531006803139490,-0.9938648816,0.8299670258,1.2454135840,-0.3932644700,0.0657804263,-0.0061653390,0.9170485160
1520531006811473490,-0.9875011188,0.8372659637,1.2459346765,-0.3899499926,0.0657425973,-0.0057145812,0.9184684304
1520531006819806490,-0.9811769875,0.8443246947,1.2464996699,-0.3866814218,0.0670529254,-0.0057945114,0.9197542100
1520531006828139490,-0.9747688283,0.8516459572,1.2470491769,-0.3825284644,0.0679816157,-0.0058062198,0.9214210556
1520531006836473490,-0.9682778482,0.8587082906,1.2474906983,-0.3791402469,0.0689203088,-0.0052046558,0.9227543420
1520531006844806490,-0.9616983117,0.8658921706,1.2479694130,-0.3746574517,0.0702343094,-0.0051690484,0.9244848385
1520531006853140490,-0.9551071874,0.8729760653,1.2483254346,-0.3699476863,0.0713350607,-0.0052603468,0.9262949569
1520531006861473490,-0.9484029720,0.8802140869,1.2485767474,-0.3653114705,0.0713688187,-0.0052944513,0.9281303734
1520531006869806490,-0.9416425723,0.8873095353,1.2488317121,-0.3601508844,0.0722917045,-0.0054183170,0.9300730572
1520531006878140490,-0.9347771313,0.8942260001,1.2489724441,-0.3551361688,0.0729960648,-0.0058857200,0.9319416475
1520531006886473490,-0.9279137719,0.9012323628,1.2490959629,-0.3501357019,0.0727130337,-0.0068344795,0.9338474687
1520531006894806490,-0.9207176266,0.9080614151,1.2489442692,-0.3452467158,0.0737694081,-0.0066993187,0.9355842553
1520531006903139490,-0.9136148039,0.9151102014,1.2487025834,-0.3402117584,0.0732357524,-0.0077750263,0.9374604168
1520531006911473490,-0.9062073812,0.9219643764,1.2485529755,-0.3354950729,0.0729269887,-0.0077083563,0.9391833110
1520531006919806490,-0.8987858540,0.9285741406,1.2480776330,-0.3306225376,0.0734786518,-0.0082903551,0.9408617834
1520531006928139490,-0.8911807858,0.9352412942,1.2475887935,-0.3251615511,0.0732897287,-0.0075633611,0.9427838442
1520531006936473490,-0.8834877932,0.9419925876,1.2470866670,-0.3207583424,0.0720056798,-0.0083361943,0.9443832780
1520531006944806490,-0.8757918944,0.9486258758,1.2463614196,-0.3155732725,0.0716990990,-0.0092013543,0.9461437967
1520531006953139490,-0.8676841284,0.9547381671,1.2454998093,-0.3111702352,0.0704298961,-0.0080564725,0.9477066042
1520531006961473490,-0.8597550032,0.9617931083,1.2450752852,-0.3060343936,0.0694524511,-0.0087623283,0.9494432729
1520531006969806490,-0.8517184317,0.9684073925,1.2442315422,-0.3011457431,0.0687232129,-0.0099348424,0.9510466131
1520531006978140490,-0.8435245402,0.9749460131,1.2435347080,-0.2968643735,0.0674130948,-0.0107277059,0.9524767371
1520531006986473490,-0.8354014711,0.9813221818,1.2427239092,-0.2923321311,0.0666688549,-0.0115967091,0.9539196535
1520531006994806490,-0.8270672974,0.9877378722,1.2417961987,-0.2873949603,0.0659658263,-0.0119661899,0.9554629542
1520531007003140490,-0.8186354457,0.9941885089,1.2409264547,-0.2830419445,0.0649554368,-0.0127987608,0.9568198580
1520531007011473490,-0.8104130637,1.0007336549,1.2400765855,-0.2774658103,0.0652268797,-0.0151091848,0.9583996509
1520531007019806490,-0.8018071275,1.0069174762,1.2389089807,-0.2730081936,0.0645281808,-0.0160741406,0.9597105095
1520531007028139490,-0.7934711591,1.0129388556,1.2381255305,-0.2692963215,0.0638750789,-0.0165374442,0.9607944517
1520531007036473490,-0.7844766481,1.0188343662,1.2370108645,-0.2647365571,0.0619667125,-0.0149687401,0.9622113171
1520531007044806490,-0.7763251138,1.0245189622,1.2357592553,-0.2602306699,0.0628858076,-0.0153302074,0.9633744643
1520531007053139490,-0.7678271799,1.0311070361,1.2350968187,-0.2564820695,0.0624533261,-0.0180322725,0.9643606002
1520531007061473490,-0.7588853939,1.0369418234,1.2340745054,-0.2520511463,0.0611200826,-0.0184370495,0.9656058359
1520531007069806490,-0.7505844381,1.0427443526,1.2330744047,-0.2487550393,0.0606683532,-0.0190023686,0.9664777242
