#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520531502100275014,-1.1467516499,-0.6633029180,1.2934297306,0.5087692324,-0.0584140693,-0.0504771457,-0.8574343837
1520531502108608014,-1.1494994322,-0.6591692899,1.2929396323,0.5064082214,-0.0584218698,-0.0500095218,-0.8588577567
1520531502116941014,-1.1522331623,-0.6551676134,1.2923910936,0.5039386900,-0.0582120099,-0.0500912245,-0.8603185618
1520531502125274014,-1.1550247272,-0.6507781654,1.2919414106,0.5009689002,-0.0584461049,-0.0498871056,-0.8620472670
1520531502133608014,-1.1574137062,-0.6465278253,1.2912567698,-0.4981316782,0.0575130551,0.0502399930,0.8637320318
1520531502141941014,-1.1601605031,-0.6422160116,1.2908748706,-0.4957411197,0.0575862087,0.0496922449,0.8651330832
1520531502150274014,-1.1628611755,-0.6380304231,1.2906239998,-0.4924420865,0.0573760643,0.0495087599,0.8670395962
1520531502158608014,-1.1656169260,-0.6336301671,1.2903743037,-0.4897886403,0.0575996714,0.0488907984,0.8685614863
1520531502166941014,-1.1683190131,-0.6291853092,1.2901817322,-0.4869037547,0.0574031940,0.0479064183,0.8702497240
1520531502175274014,-1.1710109791,-0.6250321160,1.2899812136,-0.4844662234,0.0572559928,0.0476277626,0.8716339977
1520531502183608014,-1.1737329996,-0.6206292516,1.2898678407,-0.4815351083,0.0573181867,0.0468279116,0.8732958901
1520531502191941014,-1.1765197185,-0.6163218742,1.2898614752,-0.4788757018,0.0574660705,0.0458719278,0.8747979648
1520531502200275014,-1.1792578237,-0.6117785937,1.2898477072,-0.4760964967,0.0577548896,0.0448025601,0.8763499467
1520531502208608014,-1.1821301277,-0.6074159974,1.2899857983,-0.4734232780,0.0581031336,0.0437980704,0.8778246720
1520531502216941014,-1.1849253358,-0.6028390057,1.2900039829,-0.4712530543,0.0581141449,0.0425861945,0.8790504656
1520531502225275014,-1.1877795749,-0.5984814867,1.2901654491,-0.4689326298,0.0581972524,0.0415899148,0.8803326346
1520531502233608014,-1.1905865608,-0.5937951467,1.2903255229,-0.4659569522,0.0578914613,0.0406562597,0.8819749236
1520531502241941014,-1.1935459244,-0.5893300340,1.2905985024,-0.4634550611,0.0582366106,0.0395397132,0.8833201654
1520531502250274014,-1.1963831964,-0.5844968501,1.2909090836,-0.4610496205,0.0579469869,0.0382566486,0.8846535045
1520531502258608014,-1.1990959889,-0.5798201699,1.2910762780,-0.4584447692,0.0573048844,0.0376300767,0.8860747830
1520531502266941014,-1.2023135207,-0.5753659636,1.2915362773,-0.4562751551,0.0579349097,0.0366768543,0.8871929539
1520531502275274014,-1.2052269952,-0.5704662084,1.2919680633,-0.4541977094,0.0573389163,0.0352112538,0.8883562670
1520531502283608014,-1.2082155950,-0.5658355607,1.2923833164,-0.4516537734,0.0569860105,0.0345601682,0.8897005442
1520531502291941014,-1.2111397392,-0.5607627647,1.2929340190,-0.4491410295,0.0561337326,0.0330247659,0.8910840053
1520531502300274014,-1.2142124021,-0.5561235803,1.2934474973,-0.4465630376,0.0556568608,0.0327208231,0.8924198087
1520531502308608014,-1.2170713488,-0.5510761074,1.2940708022,-0.4440836655,0.0546016705,0.0313816696,0.8937692915
1520531502316941014,-1.2199759148,-0.5459542787,1.2945789077,-0.4419970004,0.0538987943,0.0306073676,0.8948724829
1520531502325275014,-1.2228428017,-0.5412505383,1.2950333255,-0.4388028276,0.0519615366,0.0313956685,0.8965301942
1520531502333608014,-1.2260665652,-0.5363600714,1.2955887804,-0.4365296100,0.0509725712,0.0313736190,0.8976967153
1520531502341941014,-1.2291478657,-0.5310618250,1.2965632740,-0.4338806295,0.0503797366,0.0299097400,0.8990633398
1520531502350275014,-1.2318139234,-0.5261024503,1.2969567351,-0.4312008182,0.0492013443,0.0306376119,0.9003923694
1520531502358608014,-1.2347953715,-0.5211860422,1.2977823947,-0.4289085336,0.0483455292,0.0305645255,0.9015353512
1520531502366941014,-1.2375590537,-0.5161034240,1.2983809324,-0.4264793767,0.0475204745,0.0310804215,0.9027132175
1520531502375274014,-1.2404835082,-0.5112113713,1.2991876354,-0.4238547958,0.0465802663,0.0314600987,0.9039843212
1520531502383608014,-1.2431548617,-0.5063959355,1.2999201528,-0.4218067186,0.0453522005,0.0320355786,0.9049839732
1520531502391941014,-1.2458087792,-0.5014924867,1.3007780506,-0.4189561948,0.0446952164,0.0321064357,0.9063372558
1520531502400274014,-1.2482678275,-0.4965966501,1.3016152156,-0.4161856599,0.0436940743,0.0320357908,0.9076640527
1520531502408608014,-1.2505991904,-0.4917932868,1.3024965013,-0.4134285661,0.0432250435,0.0326134745,0.9089250671
1520531502416941014,-1.2528764967,-0.4868873909,1.3034620660,-0.4104817080,0.0427029876,0.0326686089,0.9102823651
1520531502425274014,-1.2550394280,-0.4820772708,1.3042638902,-0.4077519567,0.0422292360,0.0331547757,0.9115129150
1520531502433608014,-1.2570911501,-0.4774302560,1.3052080348,-0.4049135869,0.0420394054,0.0331731768,0.9127854161
1520531502441941014,-1.2589720689,-0.4725108695,1.3061365643,-0.4020458512,0.0416684332,0.0329304552,0.9140779290
1520531502450275014,-1.2608311473,-0.4677391267,1.3071539300,-0.3987835764,0.0418080909,0.0330452810,0.9154953589
1520531502458608014,-1.2624255568,-0.4628622261,1.3081443014,-0.3957653736,0.0416076112,0.0325344305,0.9168315475
1520531502466941014,-1.2641020775,-0.4582595870,1.3089827602,-0.3918847327,0.0422289297,0.0330003809,0.9184519850
1520531502475275014,-1.2655516899,-0.4532769805,1.3100013110,-0.3887587136,0.0424400947,0.0313772878,0.9198265960
1520531502483608014,-1.2670209129,-0.4488178089,1.3107859371,-0.3851692471,0.0439589393,0.0324279332,0.9212278176
1520531502491941014,-1.2683604340,-0.4438478364,1.3118118422,-0.3819219800,0.0450476037,0.0311772964,0.9225693962
1520531502500274014,-1.2696661551,-0.4393046141,1.3126375057,-0.3782352563,0.0465343348,0.0312331905,0.9240114363
1520531502508608014,-1.2707639017,-0.4344938751,1.3134874705,-0.3746841913,0.0478812335,0.0299346449,0.9254312839
1520531502516941014,-1.2716124037,-0.4296724149,1.3141880434,-0.3708568261,0.0492031804,0.0298425125,0.9269054353
1520531502525274014,-1.2726943118,-0.4250110939,1.3149849773,-0.3654434844,0.0503545514,0.0291260255,0.9290140760
1520531502533608014,-1.2737032537,-0.4202160591,1.3158315283,-0.3621082279,0.0525761172,0.0280012929,0.9302307836
1520531502541941014,-1.2745900484,-0.4154139151,1.3164716626,-0.3571483175,0.0537842355,0.0279601291,0.9320786268
1520531502550274014,-1.2750667939,-0.4105958910,1.3169187936,-0.3536201464,0.0547925000,0.0270977680,0.9333896748
1520531502558608014,-1.2761841881,-0.4059275237,1.3177934651,-0.3485160776,0.0572629698,0.0268683817,0.9351660740
1520531502566941014,-1.2764938097,-0.4007189173,1.3183776742,-0.3446683242,0.0584092698,0.0242891939,0.9365906996
1520531502575275014,-1.2768891026,-0.3956640495,1.3188924795,-0.3402047963,0.0589232461,0.0224640590,0.9382345729
1520531502583608014,-1.2774537751,-0.3907205259,1.3194736646,-0.3359451905,0.0601456743,0.0208036818,0.9397289682
1520531502591941014,-1.2780821092,-0.3859584626,1.3199627270,-0.3301294243,0.0614010737,0.0209178503,0.9417042609
1520531502600275014,-1.2783242890,-0.3806352305,1.3202884126,-0.3265632058,0.0621079692,0.0182891783,0.9429552369
1520531502608608014,-1.2787228836,-0.3758791659,1.3208792491,-0.3205367054,0.0634425925,0.0179868557,0.9449379508
1520531502616941014,-1.2786990788,-0.3705431532,1.3212039160,-0.3180887645,0.0629478185,0.0152936423,0.9458452382
1520531502625274014,-1.2787635848,-0.3654195422,1.3215110638,-0.3137131298,0.0626054010,0.0140675819,0.9473472115
1520531502633608014,-1.2790813535,-0.3605015906,1.3216945933,-0.3077398483,0.0635609880,0.0155148643,0.9492183498
1520531502641941014,-1.2789519323,-0.3552549829,1.3219195019,-0.3058854051,0.0625937229,0.0129110831,0.9499207592
1520531502650274014,-1.2788790581,-0.3500681585,1.3222411821,-0.3019959994,0.0619467932,0.0114890860,0.9512250060
1520531502658608014,-1.2788321126,-0.3448168594,1.3224239183,-0.2983075563,0.0614194365,0.0103062217,0.9524358437
1520531502666941014,-1.2786824968,-0.3397516963,1.3225458652,-0.2946814530,0.0609248401,0.0095591355,0.9536034962
1520531502675274014,-1.2785773070,-0.3345035986,1.3224657036,-0.2900469884,0.0603543463,0.0101951871,0.9550529595
1520531502683608014,-1.2781079222,-0.3293536356,1.3225797053,-0.2876685377,0.0584394699,0.0088538978,0.9559044143
1520531502691941014,-1.2778578141,-0.3243346804,1.3226468961,-0.2847017908,0.0581664519,0.0086699506,0.9568105278
1520531502700275014,-1.2775411160,-0.3195528387,1.3225089568,-0.2797553706,0.0581337787,0.0106468357,0.9582505107
1520531502708608014,-1.2770939114,-0.3140290644,1.3225466241,-0.2782082347,0.0575383960,0.0084696323,0.9587584557
1520531502716941014,-1.2764670174,-0.3089726227,1.3222951373,-0.2744917860,0.0557080575,0.0092071885,0.9599302576
1520531502725275014,-1.2759727871,-0.3039794469,1.3219668850,-0.2714014912,0.0552894378,0.0100538489,0.9608242445
1520531502733608014,-1.2759969709,-0.2991846688,1.3216743032,-0.2677930107,0.0568965423,0.0116691147,0.9617242425
1520531502741941014,-1.2753703326,-0.2939479636,1.3214795697,-0.2645416292,0.0562577496,0.0117567363,0.9626601535
1520531502750274014,-1.2748036906,-0.2889067943,1.3210943438,-0.2611803301,0.0564274924,0.0127684513,0.9635547415
1520531502758608014,-1.2739813827,-0.2837071213,1.3204091303,-0.2580606520,0.0555212115,0.0140552681,0.9644296472
1520531502766941014,-1.2730043697,-0.2784827016,1.3200564096,-0.2546784699,0.0547628699,0.0146027132,0.9653634890
1520531502775274014,-1.2719988973,-0.2729049552,1.3196308753,-0.2520731309,0.0540060403,0.0135904412,0.9661044375
1520531502783608014,-1.2714601390,-0.2681571696,1.3190468114,-0.2489165182,0.0549689660,0.0154694136,0.9668400473
1520531502791941014,-1.2706510000,-0.2628500044,1.3184247014,-0.2449375683,0.0548631898,0.0165517855,0.9678438182
1520531502800274014,-1.2699272870,-0.2575065924,1.3177991328,-0.2418999631,0.0557389033,0.0167878565,0.9685534319
1520531502808608014,-1.2689681950,-0.2521540927,1.3170683225,-0.2378851886,0.0560908946,0.0175284459,0.9695138999
1520531502816941014,-1.2680289877,-0.2467862256,1.3166019663,-0.2345929090,0.0555270197,0.0173788496,0.9703509121
1520531502825275014,-1.2671446608,-0.2412937988,1.3158342840,-0.2310056074,0.0559888939,0.0179590194,0.9711740970
1520531502833608014,-1.2660923772,-0.2358250420,1.3150605781,-0.2273929023,0.0560062829,0.0182089737,0.9720206775
1520531502841941014,-1.2652146388,-0.2302868135,1.3143865013,-0.2239450437,0.0565069293,0.0182294141,0.9727914847
1520531502850275014,-1.2641482335,-0.2245863952,1.3135422877,-0.2204806833,0.0570203878,0.0178333055,0.9735599195
1520531502858608014,-1.2628143457,-0.2186068477,1.3130401512,-0.2175065154,0.0556593813,0.0158580669,0.9743415575
1520531502866941014,-1.2617802200,-0.2128782706,1.3122997314,-0.2136524333,0.0561827044,0.0157141229,0.9751662463
1520531502875274014,-1.2607221101,-0.2074192833,1.3114925236,-0.2096152207,0.0565394502,0.0168796968,0.9760019599
1520531502883608014,-1.2596223219,-0.2015268269,1.3107027766,-0.2066102672,0.0568407481,0.0161253081,0.9766377533
1520531502891941014,-1.2584238903,-0.1956873694,1.3098816072,-0.2030645089,0.0572383471,0.0161495371,0.9773575442
1520531502900274014,-1.2571102287,-0.1898489823,1.3091024030,-0.1994786579,0.0572764179,0.0157935788,0.9780992996
1520531502908608014,-1.2559734091,-0.1840825370,1.3082856050,-0.1962474025,0.0582103975,0.0160268255,0.9786938477
1520531502916941014,-1.2547013092,-0.1779334138,1.3076709332,-0.1932106785,0.0579903679,0.0148352230,0.9793297029
1520531502925274014,-1.2532800187,-0.1718724069,1.3068760200,-0.1905481656,0.0581804597,0.0143778001,0.9798467786
1520531502933608014,-1.2521171132,-0.1658258431,1.3062850499,-0.1880050257,0.0586947014,0.0132229852,0.9803235155
1520531502941941014,-1.2507350985,-0.1598211751,1.3056624318,-0.1858758407,0.0588443422,0.0127829769,0.9807263179
1520531502950275014,-1.2493385377,-0.1537690746,1.3050806719,-0.1833963576,0.0591769048,0.0123326281,0.9811787687
1520531502958608014,-1.2480375338,-0.1477153168,1.3044968590,-0.1804483372,0.0600435841,0.0129019953,0.9816652709
1520531502966941014,-1.2466483312,-0.1415862321,1.3039426505,-0.1778123466,0.0605205333,0.0127091878,0.9821193975
1520531502975275014,-1.2451399688,-0.1356145536,1.3034582064,-0.1755225715,0.0608356868,0.0125525989,0.9825137548
1520531502983608014,-1.2435414791,-0.1294583027,1.3030633545,-0.1728018198,0.0610840069,0.0121220010,0.9829859268
1520531502991941014,-1.2419642831,-0.1235441028,1.3027286227,-0.1701558319,0.0618632134,0.0117703465,0.9834029666
1520531503000274014,-1.2403383055,-0.1175910058,1.3023806696,-0.1678317056,0.0624872256,0.0112977573,0.9837683802
1520531503008608014,-1.2384256076,-0.1113765446,1.3022365883,-0.1649988112,0.0626878746,0.0090983930,0.9842575079
1520531503016941014,-1.2368494103,-0.1056466532,1.3018742004,-0.1623047128,0.0640260144,0.0105827833,0.9846044152
1520531503025274014,-1.2349548202,-0.0996253005,1.3018124186,-0.1592285507,0.0641712882,0.0091423893,0.9851115323
1520531503033608014,-1.2329417533,-0.0935688456,1.3017473834,-0.1555863419,0.0641499191,0.0082684208,0.9857024456
1520531503041941014,-1.2310376381,-0.0876352724,1.3018442302,-0.1520943215,0.0647244204,0.0078689742,0.9862130328
1520531503050274014,-1.2291412916,-0.0817700241,1.3018942882,-0.1494077611,0.0648910093,0.0078615479,0.9866127274
1520531503058608014,-1.2270456675,-0.0759460659,1.3019813298,-0.1459518655,0.0653665510,0.0072966296,0.9871028448
1520531503066941014,-1.2250187088,-0.0700870738,1.3022241396,-0.1432945515,0.0659508364,0.0065868112,0.9874582384
1520531503075275014,-1.2230337153,-0.0640508609,1.3024551409,-0.1397560300,0.0663474521,0.0058045890,0.9879436089
1520531503083608014,-1.2209203566,-0.0579213780,1.3028554487,-0.1368143354,0.0667195579,0.0046732310,0.9883362278
1520531503091941014,-1.2187918358,-0.0520026773,1.3032917490,-0.1341578527,0.0672533387,0.0043474479,0.9886656456
1520531503100275014,-1.2166812114,-0.0458697721,1.3037798191,-0.1314498536,0.0672805248,0.0036005821,0.9890304863
1520531503108608014,-1.2142054698,-0.0392155327,1.3046243116,-0.1297026750,0.0663923717,0.0007908026,0.9893273693
1520531503116941014,-1.2123896817,-0.0334994406,1.3050616594,-0.1269793605,0.0674333500,0.0020536539,0.9896083911
1520531503125274014,-1.2101030745,-0.0276132294,1.3057796465,-0.1245102519,0.0678921499,0.0016749545,0.9898914323
1520531503133608014,-1.2079827466,-0.0214910268,1.3064325404,-0.1223487507,0.0677442862,0.0017455267,0.9901709186
1520531503141941014,-1.2052751611,-0.0150279964,1.3074465496,-0.1200610211,0.0661245030,-0.0002328973,0.9905618845
1520531503150274014,-1.2028848320,-0.0091288331,1.3081557031,-0.1183350946,0.0658179664,-0.0002413223,0.9907899588
1520531503158608014,-1.2008154717,-0.0034168056,1.3085712291,-0.1153197882,0.0666972847,0.0018706926,0.9910849203
1520531503166941014,-1.1980346272,0.0027044198,1.3096157052,-0.1134765591,0.0656051030,0.0004322203,0.9913722077
1520531503175274014,-1.1957650890,0.0085117718,1.3100403402,-0.1105085283,0.0665056721,0.0019907634,0.9916455504
1520531503183608014,-1.1930061329,0.0144462536,1.3109112840,-0.1088081421,0.0654414996,0.0006236899,0.9919061495
1520531503191941014,-1.1909962044,0.0199270203,1.3112282197,-0.1063964822,0.0673297058,0.0040814558,0.9920331854
1520531503200275014,-1.1883298679,0.0254762206,1.3120223393,-0.1038751532,0.0677725604,0.0045559345,0.9922681473
1520531503208608014,-1.1856718715,0.0312828269,1.3127177697,-0.1018877677,0.0678495300,0.0036445498,0.9924726905
1520531503216941014,-1.1833278227,0.0362288782,1.3129360578,-0.0994661837,0.0697110131,0.0058347963,0.9925788674
1520531503225275014,-1.1804104760,0.0419153679,1.3135018187,-0.0968325630,0.0696986775,0.0049112868,0.9928451180
1520531503233608014,-1.1776590134,0.0472113727,1.3141184529,-0.0945783096,0.0711443544,0.0045724445,0.9929614881
1520531503241941014,-1.1748278697,0.0524504593,1.3145965911,-0.0924253434,0.0722629492,0.0045374512,0.9930835985
1520531503250274014,-1.1720490619,0.0578143262,1.3150308682,-0.0897245740,0.0730441845,0.0037292133,0.9932774743
1520531503258608014,-1.1691547982,0.0628633189,1.3153703351,-0.0872647781,0.0743893068,0.0036127590,0.9933972204
1520531503266941014,-1.1663844651,0.0678448245,1.3156292810,-0.0849550246,0.0760585061,0.0038167792,0.9934702711
1520531503275274014,-1.1627897856,0.0733617750,1.3163004246,-0.0815319155,0.0755314340,0.0001755937,0.9938045675
1520531503283608014,-1.1600079762,0.0782740389,1.3162583148,-0.0792503859,0.0775491195,0.0002343342,0.9938337162
1520531503291941014,-1.1567681421,0.0833711533,1.3164368769,-0.0766908013,0.0780021681,-0.0008262809,0.9939987425
1520531503300274014,-1.1534652638,0.0882190667,1.3166462163,-0.0731828096,0.0790366562,-0.0015150015,0.9941806617
1520531503308608014,-1.1499489954,0.0935048199,1.3169325711,-0.0703243868,0.0793429064,-0.0039898271,0.9943557035
1520531503316941014,-1.1464331223,0.0986000468,1.3169691535,-0.0666859513,0.0796158741,-0.0056444725,0.9945765111
1520531503325275014,-1.1428099148,0.1037241886,1.3171229483,-0.0630255912,0.0796636015,-0.0078590388,0.9947963213
1520531503333608014,-1.1390338533,0.1087623404,1.3170875147,-0.0592270703,0.0794696504,-0.0097137437,0.9950288297
1520531503341941014,-1.1352828184,0.1137304751,1.3171687566,-0.0555149156,0.0795239768,-0.0122086252,0.9952110232
1520531503350275014,-1.1315434002,0.1184763156,1.3170507530,-0.0512165009,0.0798406328,-0.0132358446,0.9954030117
1520531503358608014,-1.1273510550,0.1237776837,1.3170973510,-0.0470319994,0.0785917231,-0.0158941942,0.9956699788
1520531503366941014,-1.1233238995,0.1286337880,1.3168962841,-0.0419673918,0.0788579910,-0.0177708560,0.9958435379
1520531503375274014,-1.1193460870,0.1335223300,1.3165814337,-0.0378414181,0.0785108927,-0.0188338935,0.9960167425
1520531503383608014,-1.1154806278,0.1378717044,1.3161108461,-0.0333099865,0.0795143981,-0.0173347441,0.9961262028
1520531503391941014,-1.1111645709,0.1428105540,1.3159127141,-0.0285426618,0.0788834708,-0.0186903951,0.9962998462
1520531503400274014,-1.1071624773,0.1471043573,1.3153345570,-0.0240378763,0.0796015735,-0.0182861027,0.9963691025
1520531503408608014,-1.1029391314,0.1515713137,1.3148407195,-0.0185953247,0.0804224841,-0.0179871568,0.9964250600
1520531503416941014,-1.0988040182,0.1559436659,1.3143515632,-0.0145964307,0.0808321521,-0.0174309416,0.9964683987
1520531503425274014,-1.0944388456,0.1601886341,1.3135563460,-0.0091790943,0.0811243538,-0.0157073074,0.9965379390
1520531503433608014,-1.0901822512,0.1644752620,1.3130383243,-0.0039385403,0.0815497119,-0.0162303089,0.9965293320
1520531503441941014,-1.0856634163,0.1687338888,1.3125013853,0.0011820906,0.0818062018,-0.0152858913,0.9965303255
1520531503450275014,-1.0813619035,0.1729607159,1.3118922608,0.0067562157,0.0827485697,-0.0137409080,0.9964528163
1520531503458608014,-1.0770003210,0.1769998159,1.3110365260,0.0118708264,0.0832850174,-0.0116908609,0.9963864778
1520531503466941014,-1.0724675665,0.1812372871,1.3104355992,0.0168839858,0.0838940632,-0.0114136839,0.9962662521
1520531503475275014,-1.0679558272,0.1852030657,1.3095264639,0.0213342770,0.0840113732,-0.0094100692,0.9961919436
1520531503483608014,-1.0631581806,0.1892318392,1.3088104749,0.0267629327,0.0839422743,-0.0086367756,0.9960737152
1520531503491941014,-1.0586999845,0.1934251870,1.3078522175,0.0313535100,0.0849227721,-0.0066943564,0.9958716111
1520531503500274014,-1.0537955401,0.1973977025,1.3069384855,0.0364233925,0.0852241013,-0.0061687218,0.9956767226
1520531503508608014,-1.0488911303,0.2015377151,1.3059862661,0.0411955668,0.0848813026,-0.0046041939,0.9955284482
1520531503516941014,-1.0439089663,0.2054831835,1.3050655952,0.0461229177,0.0851295793,-0.0041541114,0.9952931099
1520531503525274014,-1.0391042700,0.2095694941,1.3039497091,0.0511321862,0.0858811466,-0.0025484568,0.9949891625
1520531503533608014,-1.0339461750,0.2137892786,1.3031434725,0.0560932975,0.0851691325,-0.0026039847,0.9947828809
1520531503541941014,-1.0287993168,0.2178515308,1.3021827042,0.0611576265,0.0853339788,-0.0027560061,0.9944698393
1520531503550274014,-1.0236621876,0.2220383557,1.3013731725,0.0659814371,0.0853315051,-0.0033039114,0.9941599813
1520531503558608014,-1.0184331569,0.2259897231,1.3002290962,0.0712081863,0.0857038727,-0.0028561741,0.9937686263
1520531503566941014,-1.0132965307,0.2300677066,1.2991377226,0.0758233284,0.0859335174,-0.0028004692,0.9934074747
1520531503575275014,-1.0078424771,0.2341594573,1.2982635520,0.0805258026,0.0857265212,-0.0034566012,0.9930531761
1520531503583608014,-1.0025863286,0.2381440587,1.2973957742,0.0846100126,0.0858422017,-0.0041077341,0.9927010571
1520531503591941014,-0.9971774065,0.2422419739,1.2963742219,0.0897947712,0.0857361002,-0.0044053958,0.9922534014
1520531503600275014,-0.9915992721,0.2464681561,1.2952930489,0.0954709219,0.0859286584,-0.0047376303,0.9917051596
1520531503608608014,-0.9860615571,0.2505268176,1.2944242845,0.0993472448,0.0848777424,-0.0060628067,0.9914076539
1520531503616941014,-0.9805456293,0.2545517793,1.2933846106,0.1045056626,0.0849062897,-0.0068022873,0.9908699296
1520531503625274014,-0.9751086049,0.2584251173,1.2923249071,0.1090578037,0.0854695925,-0.0070002549,0.9903294102
1520531503633608014,-0.9695313696,0.2622574666,1.2912795531,0.1142706371,0.0856149264,-0.0071850952,0.9897275788
1520531503641941014,-0.9640127471,0.2660640745,1.2902706570,0.1186907354,0.0855378026,-0.0073638361,0.9892125998
1520531503650274014,-0.9584888826,0.2701072884,1.2893106712,0.1233500301,0.0862697564,-0.0078780504,0.9885748507
1520531503658608014,-0.9529806194,0.2736314759,1.2880313094,0.1284707620,0.0865866505,-0.0068377102,0.9879024552
1520531503666941014,-0.9474567301,0.2772767774,1.2868832526,0.1331546453,0.0861613322,-0.0064995376,0.9873215390
1520531503675274014,-0.9418385638,0.2809514540,1.2858765489,0.1380718666,0.0867264795,-0.0059322681,0.9865999623
1520531503683608014,-0.9362917991,0.2845591848,1.2848842836,0.1426159972,0.0873060470,-0.0056639234,0.9859037739
1520531503691941014,-0.9307709501,0.2880686104,1.2838141692,0.1477173074,0.0874463536,-0.0041800345,0.9851473289
1520531503700275014,-0.9252351376,0.2916766292,1.2828338650,0.1529249484,0.0880844914,-0.0042764160,0.9842950751
1520531503708608014,-0.9196433120,0.2950045620,1.2819627391,0.1585216828,0.0892651281,-0.0045672741,0.9833014558
1520531503716941014,-0.9139959983,0.2982901642,1.2810348476,0.1635817432,0.0894256758,-0.0029441095,0.9824639403
1520531503725275014,-0.9083181199,0.3016055110,1.2800971265,0.1692988231,0.0892088451,-0.0022984945,0.9815163816
1520531503733608014,-0.9026673848,0.3049127534,1.2794219883,0.1741349123,0.0898092736,-0.0028089833,0.9806138059
1520531503741941014,-0.8968083883,0.3079500217,1.2785342233,0.1796457196,0.0897978579,-0.0022199464,0.9796217801
1520531503750274014,-0.8911167929,0.3110564101,1.2778801856,0.1851259100,0.0897846871,-0.0016617715,0.9786032628
1520531503758608014,-0.8854353315,0.3140584687,1.2771981181,0.1903799079,0.0893769787,-0.0013620347,0.9776325441
1520531503766941014,-0.8795706555,0.3168402114,1.2765096434,0.1962092245,0.0888551931,-0.0006153751,0.9765276833
1520531503775274014,-0.8737915120,0.3196351788,1.2759292220,0.2014466669,0.0881764393,-0.0000507333,0.9755225027
1520531503783608014,-0.8678043322,0.3223489100,1.2755548605,0.2073709528,0.0880204699,-0.0002614909,0.9742944198
1520531503791941014,-0.8619770882,0.3247826284,1.2749400891,0.2126708336,0.0873615710,0.0009511534,0.9732102382
1520531503800274014,-0.8561604560,0.3273368262,1.2745030763,0.2180487169,0.0868758447,0.0012392102,0.9720626569
1520531503808608014,-0.8501407376,0.3296166021,1.2741332504,0.2230131126,0.0867216749,0.0017368911,0.9709487556
1520531503816941014,-0.8441376169,0.3320773284,1.2738443060,0.2292046975,0.0862844400,0.0018593770,0.9695446069
1520531503825275014,-0.8381781334,0.3341680757,1.2735271424,0.2336372167,0.0856833058,0.0017151742,0.9685396637
1520531503833608014,-0.8319593657,0.3362915699,1.2732992248,0.2396190509,0.0853062293,0.0012166950,0.9671112022
1520531503841941014,-0.8257079094,0.3382686494,1.2730123694,0.2448936817,0.0849732044,0.0013285753,0.9658182407
1520531503850275014,-0.8195803180,0.3402725714,1.2728351434,0.2510297666,0.0850977515,0.0011784072,0.9642308024
1520531503858608014,-0.8132647516,0.3420337109,1.2725735259,0.2570365278,0.0854107907,0.0019500205,0.9626180019
1520531503866941014,-0.8068668131,0.3437698847,1.2725075217,0.2629635260,0.0854213777,0.0017359886,0.9610152749
1520531503875274014,-0.8006236583,0.3454889709,1.2723504799,0.2694772746,0.0862485848,0.0016407989,0.9591352813
1520531503883608014,-0.7940099485,0.3464553883,1.2720932896,0.2742163573,0.0858076034,0.0029637535,0.9578275736
1520531503891941014,-0.7874654988,0.3479384632,1.2720091194,0.2801891082,0.0861869736,0.0013452367,0.9560669744
1520531503900274014,-0.7808591788,0.3487089572,1.2718033507,0.2858509668,0.0861978963,0.0028295403,0.9543852163
1520531503908608014,-0.7744035950,0.3499524615,1.2718719532,0.2929972785,0.0873652589,0.0031016424,0.9521083374
1520531503916941014,-0.7675353267,0.3506805210,1.2715990247,0.2975222253,0.0868447865,0.0012797844,0.9507559470
1520531503925274014,-0.7609910358,0.3512998918,1.2715273245,0.3036373617,0.0875341689,0.0010537265,0.9487576147
1520531503933608014,-0.7544342352,0.3518360590,1.2714207296,0.3098784750,0.0877201926,0.0009420568,0.9467204503
1520531503941941014,-0.7477809091,0.3521856280,1.2713756398,0.3158561090,0.0882427534,0.0003547431,0.9446946644
1520531503950275014,-0.7411256141,0.3522819100,1.2712982508,0.3218186082,0.0883957812,-0.0001281278,0.9426658755
1520531503958608014,-0.7344867855,0.3522626230,1.2712315844,0.3282506316,0.0886597566,-0.0004083215,0.9404205462
1520531503966941014,-0.7277856296,0.3521215284,1.2712120919,0.3346445744,0.0885112448,-0.0010972138,0.9381777894
1520531503975275014,-0.7212257711,0.3517827158,1.2711914174,0.3406670006,0.0888018030,-0.0020682695,0.9359786091
1520531503983608014,-0.7146836818,0.3511758845,1.2712117314,0.3469704738,0.0888810634,-0.0023516876,0.9336520318
1520531503991941014,-0.7079531558,0.3504706711,1.2712207397,0.3539029159,0.0884688733,-0.0030671256,0.9310835501
1520531504000274014,-0.7014174355,0.3495446077,1.2709964223,0.3604656300,0.0878907283,-0.0029193767,0.9286179121
1520531504008608014,-0.6948562042,0.3484259547,1.2709634685,0.3669795015,0.0878409264,-0.0030605165,0.9260673034
1520531504016941014,-0.6883039042,0.3472843312,1.2707576068,0.3741764348,0.0876325295,-0.0032534906,0.9232020094
1520531504025274014,-0.6818091621,0.3461637289,1.2707900122,0.3805168042,0.0873303592,-0.0034984674,0.9206346348
1520531504033608014,-0.6752763177,0.3447970752,1.2706758640,0.3872134431,0.0872886557,-0.0040808637,0.9178397391
