#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520531151902875537,0.8307738607,-0.8734740705,1.1147909117,0.9746167168,0.1586354573,-0.0121326386,-0.1575114159
1520531151911208537,0.8272768332,-0.8739587668,1.1143461882,0.9740377667,0.1601488165,-0.0112431317,-0.1596132123
1520531151919541537,0.8233063009,-0.8740727761,1.1130085090,0.9730456471,0.1621437722,-0.0117114164,-0.1635677490
1520531151927875537,0.8198287777,-0.8745166846,1.1123074767,0.9724786058,0.1633936739,-0.0113891782,-0.1657050247
1520531151936208537,0.8161201565,-0.8748517912,1.1115521898,0.9714864459,0.1655189703,-0.0110140477,-0.1693996652
1520531151944541537,0.8126301757,-0.8752338148,1.1106815212,0.9705768745,0.1676124830,-0.0118714944,-0.1724692840
1520531151952875537,0.8090397487,-0.8755527990,1.1098455935,0.9697660303,0.1691787205,-0.0120118773,-0.1754654433
1520531151961208537,0.8055559384,-0.8757007682,1.1087602225,0.9689014739,0.1715149182,-0.0126606669,-0.1779108602
1520531151969542537,0.8018936440,-0.8761190943,1.1079900922,0.9680861403,0.1729939166,-0.0126186914,-0.1808952693
1520531151977875537,0.7982929928,-0.8762791769,1.1067742947,0.9669365743,0.1754745356,-0.0134168361,-0.1845598470
1520531151986208537,0.7949401490,-0.8766999338,1.1059913845,0.9661632183,0.1766027922,-0.0144189526,-0.1874358107
1520531151994542537,0.7914216148,-0.8770550290,1.1052218963,0.9651154722,0.1787628291,-0.0144240091,-0.1907561906
1520531152002875537,0.7878258593,-0.8773632338,1.1041377938,0.9641652517,0.1803360866,-0.0154383426,-0.1939740211
1520531152011208537,0.7840026239,-0.8777213330,1.1033068094,0.9632522461,0.1815131582,-0.0143526994,-0.1974641328
1520531152019541537,0.7803923879,-0.8779711525,1.1022154452,0.9621256948,0.1837642825,-0.0150864438,-0.2007915215
1520531152027875537,0.7770176602,-0.8783956111,1.1013710295,0.9613921093,0.1845095353,-0.0164813827,-0.2034939989
1520531152036208537,0.7733810527,-0.8786713991,1.1003723667,0.9603695401,0.1861805066,-0.0169335839,-0.2067375611
1520531152044541537,0.7695387985,-0.8791284476,1.0996784759,0.9594512211,0.1869097384,-0.0162948951,-0.2103629730
1520531152052875537,0.7658699048,-0.8795986577,1.0988176723,0.9588551439,0.1873309551,-0.0169918269,-0.2126386703
1520531152061208537,0.7622960862,-0.8798753006,1.0979358573,0.9578370116,0.1888303263,-0.0173800565,-0.2158455484
1520531152069541537,0.7585564805,-0.8802369439,1.0970969785,0.9570317106,0.1896085981,-0.0171186289,-0.2187369128
1520531152077875537,0.7549285619,-0.8806215872,1.0961972876,0.9561434489,0.1904095806,-0.0177604604,-0.2218523447
1520531152086208537,0.7513237103,-0.8810482411,1.0952770455,0.9553595195,0.1908044873,-0.0186543450,-0.2247973564
1520531152094542537,0.7477351632,-0.8813472582,1.0943214274,0.9543156562,0.1921076095,-0.0194720737,-0.2280287988
1520531152102875537,0.7439694492,-0.8816008464,1.0931710240,0.9532696406,0.1932818662,-0.0204529398,-0.2313023772
1520531152111208537,0.7404051763,-0.8821416600,1.0924970157,0.9525781173,0.1934694809,-0.0204596126,-0.2339784065
1520531152119542537,0.7365695235,-0.8823261308,1.0912833850,0.9514439373,0.1948722187,-0.0210340769,-0.2373537870
1520531152127875537,0.7330571158,-0.8827738280,1.0904490412,0.9506493106,0.1953891778,-0.0220483496,-0.2400058912
1520531152136208537,0.7293160961,-0.8830901216,1.0895013884,0.9495753629,0.1965332655,-0.0225058226,-0.2432586970
1520531152144541537,0.7258298474,-0.8835255026,1.0886244191,0.9489327425,0.1963638210,-0.0235515266,-0.2457910203
1520531152152875537,0.7219396129,-0.8838441550,1.0876976852,0.9477043765,0.1977586759,-0.0230308152,-0.2494343651
1520531152161208537,0.7182896450,-0.8842240270,1.0869416900,0.9469835576,0.1981532013,-0.0234081935,-0.2518124441
1520531152169541537,0.7148817299,-0.8847238723,1.0861644806,0.9460526648,0.1987412360,-0.0246923297,-0.2547087854
1520531152177875537,0.7109988025,-0.8849886831,1.0852396990,0.9448551048,0.1999152817,-0.0248087210,-0.2581999972
1520531152186208537,0.7072292036,-0.8855490260,1.0845465122,0.9443269355,0.1991170728,-0.0246171096,-0.2607547280
1520531152194541537,0.7037382273,-0.8856896592,1.0838846652,0.9433282630,0.2000899063,-0.0253741348,-0.2635374185
1520531152202875537,0.6991681267,-0.8851622135,1.0825351500,0.9410522599,0.2035442205,-0.0251037334,-0.2689985075
1520531152211208537,0.6964963385,-0.8866685070,1.0824645934,0.9415601337,0.2019132952,-0.0261033198,-0.2683545278
1520531152219542537,0.6928538033,-0.8868407712,1.0815254624,0.9405232004,0.2026904249,-0.0274300978,-0.2712568726
1520531152227875537,0.6894478684,-0.8875550357,1.0808095802,0.9399672521,0.2021696299,-0.0298373103,-0.2733107035
1520531152236208537,0.6861862986,-0.8880079469,1.0801799434,0.9387235068,0.2045121127,-0.0305062420,-0.2757577609
1520531152244542537,0.6826518471,-0.8884397466,1.0794781581,0.9377541503,0.2050374687,-0.0318580360,-0.2784992919
1520531152252875537,0.6790937669,-0.8886236762,1.0787754361,0.9365866024,0.2067158615,-0.0320888086,-0.2811483544
1520531152261208537,0.6757070426,-0.8891752759,1.0778303318,0.9357650737,0.2077992922,-0.0337233266,-0.2828885261
1520531152269541537,0.6714404835,-0.8890794893,1.0769225189,0.9337304461,0.2104644668,-0.0334735694,-0.2876311568
1520531152277875537,0.6678225132,-0.8893563466,1.0760121776,0.9324413975,0.2122791569,-0.0341282367,-0.2903891582
1520531152286208537,0.6652889075,-0.8904808560,1.0758082760,0.9324221324,0.2114606273,-0.0367742876,-0.2907249934
1520531152294541537,0.6623289453,-0.8913447095,1.0752518965,0.9316796073,0.2123843206,-0.0385078679,-0.2922039592
1520531152302875537,0.6588906351,-0.8920212971,1.0745338660,0.9307695835,0.2125307053,-0.0403122495,-0.2947432854
1520531152311208537,0.6553476549,-0.8924388663,1.0737225557,0.9291912165,0.2142359432,-0.0419482880,-0.2982398111
1520531152319541537,0.6518120774,-0.8929762451,1.0732347946,0.9280934172,0.2152809250,-0.0421125130,-0.3008708502
1520531152327875537,0.6477193539,-0.8931209036,1.0725656174,0.9263519452,0.2170244067,-0.0418503116,-0.3049934948
1520531152336208537,0.6440308925,-0.8936459032,1.0719270449,0.9250540116,0.2179297154,-0.0426003113,-0.3081670461
1520531152344542537,0.6410987224,-0.8944049007,1.0714391230,0.9241247409,0.2194954741,-0.0451763655,-0.3094742252
1520531152352875537,0.6379355658,-0.8953262821,1.0711579686,0.9235013080,0.2191651666,-0.0468591119,-0.3113136482
1520531152361208537,0.6346658692,-0.8963127181,1.0707185950,0.9226469073,0.2195594968,-0.0487110556,-0.3132787016
1520531152369542537,0.6312749460,-0.8969527003,1.0703269468,0.9216452131,0.2204145181,-0.0503462328,-0.3153613771
1520531152377875537,0.6278206236,-0.8976585226,1.0699518009,0.9204582895,0.2212669326,-0.0522451847,-0.3179118158
1520531152386208537,0.6235082251,-0.8978206383,1.0693908072,0.9187549444,0.2226881239,-0.0515752789,-0.3219306481
1520531152394541537,0.6209475206,-0.8994872291,1.0695634919,0.9189893663,0.2207003522,-0.0549164751,-0.3220777544
1520531152402875537,0.6173445441,-0.9001837938,1.0690423997,0.9179713460,0.2211523255,-0.0567921008,-0.3243376544
1520531152411208537,0.6138490764,-0.9010200002,1.0688007164,0.9169980196,0.2214972027,-0.0580637657,-0.3266224431
1520531152419541537,0.6102076579,-0.9019030464,1.0685397013,0.9161464132,0.2212571487,-0.0581566242,-0.3291486453
1520531152427875537,0.6068931216,-0.9028790774,1.0684406993,0.9152288174,0.2213874273,-0.0598520735,-0.3313028043
1520531152436208537,0.6031742965,-0.9036179393,1.0684836480,0.9141747683,0.2213852464,-0.0596509719,-0.3342376809
1520531152444541537,0.5998283327,-0.9048833948,1.0683676479,0.9136668182,0.2204823693,-0.0611481191,-0.3359484749
1520531152452875537,0.5964490994,-0.9058458447,1.0685241978,0.9124429584,0.2214205706,-0.0618498992,-0.3385193769
1520531152461208537,0.5929297893,-0.9070572194,1.0687485655,0.9118494166,0.2205132435,-0.0619673805,-0.3406825423
1520531152469542537,0.5886135776,-0.9071087445,1.0687265388,0.9096876736,0.2230099475,-0.0598409198,-0.3451868539
1520531152477875537,0.5851823629,-0.9084676472,1.0692328195,0.9093527238,0.2214286970,-0.0596975255,-0.3471068441
1520531152486208537,0.5824420177,-0.9100347068,1.0698059189,0.9089454609,0.2211440162,-0.0616167059,-0.3480184689
1520531152494542537,0.5785436521,-0.9110880668,1.0705120969,0.9081549765,0.2199656366,-0.0603104114,-0.3510446007
1520531152502875537,0.5751487827,-0.9125183924,1.0709664716,0.9075856501,0.2192191379,-0.0610833633,-0.3528456887
1520531152511208537,0.5715414089,-0.9137736973,1.0718973895,0.9067646913,0.2184740312,-0.0601790083,-0.3555634674
1520531152519541537,0.5678597837,-0.9147010569,1.0725172955,0.9056845753,0.2180434512,-0.0600615185,-0.3585876704
1520531152527875537,0.5644777704,-0.9161792925,1.0733197378,0.9048636705,0.2175491692,-0.0602845594,-0.3609153208
1520531152536208537,0.5607370785,-0.9173509649,1.0743578441,0.9040760251,0.2161363222,-0.0594187882,-0.3638695354
1520531152544541537,0.5570756056,-0.9189828068,1.0755789609,0.9036600385,0.2142067183,-0.0585944116,-0.3661703313
1520531152552875537,0.5537709392,-0.9201614534,1.0764509212,0.9024971525,0.2137061602,-0.0588853472,-0.3692710153
1520531152561208537,0.5500687006,-0.9214849127,1.0776790772,0.9017043100,0.2122999606,-0.0581085100,-0.3721309784
1520531152569541537,0.5460734814,-0.9230388648,1.0790121111,0.9013188490,0.2098016243,-0.0569505331,-0.3746521689
1520531152577875537,0.5423611656,-0.9245169713,1.0807576592,0.9011585726,0.2071108580,-0.0553103895,-0.3767745749
1520531152586208537,0.5385204813,-0.9257276775,1.0819957956,0.8998533607,0.2061919468,-0.0547321816,-0.3804644512
1520531152594542537,0.5351884930,-0.9273536786,1.0836668148,0.8988945245,0.2044916711,-0.0550640710,-0.3835879801
1520531152602875537,0.5311461008,-0.9285821094,1.0849809801,0.8986941649,0.2018165658,-0.0536345328,-0.3856711146
1520531152611208537,0.5279111409,-0.9298350779,1.0863425992,0.8972874545,0.2013117771,-0.0546737480,-0.3890495773
1520531152619542537,0.5237128382,-0.9312496714,1.0881857119,0.8971742036,0.1983448530,-0.0518862436,-0.3912104106
1520531152627875537,0.5197593070,-0.9324731897,1.0898597218,0.8961865054,0.1966264753,-0.0502665873,-0.3945390308
1520531152636208537,0.5159665171,-0.9338093604,1.0915167778,0.8961593985,0.1933984536,-0.0497323321,-0.3962600987
1520531152644541537,0.5123257695,-0.9351403473,1.0932362519,0.8950276137,0.1921642941,-0.0496913001,-0.3994111034
1520531152652875537,0.5085181195,-0.9366131570,1.0951029984,0.8949326169,0.1890985257,-0.0484068568,-0.4012407444
1520531152661208537,0.5046855704,-0.9378761231,1.0968523338,0.8936258449,0.1880352260,-0.0483660581,-0.4046434573
1520531152669541537,0.5010035220,-0.9392141811,1.0986890096,0.8927530118,0.1864640694,-0.0477497901,-0.4073612258
1520531152677875537,0.4972151307,-0.9406766359,1.1010301765,0.8923987125,0.1836087662,-0.0470286941,-0.4095127114
1520531152686208537,0.4934674513,-0.9419181043,1.1031068665,0.8918564320,0.1811174397,-0.0457135634,-0.4119452000
1520531152694541537,0.4895672361,-0.9431593689,1.1052002992,0.8911143907,0.1790720726,-0.0452802516,-0.4144852642
1520531152702875537,0.4857378573,-0.9441984223,1.1071137281,0.8897805852,0.1784172517,-0.0450290694,-0.4176483898
1520531152711208537,0.4817455007,-0.9453923562,1.1093785103,0.8895207993,0.1751408905,-0.0431791992,-0.4197784807
1520531152719542537,0.4785672691,-0.9467980821,1.1119324749,0.8882537275,0.1740177146,-0.0441984158,-0.4228116018
1520531152727875537,0.4747443731,-0.9478958366,1.1143690661,0.8878551232,0.1715902927,-0.0434659938,-0.4247125606
1520531152736208537,0.4710673483,-0.9492981948,1.1165540537,0.8874508775,0.1695561297,-0.0434075903,-0.4263771101
1520531152744542537,0.4672602268,-0.9500962890,1.1189433562,0.8865586117,0.1681877330,-0.0415123720,-0.4289562186
1520531152752875537,0.4636890390,-0.9513109030,1.1214112331,0.8857477451,0.1659274159,-0.0419108589,-0.4314655312
1520531152761208537,0.4599740458,-0.9521930465,1.1239296074,0.8846448862,0.1644835341,-0.0408397258,-0.4343739279
1520531152769541537,0.4561336677,-0.9529734717,1.1261626618,0.8839515202,0.1627719963,-0.0404158148,-0.4364648315
1520531152777875537,0.4525096709,-0.9542402961,1.1288179108,0.8834407936,0.1605625452,-0.0389071072,-0.4384498493
1520531152786208537,0.4486277927,-0.9550946835,1.1309350400,0.8826238420,0.1591274150,-0.0400424742,-0.4405113161
1520531152794541537,0.4451927731,-0.9561861769,1.1337756681,0.8820533391,0.1571004316,-0.0386960919,-0.4424974280
1520531152802875537,0.4417119321,-0.9569906582,1.1359954881,0.8807351680,0.1563880830,-0.0394143104,-0.4453030916
1520531152811208537,0.4381567726,-0.9579181722,1.1385071147,0.8799690239,0.1546783962,-0.0394112625,-0.4474101733
1520531152819541537,0.4345509254,-0.9588061836,1.1410940230,0.8793512662,0.1528721394,-0.0394677871,-0.4492368567
1520531152827875537,0.4310504641,-0.9597374457,1.1439546712,0.8788085802,0.1508371537,-0.0390024387,-0.4510237712
1520531152836208537,0.4280036680,-0.9608919996,1.1465719078,0.8787118464,0.1491802766,-0.0400555779,-0.4516705512
1520531152844542537,0.4241268800,-0.9614677438,1.1491283677,0.8779652376,0.1468578165,-0.0396309005,-0.4539154271
1520531152852875537,0.4203915989,-0.9622856965,1.1519125059,0.8775360809,0.1447136865,-0.0393934016,-0.4554520124
1520531152861208537,0.4170223162,-0.9629672282,1.1541903247,0.8765202504,0.1443264705,-0.0403222216,-0.4574453399
1520531152869542537,0.4134323580,-0.9638120006,1.1568841809,0.8761075557,0.1422407934,-0.0406737289,-0.4588559201
1520531152877875537,0.4100391081,-0.9646627509,1.1592406053,0.8758387199,0.1407325163,-0.0416812455,-0.4597429383
1520531152886208537,0.4064326770,-0.9651970779,1.1618112421,0.8750654120,0.1394424780,-0.0412513214,-0.4616434214
1520531152894541537,0.4029544143,-0.9660404824,1.1646238528,0.8747105906,0.1377598860,-0.0408972380,-0.4628509614
1520531152902875537,0.3991010604,-0.9660839557,1.1668021204,0.8734508458,0.1383527507,-0.0399109626,-0.4651335845
1520531152911208537,0.3958402105,-0.9676125399,1.1694921356,0.8739940404,0.1349323338,-0.0405031892,-0.4650668493
1520531152919541537,0.3921846782,-0.9684333972,1.1720971462,0.8735964754,0.1328833352,-0.0401223145,-0.4664347942
1520531152927875537,0.3887962672,-0.9688609667,1.1746118698,0.8724583939,0.1329697143,-0.0402472623,-0.4685248807
1520531152936208537,0.3850923371,-0.9698184409,1.1771218737,0.8725942295,0.1302826857,-0.0393852871,-0.4690997033
1520531152944541537,0.3820121509,-0.9709795812,1.1795219212,0.8717637877,0.1294797088,-0.0406759132,-0.4707529856
1520531152952875537,0.3777614535,-0.9706252714,1.1818119622,0.8712097461,0.1293218333,-0.0369928682,-0.4721238921
1520531152961208537,0.3745792943,-0.9718300467,1.1842294611,0.8713586602,0.1264553688,-0.0389325296,-0.4724694521
1520531152969542537,0.3710046515,-0.9728597985,1.1865447723,0.8714355102,0.1242345366,-0.0383495505,-0.4729643152
1520531152977875537,0.3672926890,-0.9735826364,1.1889412868,0.8711590586,0.1222178744,-0.0388219351,-0.4739594320
1520531152986208537,0.3641990309,-0.9743753406,1.1910387574,0.8711243275,0.1212761221,-0.0395141758,-0.4742079061
1520531152994542537,0.3606092298,-0.9749068331,1.1932277081,0.8708326964,0.1198670395,-0.0385061321,-0.4751837386
1520531153002875537,0.3573506830,-0.9758521730,1.1955580577,0.8710115973,0.1182090728,-0.0387881653,-0.4752482411
1520531153011208537,0.3535752345,-0.9761706742,1.1980183802,0.8705257344,0.1163857716,-0.0368132795,-0.4767432017
1520531153019541537,0.3501390043,-0.9772395730,1.1998604810,0.8706981125,0.1146565741,-0.0371353494,-0.4768224331
1520531153027875537,0.3466920377,-0.9778710319,1.2020585035,0.8702483015,0.1132630278,-0.0366789261,-0.4780104984
1520531153036208537,0.3430923832,-0.9784973142,1.2040466580,0.8704053679,0.1113448393,-0.0366323368,-0.4781787261
1520531153044541537,0.3395826098,-0.9790609386,1.2061572580,0.8700053851,0.1098615890,-0.0354061265,-0.4793406590
1520531153052875537,0.3361327618,-0.9797256604,1.2080240449,0.8698660615,0.1086641338,-0.0358044820,-0.4798366181
1520531153061208537,0.3329275215,-0.9807752935,1.2100064653,0.8702341194,0.1070487932,-0.0357192814,-0.4795385972
1520531153069541537,0.3294307561,-0.9813928782,1.2119003893,0.8699670869,0.1052535281,-0.0356868782,-0.4804221157
1520531153077875537,0.3254957387,-0.9816698950,1.2138895805,0.8691366573,0.1038125692,-0.0346548277,-0.4823105477
1520531153086208537,0.3226858534,-0.9829246053,1.2156738974,0.8702065455,0.1016791661,-0.0358095409,-0.4807489908
1520531153094542537,0.3191803517,-0.9833973678,1.2173992641,0.8698739366,0.1004086558,-0.0356539993,-0.4816287249
1520531153102875537,0.3159530555,-0.9844378195,1.2191749787,0.8703475143,0.0983487533,-0.0362624294,-0.4811525363
1520531153111208537,0.3127468440,-0.9850365397,1.2204460307,0.8701083576,0.0980967918,-0.0384894593,-0.4814634223
1520531153119542537,0.3088613019,-0.9854167622,1.2223418411,0.8695930078,0.0960261539,-0.0366634989,-0.4829521367
1520531153127875537,0.3056733337,-0.9864227913,1.2239239101,0.8703098128,0.0938917893,-0.0381179782,-0.4819669920
1520531153136208537,0.3026864848,-0.9874170548,1.2256899008,0.8706591271,0.0929018293,-0.0383604375,-0.4815084749
1520531153144541537,0.2989949263,-0.9881203202,1.2274448567,0.8706481321,0.0908917393,-0.0377825626,-0.4819574667
1520531153152875537,0.2955526367,-0.9886904697,1.2288847386,0.8703474274,0.0901592465,-0.0380036751,-0.4826203337
1520531153161208537,0.2922823635,-0.9894322623,1.2305617226,0.8706183735,0.0881577693,-0.0382177434,-0.4824844655
1520531153169541537,0.2886634158,-0.9900062272,1.2319232468,0.8704796565,0.0872475021,-0.0387366999,-0.4828586843
1520531153177875537,0.2853295518,-0.9910657559,1.2338378094,0.8709727807,0.0849062455,-0.0380647223,-0.4824400706
1520531153186208537,0.2817234351,-0.9915457919,1.2352207595,0.8709483841,0.0834070540,-0.0387444266,-0.4826914595
1520531153194541537,0.2784588934,-0.9924948031,1.2366932363,0.8713533806,0.0820862970,-0.0395596515,-0.4821204828
1520531153202875537,0.2748818432,-0.9930710407,1.2382674760,0.8714845528,0.0803800836,-0.0392109755,-0.4821993527
1520531153211208537,0.2713778922,-0.9939088234,1.2398807830,0.8717382675,0.0787914679,-0.0397990636,-0.4819546991
1520531153219542537,0.2679799366,-0.9947762812,1.2413185458,0.8721180760,0.0771011407,-0.0406091460,-0.4814731278
1520531153227875537,0.2638073992,-0.9951386139,1.2430163109,0.8717335967,0.0749841049,-0.0395463903,-0.4825909277
1520531153236208537,0.2609242024,-0.9965190783,1.2445173085,0.8729174271,0.0734722467,-0.0415342444,-0.4805121236
1520531153244542537,0.2577268037,-0.9974389369,1.2461271586,0.8728839098,0.0717632353,-0.0426061970,-0.4807373816
1520531153252875537,0.2540214190,-0.9981149569,1.2477458761,0.8732374058,0.0701826454,-0.0430701277,-0.4802871989
1520531153261208537,0.2501968555,-0.9983838567,1.2493611483,0.8733026181,0.0683588094,-0.0425143566,-0.4804811546
1520531153269541537,0.2467557529,-0.9993320340,1.2511689243,0.8738226539,0.0662988313,-0.0428354653,-0.4797953287
1520531153277875537,0.2434755974,-1.0005581079,1.2525350367,0.8744138624,0.0636435033,-0.0458816101,-0.4787951332
1520531153286208537,0.2400725897,-1.0013832773,1.2546380991,0.8753224403,0.0609176262,-0.0448087777,-0.4775896165
1520531153294541537,0.2363567414,-1.0021554243,1.2564488160,0.8752774351,0.0591041969,-0.0454745938,-0.4778369669
1520531153302875537,0.2322513342,-1.0023351204,1.2583589319,0.8753960907,0.0561598600,-0.0444439519,-0.4780716365
1520531153311208537,0.2289279353,-1.0034107205,1.2604528146,0.8761585952,0.0535332779,-0.0446403353,-0.4769565439
1520531153319541537,0.2253574970,-1.0041394774,1.2625005662,0.8762843925,0.0512137070,-0.0448882735,-0.4769568771
1520531153327875537,0.2219194524,-1.0050551032,1.2642102556,0.8767873606,0.0485128979,-0.0462179356,-0.4761872797
1520531153336208537,0.2179191578,-1.0052091171,1.2663485786,0.8769097572,0.0457306440,-0.0444865892,-0.4764020668
1520531153344542537,0.2142844457,-1.0058941139,1.2681739696,0.8773603409,0.0433261262,-0.0445853266,-0.4757875867
1520531153352875537,0.2106626938,-1.0065946182,1.2704304784,0.8775120286,0.0402768124,-0.0449795457,-0.4757386451
1520531153361208537,0.2069271046,-1.0070779049,1.2724755850,0.8778571809,0.0376955141,-0.0440428881,-0.4754009277
1520531153369542537,0.2035096837,-1.0081425698,1.2745622509,0.8784836087,0.0349764647,-0.0448053769,-0.4743792517
1520531153377875537,0.2000141410,-1.0086071546,1.2767471274,0.8783143363,0.0331819403,-0.0440694008,-0.4748902752
1520531153386208537,0.1960369976,-1.0091369143,1.2786559889,0.8790841996,0.0298955408,-0.0431998045,-0.4737626025
1520531153394541537,0.1923195257,-1.0097373576,1.2810086058,0.8792881290,0.0271095627,-0.0421995242,-0.4736419090
1520531153402875537,0.1884534605,-1.0096709808,1.2828995147,0.8786335321,0.0265855966,-0.0411582285,-0.4749761283
1520531153411208537,0.1846717628,-1.0101033831,1.2852863647,0.8788137225,0.0237637860,-0.0393719155,-0.4749437607
1520531153419541537,0.1813796439,-1.0110701839,1.2874505312,0.8796704134,0.0208629955,-0.0398784026,-0.4734494823
1520531153427875537,0.1772930613,-1.0110800702,1.2895324537,0.8791770471,0.0198366782,-0.0380515601,-0.4745590636
1520531153436208537,0.1736376539,-1.0113960470,1.2919373811,0.8786742848,0.0181457196,-0.0371537105,-0.4756278334
1520531153444541537,0.1701999459,-1.0121232613,1.2941691743,0.8792435087,0.0160947552,-0.0369205796,-0.4746669170
1520531153452875537,0.1661521379,-1.0120249081,1.2962831631,0.8789194296,0.0144581240,-0.0346767344,-0.4754882995
1520531153461208537,0.1627944635,-1.0127842555,1.2985279542,0.8791853364,0.0126870209,-0.0353810939,-0.4749951177
1520531153469542537,0.1590223950,-1.0129595951,1.3007305287,0.8791439144,0.0105351317,-0.0345005248,-0.4751891229
1520531153477875537,0.1552548541,-1.0132016509,1.3029865789,0.8791989197,0.0086483531,-0.0332665918,-0.4752134252
1520531153486208537,0.1516576350,-1.0134938529,1.3053613410,0.8791288522,0.0071979668,-0.0325635093,-0.4754158898
1520531153494542537,0.1478260522,-1.0134722650,1.3075442597,0.8789306308,0.0057027554,-0.0317388807,-0.4758582439
1520531153502875537,0.1442085508,-1.0136505391,1.3099301833,0.8788120071,0.0040137095,-0.0308559936,-0.4761525532
1520531153511208537,0.1407391434,-1.0140948584,1.3122078557,0.8790939631,0.0021410088,-0.0310230812,-0.4756330397
1520531153519541537,0.1370166849,-1.0141215808,1.3142585242,0.8789986131,0.0013482180,-0.0300677989,-0.4758734579
1520531153527875537,0.1334798157,-1.0142910924,1.3166930706,0.8791597701,-0.0005922780,-0.0297758273,-0.4755955719
1520531153536208537,0.1300925717,-1.0144775752,1.3191790097,0.8792065993,-0.0022971095,-0.0291678651,-0.4755414962
1520531153544541537,0.1265689004,-1.0144686067,1.3214355681,0.8791693969,-0.0036170941,-0.0284081199,-0.4756480494
1520531153552875537,0.1231468990,-1.0146075428,1.3239006826,0.8791961093,-0.0053713360,-0.0279481622,-0.4756093464
1520531153561208537,0.1196535141,-1.0144385560,1.3261725579,0.8792599968,-0.0072563948,-0.0268548418,-0.4755292002
1520531153569541537,0.1163034496,-1.0144639357,1.3286652970,0.8794628449,-0.0090274478,-0.0258400445,-0.4751798626
1520531153577875537,0.1130364621,-1.0144960028,1.3311091210,0.8796211350,-0.0111154411,-0.0250951397,-0.4748824483
1520531153586208537,0.1097333175,-1.0144108729,1.3334217961,0.8797411421,-0.0127688424,-0.0242187483,-0.4746640199
1520531153594542537,0.1064394224,-1.0142183595,1.3359407381,0.8800738104,-0.0149587929,-0.0221632731,-0.4740834442
1520531153602875537,0.1032496742,-1.0140959949,1.3383507097,0.8802480215,-0.0170631072,-0.0211688078,-0.4737342638
1520531153611208537,0.1000564455,-1.0137854151,1.3407399927,0.8803911559,-0.0185518612,-0.0193674322,-0.4734893278
1520531153619542537,0.0970576798,-1.0137324819,1.3432815124,0.8806227604,-0.0211357033,-0.0185744282,-0.4729818460
1520531153627875537,0.0939201430,-1.0134919455,1.3456275410,0.8806297009,-0.0228787176,-0.0169735822,-0.4729479798
1520531153636208537,0.0908157004,-1.0130840524,1.3480441386,0.8807374653,-0.0250522275,-0.0151273529,-0.4726997634
1520531153644541537,0.0878673531,-1.0129993465,1.3504622834,0.8809573877,-0.0273264978,-0.0139326240,-0.4722004083
1520531153652875537,0.0849332487,-1.0127418879,1.3528402891,0.8810246813,-0.0293819088,-0.0123405296,-0.4719956840
1520531153661208537,0.0819051364,-1.0123688093,1.3552073974,0.8811112565,-0.0317329211,-0.0105853528,-0.4717244171
1520531153669541537,0.0789368489,-1.0121479957,1.3576213763,0.8811447172,-0.0341615453,-0.0088430835,-0.4715281285
1520531153677875537,0.0759670291,-1.0118100679,1.3598546985,0.8813731728,-0.0364699112,-0.0069895016,-0.4709590457
1520531153686208537,0.0731876439,-1.0116776666,1.3626401517,0.8813719792,-0.0399975850,-0.0053518609,-0.4706962769
1520531153694541537,0.0701429106,-1.0112139732,1.3648316922,0.8812775936,-0.0421233912,-0.0032515815,-0.4707067559
1520531153702875537,0.0673861458,-1.0109226984,1.3669080692,0.8811583267,-0.0434428544,-0.0025528402,-0.4708144058
1520531153711208537,0.0645294654,-1.0106053635,1.3693642859,0.8813267871,-0.0466360590,-0.0006394420,-0.4701997060
1520531153719542537,0.0616805879,-1.0103088603,1.3716646311,0.8812818643,-0.0493247760,0.0005778270,-0.4700095832
1520531153727875537,0.0590326542,-1.0101410303,1.3740128543,0.8811681110,-0.0515680799,0.0017949530,-0.4699790116
1520531153736208537,0.0560803171,-1.0097245435,1.3762413430,0.8811102499,-0.0540790823,0.0038354811,-0.4697930070
1520531153744542537,0.0533969004,-1.0097582245,1.3783909174,0.8817457673,-0.0568939781,0.0049641737,-0.4682550952
1520531153752875537,0.0506447027,-1.0093243122,1.3805061041,0.8811124103,-0.0583658483,0.0055413278,-0.4692586087
1520531153761208537,0.0478313089,-1.0089586570,1.3825977205,0.8811920748,-0.0603950129,0.0067949082,-0.4688355777
1520531153769541537,0.0451258451,-1.0086743912,1.3847310948,0.8811412879,-0.0624771589,0.0079201192,-0.4686404881
1520531153777875537,0.0425413745,-1.0085093833,1.3868303641,0.8810103374,-0.0640889205,0.0085152840,-0.4686586024
1520531153786208537,0.0400167502,-1.0083200946,1.3887646027,0.8805693500,-0.0651541581,0.0082535487,-0.4693446862
1520531153794541537,0.0371097300,-1.0081160245,1.3908264521,0.8812177046,-0.0681152449,0.0099041618,-0.4676725116
1520531153802875537,0.0343228281,-1.0076517407,1.3927397773,0.8809397812,-0.0695803196,0.0106838582,-0.4679631783
1520531153811208537,0.0317379132,-1.0074150540,1.3946605331,0.8809257709,-0.0708730191,0.0111073286,-0.4677856653
1520531153819541537,0.0292334038,-1.0075017844,1.3968073833,0.8813917641,-0.0733019522,0.0123350465,-0.4665010489
