#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520530756157632018,1.0273055871,-0.9429848916,1.2206807380,0.7506091718,0.0715921136,0.0442999285,0.6553609363
1520530756165966018,1.0360273794,-0.9430044253,1.2191669155,0.7482522733,0.0707047460,0.0431725519,0.6582214712
1520530756174299018,1.0445901830,-0.9430895208,1.2176446479,0.7448726816,0.0693516262,0.0428361363,0.6622085061
1520530756182632018,1.0531632492,-0.9427396216,1.2161600206,0.7417302592,0.0698231606,0.0420364847,0.6657280847
1520530756190965018,1.0618664719,-0.9428337834,1.2146080758,0.7393994407,0.0681074504,0.0403448939,0.6685971372
1520530756199299018,1.0702444982,-0.9423709850,1.2130492964,0.7361844321,0.0663124504,0.0405160030,0.6723046887
1520530756207632018,1.0785786301,-0.9421356881,1.2118710392,0.7320370076,0.0670647132,0.0408993844,0.6767210534
1520530756215965018,1.0870478109,-0.9425833473,1.2119973624,0.7304528988,0.0614447914,0.0386514858,0.6790943697
1520530756224299018,1.0958479920,-0.9422536116,1.2111017939,0.7285482923,0.0601237134,0.0360583943,0.6813973269
1520530756232632018,1.1043008379,-0.9417746450,1.2103002676,0.7250364023,0.0609176523,0.0353065760,0.6851019637
1520530756240966018,1.1125901498,-0.9408037550,1.2094403143,0.7203660948,0.0651968392,0.0353867032,0.6896157212
1520530756249299018,1.1206132929,-0.9399130883,1.2086620129,0.7174136356,0.0639443765,0.0343636486,0.6928549140
1520530756257632018,1.1294252033,-0.9391615914,1.2079612072,0.7145519763,0.0643625273,0.0321983544,0.6958708244
1520530756265966018,1.1374558295,-0.9381378529,1.2070133331,0.7104629462,0.0648343030,0.0337537866,0.6999282800
1520530756274299018,1.1455570749,-0.9372864936,1.2070659225,0.7074810606,0.0652161052,0.0339684779,0.7028965436
1520530756282632018,1.1542759289,-0.9370005605,1.2074053343,0.7048939482,0.0642556572,0.0343565362,0.7055603168
1520530756290966018,1.1618477094,-0.9354516633,1.2068981560,0.6992251567,0.0685743147,0.0358750007,0.7107001674
1520530756299299018,1.1702188964,-0.9342576809,1.2067109482,0.6974127473,0.0673269209,0.0369298955,0.7125438432
1520530756307632018,1.1781814643,-0.9330508555,1.2070308610,0.6932617682,0.0701754212,0.0369597696,0.7163082482
1520530756315965018,1.1867825016,-0.9319129113,1.2070918736,0.6922216959,0.0678182138,0.0346534687,0.7176551753
1520530756324299018,1.1943275550,-0.9301828867,1.2071191797,0.6875338870,0.0703452276,0.0365480077,0.7218122653
1520530756332632018,1.2020157455,-0.9284775153,1.2073854266,0.6829097927,0.0755940690,0.0379776195,0.7255876599
1520530756340965018,1.2101716696,-0.9271000592,1.2076941377,0.6802184585,0.0740213472,0.0381082784,0.7282660558
1520530756349299018,1.2178216898,-0.9254453242,1.2081386813,0.6739329425,0.0778883181,0.0411976266,0.7335192939
1520530756357632018,1.2258478631,-0.9236482637,1.2084789321,0.6705033478,0.0800747871,0.0433789899,0.7362958321
1520530756365966018,1.2337711306,-0.9213896978,1.2089020503,0.6692487122,0.0773873588,0.0403931116,0.7378927797
1520530756374299018,1.2420056378,-0.9193306641,1.2088901117,0.6664931995,0.0732212993,0.0394382611,0.7408576651
1520530756382632018,1.2499819034,-0.9171670674,1.2092617415,0.6625349239,0.0734246838,0.0401269864,0.7443427405
1520530756390966018,1.2573674190,-0.9149481641,1.2098372674,0.6573322921,0.0777351751,0.0440118580,0.7482876831
1520530756399299018,1.2659397577,-0.9125267964,1.2099909891,0.6547254245,0.0719736321,0.0406839209,0.7513316400
1520530756407632018,1.2732968059,-0.9103377763,1.2109381762,0.6480551337,0.0799033529,0.0453493998,0.7560313683
1520530756415966018,1.2816582438,-0.9077033538,1.2110482063,0.6450776738,0.0728631455,0.0426738210,0.7594370953
1520530756424299018,1.2898889554,-0.9050508691,1.2109373980,0.6416992562,0.0698566445,0.0429810377,0.7625580268
1520530756432632018,1.2977648940,-0.9023647849,1.2111978219,0.6373457985,0.0690502863,0.0438798659,0.7662225189
1520530756440965018,1.3055750070,-0.8995953723,1.2117805720,0.6328047473,0.0691052333,0.0443128471,0.7699473944
1520530756449299018,1.3127837757,-0.8968915466,1.2122971420,0.6271955197,0.0735651626,0.0492482171,0.7738142930
1520530756457632018,1.3213864564,-0.8944826054,1.2122557688,0.6223718688,0.0654939101,0.0486832058,0.7784560040
1520530756465965018,1.3289537592,-0.8917198737,1.2126785456,0.6164540071,0.0677339289,0.0509680376,0.7828146851
1520530756474299018,1.3360022922,-0.8885951419,1.2127580319,0.6137644064,0.0679048618,0.0516365969,0.7848667689
1520530756482632018,1.3427531718,-0.8851443702,1.2119074928,0.6103425501,0.0696658722,0.0575785462,0.7869646427
1520530756490966018,1.3513983680,-0.8825326849,1.2129549723,0.6033461670,0.0657946071,0.0546571502,0.7928789746
1520530756499299018,1.3579019200,-0.8785728340,1.2117937293,0.6019881302,0.0677472539,0.0563224273,0.7936298790
1520530756507632018,1.3652401634,-0.8754326347,1.2116472196,0.5978578686,0.0673385955,0.0576549265,0.7966852528
1520530756515966018,1.3725997446,-0.8721523141,1.2113847679,0.5937079219,0.0666914193,0.0593646469,0.7997118211
1520530756524299018,1.3804252611,-0.8688346495,1.2108168487,0.5904780793,0.0630751095,0.0590856725,0.8024126443
1520530756532632018,1.3877675638,-0.8654538019,1.2103760992,0.5865155618,0.0624061550,0.0604493201,0.8052644580
1520530756540966018,1.3953257171,-0.8624096313,1.2108504126,0.5825296387,0.0608234198,0.0594190276,0.8083496216
1520530756549299018,1.4025441730,-0.8586610055,1.2092516591,0.5783400338,0.0613733910,0.0626318429,0.8110692723
1520530756557632018,1.4094865366,-0.8554583268,1.2098185453,0.5733822997,0.0639964174,0.0632930152,0.8143286752
1520530756565965018,1.4168155367,-0.8519230864,1.2089581287,0.5692690471,0.0633892462,0.0645981574,0.8171545958
1520530756574299018,1.4241392509,-0.8480219255,1.2069943311,0.5653405526,0.0629705364,0.0671223138,0.8197068781
1520530756582632018,1.4317562935,-0.8443507985,1.2057000291,0.5619357222,0.0594628122,0.0668932915,0.8223245744
1520530756590965018,1.4381567662,-0.8394951607,1.2032327408,0.5552516536,0.0657512972,0.0683499580,0.8262570128
1520530756599299018,1.4453081449,-0.8361643223,1.2015320349,0.5522852860,0.0662313994,0.0719731047,0.8278974797
1520530756607632018,1.4550773298,-0.8336213654,1.2037070551,0.5469275581,0.0530523226,0.0722947100,0.8323636057
1520530756615966018,1.4616069141,-0.8294862030,1.2023532131,0.5474352839,0.0559702872,0.0668339354,0.8322951171
1520530756624299018,1.4689015447,-0.8241353924,1.1983298963,0.5406956316,0.0594413739,0.0713684342,0.8360750586
1520530756632632018,1.4773035615,-0.8213743383,1.1985493544,0.5354966990,0.0503193987,0.0772737333,0.8394879473
1520530756640966018,1.4843097415,-0.8175209921,1.1982393550,0.5364699869,0.0516503942,0.0703493805,0.8393945167
1520530756649299018,1.4913603777,-0.8120451945,1.1941699697,0.5314345517,0.0567014684,0.0745981081,0.8419010530
1520530756657632018,1.4992397063,-0.8078890473,1.1928516808,0.5267510495,0.0536278678,0.0746339294,0.8450367804
1520530756665966018,1.5070622901,-0.8046066575,1.1927529729,0.5253098612,0.0485803388,0.0754366232,0.8461671326
1520530756674299018,1.5131631993,-0.7993555816,1.1900424445,0.5205785859,0.0551031226,0.0782029112,0.8484373203
1520530756682632018,1.5209146133,-0.7958344327,1.1893823495,0.5191351828,0.0505796003,0.0797873180,0.8494553254
1520530756690965018,1.5287567912,-0.7916847183,1.1892782216,0.5159667807,0.0466699741,0.0782718237,0.8517474487
1520530756699299018,1.5360491952,-0.7869142593,1.1868422824,0.5131463240,0.0473035160,0.0800636645,0.8532485201
1520530756707632018,1.5443929041,-0.7826179837,1.1870499305,0.5100444914,0.0424931971,0.0771260621,0.8556287253
1520530756715965018,1.5509164532,-0.7768845321,1.1837751952,0.5051043467,0.0471102425,0.0797471274,0.8580737845
1520530756724299018,1.5577158727,-0.7722672769,1.1823028150,0.5019032640,0.0480901471,0.0818605843,0.8596972119
1520530756732632018,1.5672785990,-0.7673721548,1.1829949277,0.4996938046,0.0372474820,0.0743227471,0.8622034887
1520530756740966018,1.5738343924,-0.7624816148,1.1807546308,0.4976459637,0.0404375499,0.0780733885,0.8629124204
1520530756749299018,1.5800322933,-0.7580038435,1.1798711937,0.4940947311,0.0439840930,0.0815701731,0.8644548011
1520530756757632018,1.5887946105,-0.7529651721,1.1805830733,0.4916293539,0.0377063443,0.0768971473,0.8665827362
1520530756765966018,1.5954999115,-0.7476090887,1.1797761397,0.4892042645,0.0398996742,0.0763052075,0.8679082434
1520530756774299018,1.6024548082,-0.7439602384,1.1799774143,0.4893528277,0.0373806575,0.0791643018,0.8676805344
1520530756782632018,1.6105284755,-0.7377161603,1.1802735251,0.4849241597,0.0357800571,0.0741957794,0.8706683256
1520530756790966018,1.6171735561,-0.7322035703,1.1799909663,0.4827330478,0.0378715740,0.0735976752,0.8718474239
1520530756799299018,1.6244681677,-0.7277753364,1.1809666072,0.4827761619,0.0344293773,0.0740653717,0.8719266690
1520530756807632018,1.6315422203,-0.7224172806,1.1814553643,0.4809239267,0.0338935916,0.0735267247,0.8730161636
1520530756815965018,1.6381713811,-0.7176502359,1.1817872869,0.4796417510,0.0342398195,0.0759524737,0.8735002273
1520530756824299018,1.6450904912,-0.7121989868,1.1825278216,0.4776643167,0.0335464984,0.0755475386,0.8746450723
1520530756832632018,1.6522725383,-0.7062450889,1.1841515494,0.4751526735,0.0316680829,0.0722390910,0.8763609891
1520530756840965018,1.6589703393,-0.7006581215,1.1851045200,0.4729893420,0.0309665285,0.0720258743,0.8775730339
1520530756849299018,1.6655416987,-0.6949740116,1.1861564672,0.4706154460,0.0302590861,0.0718783987,0.8788850809
1520530756857632018,1.6732974237,-0.6884030761,1.1879491782,0.4664259830,0.0257468509,0.0655212393,0.8817544268
1520530756865966018,1.6796594851,-0.6822615097,1.1899098158,0.4629569504,0.0257372760,0.0622847643,0.8838150615
1520530756874299018,1.6859334518,-0.6763773434,1.1911731417,0.4600074617,0.0250503839,0.0618608196,0.8854032146
1520530756882632018,1.6921920643,-0.6707395562,1.1931029861,0.4574536113,0.0237888798,0.0607889956,0.8868342465
1520530756890966018,1.6983317659,-0.6643813673,1.1938902318,0.4539871611,0.0232351996,0.0608597649,0.8886235829
1520530756899299018,1.7045150947,-0.6584978264,1.1945562135,0.4513998867,0.0213776087,0.0631465544,0.8898278782
1520530756907632018,1.7103675562,-0.6517401378,1.1959639970,0.4462411283,0.0226180895,0.0612021121,0.8925309961
1520530756915966018,1.7168146140,-0.6462037192,1.1979726385,0.4454032649,0.0177040760,0.0605064473,0.8931077579
1520530756924299018,1.7228652566,-0.6398934943,1.1993261099,0.4422266072,0.0159236236,0.0598435510,0.8947629940
1520530756932632018,1.7286970218,-0.6334199711,1.1997655554,0.4388984736,0.0150332973,0.0610855178,0.8963317965
1520530756940965018,1.7344054304,-0.6265093347,1.2013492631,0.4338345796,0.0167838282,0.0586664751,0.8989238596
1520530756949299018,1.7402235853,-0.6200574276,1.2025518807,0.4307200839,0.0149640407,0.0584865081,0.9004641110
1520530756957632018,1.7463230290,-0.6142641723,1.2043789235,0.4296110760,0.0097115646,0.0583456379,0.9010748001
1520530756965965018,1.7520187809,-0.6077872962,1.2055792323,0.4264111176,0.0076570450,0.0583787935,0.9026111261
1520530756974299018,1.7573915091,-0.6010966795,1.2071958704,0.4226355006,0.0072548281,0.0565370868,0.9045054775
1520530756982632018,1.7628695647,-0.5945175191,1.2082906828,0.4193806617,0.0056085274,0.0564139027,0.9060385624
1520530756990966018,1.7684059213,-0.5878670688,1.2092360991,0.4164237804,0.0026634364,0.0564725752,0.9074111469
1520530756999299018,1.7737103831,-0.5812837483,1.2102242484,0.4129182282,0.0009567498,0.0566089435,0.9090066276
1520530757007632018,1.7788779293,-0.5746438874,1.2111106059,0.4091735578,-0.0004834535,0.0566488377,0.9106962584
1520530757015966018,1.7845712691,-0.5676328023,1.2123938923,0.4057714844,-0.0035148947,0.0542608627,0.9123556909
1520530757024299018,1.7887986385,-0.5612680488,1.2112388264,0.4008909551,-0.0017861419,0.0603814516,0.9141320102
1520530757032632018,1.7935300476,-0.5545851511,1.2125362824,0.3971774646,-0.0022190945,0.0595115879,0.9158075716
1520530757040966018,1.7990230342,-0.5476345922,1.2139375010,0.3936858183,-0.0048235185,0.0564759758,0.9174958716
1520530757049299018,1.8045472887,-0.5406788948,1.2144016221,0.3892138570,-0.0085041406,0.0544415155,0.9194978926
1520530757057632018,1.8090658214,-0.5336682606,1.2133910209,0.3844382264,-0.0074445985,0.0573543823,0.9213372362
1520530757065965018,1.8146073661,-0.5264714322,1.2142931212,0.3807810532,-0.0100444680,0.0536003755,0.9230557393
1520530757074299018,1.8193209925,-0.5193835852,1.2139990695,0.3763130040,-0.0098369489,0.0536615411,0.9248849639
1520530757082632018,1.8220835488,-0.5135720038,1.2106947930,0.3687577150,-0.0038987601,0.0681435396,0.9270161839
1520530757090965018,1.8273060756,-0.5056946738,1.2114845834,0.3648957189,-0.0031166660,0.0628636363,0.9289184916
1520530757099299018,1.8320897764,-0.4998802922,1.2088082764,0.3628209305,-0.0058731266,0.0715232253,0.9290914417
1520530757107632018,1.8373113183,-0.4912285600,1.2109402856,0.3579712247,-0.0064035582,0.0606532164,0.9317385814
1520530757115966018,1.8413482173,-0.4842957064,1.2073429051,0.3537143282,-0.0044149185,0.0699048860,0.9327271785
1520530757124299018,1.8462718600,-0.4746479890,1.2074063160,0.3458777226,-0.0028431699,0.0606591773,0.9363124380
1520530757132632018,1.8511895759,-0.4673710360,1.2059627014,0.3435398743,-0.0061368710,0.0622579116,0.9370521042
1520530757140966018,1.8560052307,-0.4596864027,1.2060937449,0.3387070889,-0.0065515317,0.0591137115,0.9390101993
1520530757149299018,1.8602673679,-0.4517975948,1.2037847489,0.3337819505,-0.0053547127,0.0619559029,0.9405968332
1520530757157632018,1.8641588958,-0.4433754690,1.2025305466,0.3263367364,-0.0016712526,0.0615185520,0.9432481164
1520530757165966018,1.8693211989,-0.4358109682,1.2020170722,0.3242199311,-0.0066005576,0.0601552829,0.9440440725
1520530757174299018,1.8736743067,-0.4277529059,1.2006045424,0.3193071413,-0.0065755576,0.0604581982,0.9456978999
1520530757182632018,1.8792704506,-0.4199879311,1.2007174086,0.3169831124,-0.0143241122,0.0579663892,0.9465497472
1520530757190965018,1.8833016805,-0.4117953248,1.1990166079,0.3118636838,-0.0135322576,0.0588473852,0.9482061516
1520530757199299018,1.8853824614,-0.4029778425,1.1949451257,0.3024554739,-0.0018836967,0.0648017826,0.9509562908
1520530757207632018,1.8916227692,-0.3953211630,1.1960781645,0.3025576507,-0.0135944623,0.0594547173,0.9511777937
1520530758174299018,1.7959538111,0.5696816490,1.1870031485,-0.2159599476,-0.0687782464,0.0551388784,0.9724148075
1520530758207632018,1.7737052760,0.5988555024,1.1801998369,-0.2183540192,-0.0524762026,0.0651834900,0.9722751067
1520530758215965018,1.7658568901,0.6077575657,1.1800138660,-0.2371648423,-0.0641533595,0.0593267597,0.9675316634
1520530758224299018,1.7596537069,0.6147265379,1.1784178263,-0.2405004766,-0.0661135005,0.0635496899,0.9663073852
1520530758232632018,1.7530017004,0.6229592667,1.1767034547,-0.2456250016,-0.0585061733,0.0643749895,0.9654539072
1520530758240966018,1.7456702100,0.6301936390,1.1755976995,-0.2530603845,-0.0667984002,0.0586183207,0.9633599058
1520530758249299018,1.7399631505,0.6387533489,1.1753298887,-0.2553238200,-0.0728818045,0.0521738174,0.9626919976
1520530758257632018,1.7325226554,0.6436750811,1.1705913160,-0.2606622364,-0.0651828476,0.0673957679,0.9608663827
1520530758265966018,1.7275751639,0.6558479856,1.1756161781,-0.2582537642,-0.0746083231,0.0404916178,0.9623403869
1520530758274299018,1.7183539392,0.6587980631,1.1674816046,-0.2746043130,-0.0657568987,0.0686916128,0.9568437510
1520530758282632018,1.7111789544,0.6670021900,1.1672756584,-0.2796443598,-0.0690857236,0.0627967517,0.9555536420
1520530758290966018,1.7041470350,0.6738579591,1.1652019885,-0.2845658147,-0.0664708894,0.0661896222,0.9540560004
1520530758299299018,1.6967875458,0.6820686127,1.1659430987,-0.2883648023,-0.0741048934,0.0553120829,0.9530450037
1520530758307632018,1.6887686986,0.6881122296,1.1632663099,-0.2931132773,-0.0617459096,0.0647779799,0.9518801724
1520530758315965018,1.6816772767,0.6941750120,1.1608718413,-0.3012682989,-0.0664475780,0.0686373452,0.9487418228
1520530758324299018,1.6737395689,0.7007691635,1.1597515726,-0.3074517998,-0.0665379620,0.0692246455,0.9467069446
1520530758332632018,1.6664619490,0.7095120525,1.1621566215,-0.3104484711,-0.0728777096,0.0542881506,0.9462364308
1520530758365966018,1.6372169567,0.7382415314,1.1654549407,-0.3222315367,-0.0705444121,0.0360360026,0.9433407280
1520530758374299018,1.6269633627,0.7393319088,1.1590144680,-0.3407857076,-0.0595453203,0.0634810257,0.9361034215
1520530758382632018,1.6189562556,0.7455987685,1.1590392236,-0.3458469666,-0.0584219267,0.0625596663,0.9343784256
1520530758390966018,1.6112217922,0.7525071256,1.1610943155,-0.3471373714,-0.0536325036,0.0592594098,0.9344022272
1520530758399299018,1.6027176130,0.7574913892,1.1617621189,-0.3543670159,-0.0515394830,0.0590816941,0.9318138511
1520530758407632018,1.5938931836,0.7615006326,1.1616853861,-0.3634171040,-0.0516036194,0.0614079977,0.9281670824
1520530758415966018,1.5855355961,0.7665750087,1.1624536757,-0.3662186441,-0.0464084769,0.0620356304,0.9272980850
1520530758424299018,1.5785750087,0.7732618216,1.1641770626,-0.3692301900,-0.0473879404,0.0604956545,0.9261553464
1520530758449299018,1.5533216894,0.7866649138,1.1672042952,-0.3863248601,-0.0445650800,0.0628162021,0.9191415456
1520530758457632018,1.5441517398,0.7916536963,1.1684091761,-0.3918632983,-0.0432879508,0.0588080950,0.9171209935
1520530758465965018,1.5357659449,0.7944389958,1.1684575984,-0.4017503266,-0.0450870933,0.0648058422,0.9123398664
1520530758474299018,1.5276125967,0.7996742272,1.1696007020,-0.4043120987,-0.0467096317,0.0622344151,0.9113050064
1520530758482632018,1.5195320696,0.8036960315,1.1706379631,-0.4110887504,-0.0468952811,0.0653758072,0.9080379264
1520530758490966018,1.5092211850,0.8094426725,1.1729070357,-0.4153499220,-0.0413535580,0.0572200940,0.9069179601
1520530758499299018,1.4998011890,0.8116430823,1.1729539225,-0.4230505665,-0.0372377831,0.0637292147,0.9030947641
1520530758507632018,1.4916175118,0.8165291941,1.1749246646,-0.4300774621,-0.0401133993,0.0593689896,0.8999442288
1520530758515966018,1.4831415012,0.8209432278,1.1764006367,-0.4362431123,-0.0407446825,0.0589572468,0.8969703790
1520530758524299018,1.4739849598,0.8249952254,1.1774296138,-0.4413962012,-0.0400714432,0.0596230352,0.8944320917
1520530758532632018,1.4638685109,0.8283458699,1.1781153496,-0.4446142409,-0.0356732039,0.0568636034,0.8932032971
1520530758540966018,1.4553542516,0.8325319591,1.1797736061,-0.4530806169,-0.0379545551,0.0583381201,0.8887485978
1520530758549299018,1.4455371201,0.8348293928,1.1801640595,-0.4593082676,-0.0355407108,0.0601991515,0.8855217871
1520530758557632018,1.4365988513,0.8389680704,1.1818141247,-0.4660247746,-0.0359983736,0.0582991200,0.8821146406
1520530758565965018,1.4273170047,0.8420460862,1.1827000628,-0.4695883542,-0.0349709514,0.0564038124,0.8803876533
1520530758574299018,1.4183368301,0.8453923593,1.1840261053,-0.4767349453,-0.0355934668,0.0573775872,0.8764500610
1520530758582632018,1.4095046338,0.8485898643,1.1852398104,-0.4834552971,-0.0381598471,0.0567352964,0.8726946247
1520530758590965018,1.4003308451,0.8521537458,1.1862925368,-0.4890009872,-0.0391313267,0.0567619051,0.8695544031
1520530758599299018,1.3883681527,0.8545660569,1.1872534412,-0.4922792191,-0.0321542790,0.0506220099,0.8683689797
1520530758607632018,1.3815562886,0.8576959429,1.1878029310,-0.4990067479,-0.0406669460,0.0538323650,0.8639679054
1520530758615966018,1.3726208709,0.8606335615,1.1885832193,0.5053578176,0.0426819251,-0.0544876376,-0.8601295407
1520530758624299018,1.3638511619,0.8629977922,1.1888700402,0.5109611571,0.0450168680,-0.0546852996,-0.8566806264
1520530758632632018,1.3532425444,0.8645730090,1.1890386989,0.5177709789,0.0410665327,-0.0550839277,-0.8527558350
1520530758640966018,1.3447233908,0.8690558852,1.1894589104,0.5198348509,0.0454030318,-0.0522160624,-0.8514597908
1520530758649299018,1.3351670091,0.8708516319,1.1896308777,0.5266198322,0.0453109359,-0.0523730199,-0.8472753615
1520530758657632018,1.3258963504,0.8740739830,1.1892964965,0.5303105014,0.0488083458,-0.0496476782,-0.8449400130
1520530758665966018,1.3161922328,0.8767511318,1.1888742783,0.5338433798,0.0480728217,-0.0482441055,-0.8428361382
1520530758674299018,1.3074871178,0.8791341285,1.1885403261,0.5393992361,0.0509196757,-0.0495781233,-0.8390456844
1520530758682632018,1.2988483782,0.8824922270,1.1883423017,0.5432535074,0.0523067407,-0.0493321918,-0.8364842894
1520530758690965018,1.2889670858,0.8848704495,1.1875963232,0.5473958441,0.0515947418,-0.0480220252,-0.8339002684
1520530758699299018,1.2795117339,0.8883142163,1.1868809047,0.5500228483,0.0527012816,-0.0457115034,-0.8322306770
1520530758707632018,1.2705084276,0.8907484329,1.1858628915,0.5551770601,0.0564476310,-0.0452600826,-0.8285792792
1520530758715965018,1.2602642701,0.8929518680,1.1837127111,0.5578118806,0.0547107054,-0.0453232252,-0.8269210663
1520530758724299018,1.2510941651,0.8963185437,1.1829824995,0.5606693355,0.0554881402,-0.0440383892,-0.8250039895
1520530758732632018,1.2422669690,0.8993208093,1.1821064657,0.5649881459,0.0600198261,-0.0433393054,-0.8217710874
1520530758740966018,1.2326880217,0.9020442978,1.1804295971,0.5681021449,0.0558971789,-0.0445104342,-0.8198501568
1520530758749299018,1.2231860587,0.9055233619,1.1789321385,0.5701629750,0.0586025838,-0.0425141834,-0.8183351778
1520530758757632018,1.2132271036,0.9077175119,1.1771642153,0.5748101573,0.0556819870,-0.0437304752,-0.8152180352
1520530758765966018,1.2050556567,0.9107053163,1.1752521275,0.5779353530,0.0588756852,-0.0473321765,-0.8125786402
1520530758774299018,1.1948566183,0.9139581460,1.1731506742,0.5823767774,0.0653276111,-0.0432076414,-0.8091370046
1520530758782632018,1.1851734820,0.9172784650,1.1716084823,0.5819632066,0.0616940899,-0.0449673624,-0.8096237409
1520530758790966018,1.1757802698,0.9198505308,1.1697969275,0.5881478366,0.0638016854,-0.0459206395,-0.8049240723
1520530758799299018,1.1667084742,0.9234107756,1.1677254068,0.5896796071,0.0670842889,-0.0471086758,-0.8034665095
1520530758807632018,1.1521948972,0.9265347745,1.1661129729,0.5928310508,0.0539113993,-0.0354473335,-0.8027380599
1520530758815965018,1.1472527239,0.9295119976,1.1635342320,0.5902230043,0.0652200951,-0.0523056920,-0.8028992832
1520530758824299018,1.1375520226,0.9320464599,1.1620788670,0.5924891027,0.0671016679,-0.0527074598,-0.8010467858
1520530758832632018,1.1279653872,0.9354073519,1.1598579465,0.5942877087,0.0686537573,-0.0532466361,-0.7995458565
1520530758840965018,1.1181686394,0.9373115500,1.1581111296,0.5994595409,0.0669493762,-0.0590250025,-0.7954131561
1520530758849299018,1.1093621173,0.9407145991,1.1566394945,0.5957437301,0.0707737641,-0.0631857888,-0.7975512764
1520530758857632018,1.1004116062,0.9450667160,1.1564835357,0.5976535942,0.0739133230,-0.0597238549,-0.7961030481
1520530758865966018,1.0902787939,0.9474502167,1.1550698952,0.5987523062,0.0722504084,-0.0627707222,-0.7951951903
1520530758874299018,1.0810028512,0.9499792375,1.1543928971,0.6010491859,0.0727504027,-0.0647581371,-0.7932550905
1520530758882632018,1.0713920749,0.9529956889,1.1534586557,0.5992752934,0.0732086861,-0.0690206211,-0.7941950421
1520530758890966018,1.0611608700,0.9568621966,1.1534653976,0.5973107078,0.0715167498,-0.0668328122,-0.7960142260
1520530758899299018,1.0526670595,0.9591016330,1.1526620273,0.6005491467,0.0747620564,-0.0709178307,-0.7929199320
1520530758907632018,1.0433496374,0.9618232931,1.1525579048,0.6021424399,0.0749800728,-0.0729056660,-0.7915094659
1520530758915966018,1.0335305875,0.9646179662,1.1522453998,0.6008991697,0.0753404656,-0.0754175700,-0.7921844433
1520530758924299018,1.0236850015,0.9663632686,1.1526593796,0.6044122989,0.0716179270,-0.0773884185,-0.7896630155
1520530758932632018,1.0144084638,0.9699459566,1.1530556808,0.6015108141,0.0738144054,-0.0797482220,-0.7914394450
1520530758940965018,1.0052814836,0.9723172776,1.1538118718,0.6028287691,0.0736611311,-0.0819272922,-0.7902274557
1520530758949299018,0.9959300610,0.9747600021,1.1547220142,0.6033765935,0.0737863095,-0.0830607162,-0.7896791655
1520530758957632018,0.9854889863,0.9764764514,1.1563228264,0.6038698541,0.0696825699,-0.0841695305,-0.7895574893
1520530758965965018,0.9770058108,0.9787560962,1.1566266301,0.6032832910,0.0718955060,-0.0898299078,-0.7891836888
1520530758974299018,0.9666593728,0.9812078607,1.1579359108,0.6071355279,0.0702464944,-0.0869776754,-0.7866935647
1520530758982632018,0.9578839531,0.9831923566,1.1600558301,0.6100102518,0.0676194025,-0.0865860091,-0.7847407037
1520530758990966018,0.9479484557,0.9852936888,1.1611611677,0.6088652624,0.0684490295,-0.0858189366,-0.7856417330
1520530758999299018,0.9377691894,0.9865697855,1.1624550331,0.6113312805,0.0656912506,-0.0858967142,-0.7839518350
1520530759007632018,0.9290814271,0.9891422662,1.1647069260,0.6107315897,0.0666439756,-0.0868411382,-0.7842347369
1520530759015966018,0.9198226928,0.9911593143,1.1663070525,0.6148540231,0.0657527429,-0.0857043168,-0.7812079603
1520530759024299018,0.9099521404,0.9922547393,1.1684423473,0.6184014337,0.0614210508,-0.0846392814,-0.7788731048
1520530759032632018,0.8994873637,0.9943558583,1.1695744824,0.6175248118,0.0612668187,-0.0842311509,-0.7796246513
1520530759040966018,0.8905795224,0.9972112753,1.1709908103,0.6179227161,0.0633679087,-0.0823880779,-0.7793383281
1520530759049299018,0.8816319365,0.9987951600,1.1734725160,0.6226375545,0.0597835681,-0.0815238768,-0.7759524846
1520530759057632018,0.8710743102,1.0013806570,1.1744449293,0.6199266935,0.0613272291,-0.0794681121,-0.7782124934
1520530759065965018,0.8619810678,1.0033317069,1.1759183755,0.6223757482,0.0624542586,-0.0773689359,-0.7763774478
1520530759074299018,0.8525140900,1.0054812614,1.1777043073,0.6248512941,0.0620254810,-0.0754935067,-0.7746059840
1520530759082632018,0.8423840174,1.0073257327,1.1791656976,0.6239152159,0.0604290307,-0.0728855383,-0.7757356727
1520530759090965018,0.8330398819,1.0094055843,1.1807877803,0.6250389252,0.0602541412,-0.0705547556,-0.7750598732
1520530759099299018,0.8239502339,1.0119246648,1.1824296030,0.6261722135,0.0614032913,-0.0684243881,-0.7742455024
1520530759107632018,0.8141418927,1.0134349878,1.1836108384,0.6287146738,0.0605954387,-0.0671883547,-0.7723546962
1520530759115966018,0.8048571535,1.0154593971,1.1849944902,0.6300551482,0.0604325434,-0.0651308852,-0.7714508317
1520530759124299018,0.7952705974,1.0172216583,1.1858597835,0.6313538717,0.0602846404,-0.0639591167,-0.7704980741
1520530759132632018,0.7859660316,1.0190850051,1.1870432605,0.6339028776,0.0597842387,-0.0622944192,-0.7685781626
1520530759140966018,0.7768613991,1.0208470132,1.1879770030,0.6349325334,0.0605776722,-0.0626686029,-0.7676351151
1520530759149299018,0.7674005281,1.0225433034,1.1885062305,0.6362157839,0.0604426359,-0.0610579269,-0.7667125235
