#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520530316723012351,0.4514094000,-0.3837722835,1.5542605385,0.9986746437,0.0208284878,0.0089073910,0.0462145919
1520530316731345351,0.4455106433,-0.3851434052,1.5571417162,0.9987500481,0.0196815125,0.0088133025,0.0450921861
1520530316739678351,0.4396858835,-0.3868792630,1.5597571756,0.9988314824,0.0192802733,0.0094889187,0.0432885822
1520530316748012351,0.4339287449,-0.3884589959,1.5623076079,0.9988471693,0.0188498581,0.0095806234,0.0430955552
1520530316756345351,0.4279372320,-0.3900484711,1.5646673999,0.9989322922,0.0180987649,0.0100067888,0.0413107071
1520530316764679351,0.4221753813,-0.3916505811,1.5669561150,0.9989548878,0.0173658050,0.0099865261,0.0410832123
1520530316773012351,0.4162101751,-0.3934856198,1.5689144669,0.9989949942,0.0166205701,0.0112598720,0.0400745998
1520530316781345351,0.4103912762,-0.3951546231,1.5710236987,0.9990521404,0.0156198149,0.0109372989,0.0391307759
1520530316789679351,0.4044388394,-0.3969982165,1.5728037450,0.9990966271,0.0146998776,0.0114819929,0.0381838601
1520530316798012351,0.3985492185,-0.3988519181,1.5744017859,0.9991743008,0.0143940043,0.0115632465,0.0361914437
1520530316806345351,0.3926855022,-0.4006386647,1.5758019876,0.9992054486,0.0137485714,0.0120693313,0.0354087502
1520530316814679351,0.3868073113,-0.4026817663,1.5770110278,0.9992608922,0.0133045078,0.0130070071,0.0336374356
1520530316823012351,0.3810275260,-0.4045024470,1.5781733552,0.9992856922,0.0126379733,0.0128984163,0.0331966535
1520530316831345351,0.3751246186,-0.4065127363,1.5789208447,0.9993045271,0.0118051600,0.0139076325,0.0325219617
1520530316839678351,0.3694350928,-0.4083600115,1.5797204480,0.9993428315,0.0117558605,0.0139151559,0.0313380479
1520530316848012351,0.3634836818,-0.4104305869,1.5801794325,0.9993716247,0.0112339911,0.0150476194,0.0300619749
1520530316856345351,0.3577971192,-0.4122497300,1.5807255676,0.9993958068,0.0103347731,0.0149480897,0.0296271565
1520530316864678351,0.3519073495,-0.4143658310,1.5808071319,0.9994137958,0.0100891992,0.0162590252,0.0283886763
1520530316873012351,0.3461661924,-0.4162909508,1.5810460281,0.9994388971,0.0089498711,0.0161140554,0.0279665497
1520530316881345351,0.3404808424,-0.4183940969,1.5808861304,0.9994742429,0.0085278102,0.0167771950,0.0264015157
1520530316889679351,0.3346679560,-0.4204775688,1.5807433303,0.9994731428,0.0071966500,0.0173668037,0.0264582552
1520530316898012351,0.3290333462,-0.4225489923,1.5805014571,0.9995244171,0.0066043395,0.0169128100,0.0249254734
1520530316906345351,0.3233943780,-0.4247820816,1.5798657430,0.9995551515,0.0064929962,0.0172228911,0.0234672560
1520530316914679351,0.3176349060,-0.4269589585,1.5793822232,0.9995485261,0.0047323631,0.0168091306,0.0244499847
1520530316923012351,0.3121723687,-0.4289008357,1.5786133811,0.9995730529,0.0041503550,0.0165310990,0.0237320311
1520530316931345351,0.3064447605,-0.4308932182,1.5776194974,0.9995896604,0.0042011316,0.0164737520,0.0230537825
1520530316939679351,0.3008355802,-0.4332490443,1.5765389654,0.9996316559,0.0036168254,0.0159389525,0.0216661244
1520530316948012351,0.2951289510,-0.4355317866,1.5752475818,0.9996937289,0.0044166713,0.0156285683,0.0186732216
1520530316956345351,0.2895726617,-0.4375122720,1.5739651504,0.9997151009,0.0040562648,0.0149293327,0.0181763224
1520530316964678351,0.2838565795,-0.4393865722,1.5723910991,0.9997253858,0.0034565713,0.0147222338,0.0179014229
1520530316973012351,0.2782918872,-0.4411741248,1.5707036535,0.9997302042,0.0030861440,0.0144870499,0.0178918942
1520530316981345351,0.2727597978,-0.4432402054,1.5688552855,0.9997626465,0.0034082420,0.0139525228,0.0163817505
1520530316989678351,0.2672035161,-0.4453056435,1.5668071917,0.9998072224,0.0047335327,0.0130530101,0.0138827491
1520530316998012351,0.2616477705,-0.4469294365,1.5646846481,0.9998035656,0.0049177906,0.0124031347,0.0146563255
1520530317006345351,0.2563063498,-0.4485780401,1.5624212588,0.9998233330,0.0061715501,0.0118862765,0.0131882957
1520530317014679351,0.2508850740,-0.4503011797,1.5601307951,0.9998365267,0.0058844698,0.0104750345,0.0135117197
1520530317023012351,0.2456054233,-0.4521176374,1.5577809469,0.9998504558,0.0063777508,0.0100927549,0.0125110610
1520530317031345351,0.2400541404,-0.4537317849,1.5550458865,0.9998656041,0.0079205975,0.0092776582,0.0109527618
1520530317039679351,0.2345971935,-0.4552254559,1.5523015399,0.9998660474,0.0092536414,0.0090680920,0.0100013546
1520530317048012351,0.2292441088,-0.4567466536,1.5494960074,0.9998649847,0.0097890355,0.0090330840,0.0096223995
1520530317056345351,0.2239079725,-0.4581726106,1.5465795009,0.9998653479,0.0105887522,0.0086287509,0.0090944499
1520530317064679351,0.2183634190,-0.4597753190,1.5434675600,0.9998663754,0.0120348253,0.0081396207,0.0074927280
1520530317073012351,0.2131317211,-0.4610946059,1.5403975473,0.9998654486,0.0121201930,0.0079854330,0.0076432012
1520530317081345351,0.2077964799,-0.4624469292,1.5370176539,0.9998490901,0.0139857817,0.0080858412,0.0063885888
1520530317089678351,0.2023789398,-0.4637674193,1.5335998984,0.9998470232,0.0145980818,0.0075631862,0.0059686220
1520530317098012351,0.1971209759,-0.4651347424,1.5300954715,0.9998467018,0.0150779078,0.0070198326,0.0054727978
1520530317106345351,0.1919072818,-0.4664760980,1.5263768939,0.9998205722,0.0165731229,0.0071632357,0.0057308829
1520530317114678351,0.1866493820,-0.4676641392,1.5227289335,0.9998214604,0.0173200372,0.0061187060,0.0044300104
1520530317123012351,0.1815059596,-0.4689640504,1.5189255775,0.9998029843,0.0184055284,0.0060864278,0.0042643214
1520530317131345351,0.1763018066,-0.4699842078,1.5149541667,0.9997807330,0.0193357018,0.0061703467,0.0051520352
1520530317139679351,0.1712322023,-0.4710605385,1.5109439955,0.9997494526,0.0209940528,0.0060411765,0.0048770952
1520530317148012351,0.1660433660,-0.4723791647,1.5068828254,0.9997299456,0.0218898240,0.0063079836,0.0045913774
1520530317156345351,0.1609769280,-0.4734443950,1.5026106740,0.9996964187,0.0234577001,0.0060787536,0.0044559478
1520530317164679351,0.1559222377,-0.4744170178,1.4983485596,0.9996740203,0.0245128779,0.0055233546,0.0045237746
1520530317173012351,0.1506499624,-0.4754883168,1.4939141345,0.9996507102,0.0257746166,0.0052654850,0.0025301090
1520530317181345351,0.1456089497,-0.4765205078,1.4895914772,0.9996358221,0.0262958800,0.0051445860,0.0032067383
1520530317189679351,0.1403712019,-0.4774613904,1.4848912301,0.9995880243,0.0280646639,0.0053793259,0.0026868503
1520530317198012351,0.1352991967,-0.4785926748,1.4802708855,0.9995634450,0.0290681149,0.0050057114,0.0017049849
1520530317206345351,0.1301830828,-0.4794944211,1.4756614827,0.9995377513,0.0300240644,0.0044430298,0.0017603191
1520530317214678351,0.1249654758,-0.4801427615,1.4707550229,0.9994971745,0.0313892981,0.0041061976,0.0018025975
1520530317223012351,0.1198389504,-0.4810874625,1.4657730485,0.9994504303,0.0330020322,0.0029652351,0.0009542604
1520530317231345351,0.1147421051,-0.4817323064,1.4609715461,0.9994256100,0.0338143856,0.0021549839,0.0006272465
1520530317239678351,0.1095441374,-0.4825102962,1.4559051609,0.9993753912,0.0352920193,0.0018136814,0.0001065387
1520530317248012351,0.1044911494,-0.4831348157,1.4508169342,0.9993209632,0.0368374374,0.0005520040,0.0005577363
1520530317256345351,0.0994550096,-0.4836512968,1.4456803153,0.9992608206,0.0384377928,-0.0005414672,0.0002351985
1520530317264679351,0.0942597349,-0.4841436095,1.4403962022,0.9991993165,0.0399646944,-0.0017545038,-0.0006861816
1520530317273012351,0.0890362132,-0.4846359539,1.4352166711,0.9991426464,0.0413118956,-0.0023639750,-0.0013080586
1520530317281345351,0.0836558713,-0.4849981148,1.4298551355,0.9990616160,0.0430429824,-0.0039057049,-0.0028168237
1520530317289679351,0.0784387647,-0.4854805737,1.4245885067,0.9989945473,0.0444277675,-0.0049293838,-0.0034306096
1520530317298012351,0.0733968293,-0.4857988832,1.4193233628,0.9989260921,0.0458023950,-0.0059602752,-0.0036439466
1520530317306345351,0.0678505320,-0.4862160297,1.4139173188,0.9989009296,0.0460954638,-0.0076168061,-0.0037583632
1520530317314679351,0.0625310200,-0.4865205424,1.4084938257,0.9987776888,0.0482173184,-0.0095082108,-0.0052737603
1520530317323012351,0.0572874873,-0.4866556635,1.4030303282,0.9986773608,0.0499073481,-0.0109601894,-0.0057148845
1520530317331345351,0.0520075328,-0.4870227961,1.3976874696,0.9986211746,0.0506988752,-0.0124041535,-0.0056134295
1520530317339678351,0.0464859449,-0.4871943074,1.3921667350,0.9985393706,0.0516597967,-0.0143658814,-0.0066341678
1520530317348012351,0.0410801567,-0.4872918803,1.3866647721,0.9984447408,0.0528180563,-0.0163379715,-0.0071710008
1520530317356345351,0.0354122642,-0.4873794369,1.3812487692,0.9984441093,0.0525073186,-0.0177365583,-0.0061446417
1520530317364678351,0.0301751163,-0.4875903601,1.3757284194,0.9982935055,0.0544903966,-0.0197737267,-0.0070621072
1520530317373012351,0.0246636026,-0.4874995356,1.3702184731,0.9982162490,0.0548886035,-0.0220887713,-0.0079779418
1520530317381345351,0.0190445230,-0.4875275110,1.3647359214,0.9981999293,0.0547442337,-0.0234677995,-0.0070165817
1520530317389679351,0.0133155476,-0.4875022003,1.3593087678,0.9980790063,0.0558744409,-0.0252753592,-0.0088034286
1520530317398012351,0.0077555344,-0.4875133556,1.3538338482,0.9980154919,0.0562595372,-0.0270350319,-0.0083095996
1520530317406345351,0.0021581723,-0.4872300253,1.3481625416,0.9979022202,0.0573753857,-0.0288386552,-0.0082192500
1520530317414679351,-0.0036023757,-0.4871402483,1.3428084282,0.9978532132,0.0566736541,-0.0315857434,-0.0089108142
1520530317423012351,-0.0092425210,-0.4864459946,1.3369808714,0.9976073964,0.0587276289,-0.0348970434,-0.0106181303
1520530317431345351,-0.0152055638,-0.4859417453,1.3314255232,0.9975835842,0.0580416850,-0.0369812219,-0.0095154900
1520530317439679351,-0.0207466720,-0.4855714575,1.3259155841,0.9972951099,0.0607067397,-0.0398241190,-0.0114540445
1520530317448012351,-0.0269541876,-0.4850161676,1.3206075216,0.9973975209,0.0589120707,-0.0403933017,-0.0097946139
1520530317456345351,-0.0328729179,-0.4845368842,1.3151772128,0.9972957837,0.0594544309,-0.0419154705,-0.0104586735
1520530317464678351,-0.0390541358,-0.4842282990,1.3099853460,0.9972220856,0.0597419773,-0.0431041218,-0.0110019442
1520530317473012351,-0.0451585630,-0.4835300228,1.3046855432,0.9972030441,0.0593423285,-0.0442340838,-0.0103885847
1520530317481345351,-0.0513188791,-0.4826954145,1.2992159572,0.9970261248,0.0606251527,-0.0462458893,-0.0111720636
1520530317489678351,-0.0572235862,-0.4820148925,1.2939248821,0.9967811743,0.0628495683,-0.0479338146,-0.0134004386
1520530317498012351,-0.0636165648,-0.4809797840,1.2887605849,0.9968381576,0.0618032028,-0.0485328271,-0.0117735421
1520530317506345351,-0.0698764282,-0.4802301321,1.2835794101,0.9966923099,0.0631129384,-0.0495832427,-0.0127553285
1520530317514679351,-0.0763325644,-0.4795101257,1.2786770611,0.9967198361,0.0625918355,-0.0497557556,-0.0124978119
1520530317523012351,-0.0824412961,-0.4783995308,1.2734576399,0.9964942761,0.0645268782,-0.0513482913,-0.0140993856
1520530317531345351,-0.0888891492,-0.4774671012,1.2685500255,0.9964650143,0.0644324108,-0.0519059742,-0.0145502458
1520530317539679351,-0.0954635291,-0.4764254499,1.2635289677,0.9964098709,0.0651681386,-0.0520931860,-0.0143799438
1520530317548012351,-0.1020806689,-0.4751940575,1.2586183656,0.9963712127,0.0649945059,-0.0528233580,-0.0151596059
1520530317556345351,-0.1085558754,-0.4742344101,1.2538900985,0.9963627820,0.0656868638,-0.0522191202,-0.0148191118
1520530317564679351,-0.1153661570,-0.4732466705,1.2491741478,0.9963700587,0.0654858982,-0.0521022835,-0.0156094631
1520530317573012351,-0.1220901096,-0.4719088117,1.2442669507,0.9963007368,0.0662015607,-0.0522664661,-0.0164441992
1520530317581345351,-0.1287322353,-0.4706401740,1.2395444938,0.9962911049,0.0666388121,-0.0516325407,-0.0172448158
1520530317589678351,-0.1356735371,-0.4696203357,1.2349351376,0.9962743543,0.0672212030,-0.0510051555,-0.0178099699
1520530317598012351,-0.1425230615,-0.4682055103,1.2302191474,0.9962867604,0.0675783798,-0.0499911022,-0.0186210438
1520530317606345351,-0.1494100561,-0.4668143784,1.2256232520,0.9962594016,0.0682836152,-0.0492651015,-0.0194294217
1520530317614678351,-0.1563716141,-0.4655136469,1.2211509839,0.9962662525,0.0690257256,-0.0478109485,-0.0200777603
1520530317623012351,-0.1632742887,-0.4642357266,1.2167231756,0.9962860623,0.0693729336,-0.0467148934,-0.0204743004
1520530317631345351,-0.1702973930,-0.4626613398,1.2122502094,0.9962326175,0.0705135022,-0.0456288805,-0.0215968305
1520530317639679351,-0.1773561473,-0.4612988131,1.2079133291,0.9962790211,0.0707755046,-0.0438546330,-0.0222645748
1520530317648012351,-0.1844584328,-0.4596637796,1.2033827248,0.9962016962,0.0722919632,-0.0426003518,-0.0232650493
1520530317656345351,-0.1915798561,-0.4581496329,1.1991856148,0.9962109295,0.0726651121,-0.0410239144,-0.0245072191
1520530317664679351,-0.1987407461,-0.4569103299,1.1950744189,0.9962907018,0.0729128803,-0.0385007064,-0.0246220442
1520530317673012351,-0.2059489354,-0.4550382482,1.1906027175,0.9961028036,0.0754963638,-0.0371479847,-0.0264486489
1520530317681345351,-0.2131330294,-0.4532267295,1.1864200783,0.9960038441,0.0770181492,-0.0355172336,-0.0279834491
1520530317689679351,-0.2203620103,-0.4517161612,1.1823899692,0.9959989450,0.0777471834,-0.0335889976,-0.0285176493
1520530317698012351,-0.2274763158,-0.4500792156,1.1784873359,0.9959395163,0.0788652749,-0.0318698477,-0.0294798434
1520530317706345351,-0.2346848602,-0.4484596700,1.1745237311,0.9958980252,0.0801654968,-0.0299713067,-0.0293655807
1520530317714678351,-0.2418262420,-0.4467101297,1.1706774039,0.9957543352,0.0817203331,-0.0293043929,-0.0305997325
1520530317723012351,-0.2489903773,-0.4447664120,1.1668565028,0.9956059623,0.0836756342,-0.0280369342,-0.0313222982
1520530317731345351,-0.2562442659,-0.4428196182,1.1631735304,0.9954733197,0.0852385136,-0.0264574431,-0.0326690859
1520530317739678351,-0.2634141144,-0.4407801937,1.1594839017,0.9952820254,0.0873273039,-0.0257015402,-0.0335717539
1520530317748012351,-0.2706265465,-0.4390332627,1.1561790817,0.9952344956,0.0884090247,-0.0233820152,-0.0338441204
1520530317756345351,-0.2778883992,-0.4370465582,1.1526973967,0.9950232425,0.0906253537,-0.0223408753,-0.0348809026
1520530317764679351,-0.2851480751,-0.4349907508,1.1492146288,0.9948288144,0.0931104894,-0.0204661597,-0.0350314589
1520530317773012351,-0.2924954204,-0.4332633580,1.1460888984,0.9947611128,0.0939972493,-0.0189470102,-0.0354380653
1520530317781345351,-0.2997804616,-0.4310713760,1.1427255587,0.9944646966,0.0969928753,-0.0177532263,-0.0362928694
1520530317789679351,-0.3070764764,-0.4292129666,1.1398245568,0.9943400614,0.0986006693,-0.0154494754,-0.0364288900
1520530317798012351,-0.3144258584,-0.4271768074,1.1367795298,0.9941544134,0.1002301513,-0.0145603782,-0.0374020659
1520530317806345351,-0.3217429668,-0.4249853667,1.1336995758,0.9938923176,0.1026700115,-0.0141241147,-0.0379135734
1520530317814679351,-0.3291805376,-0.4231854488,1.1309213189,0.9936405710,0.1048383472,-0.0124711954,-0.0391382934
1520530317823012351,-0.3365563389,-0.4212942739,1.1282691055,0.9933824320,0.1069276566,-0.0114990205,-0.0403186374
1520530317831345351,-0.3439806578,-0.4192551718,1.1254982320,0.9931607037,0.1089037946,-0.0107235182,-0.0407036391
1520530317839678351,-0.3513886065,-0.4173265216,1.1229596436,0.9928077455,0.1114488166,-0.0103115183,-0.0424925206
1520530317848012351,-0.3587002961,-0.4156390044,1.1205540198,0.9925866636,0.1134059178,-0.0092405404,-0.0427249986
1520530317856345351,-0.3662762375,-0.4134303919,1.1179971782,0.9921907271,0.1158267961,-0.0100870933,-0.0451659697
1520530317864678351,-0.3736473915,-0.4118055113,1.1159001802,0.9919766955,0.1177337628,-0.0088200833,-0.0452018016
1520530317873012351,-0.3810837082,-0.4100376247,1.1137516738,0.9917357788,0.1193796668,-0.0081966110,-0.0462758652
1520530317881345351,-0.3884522083,-0.4083195630,1.1117521253,0.9913471042,0.1218823967,-0.0081378798,-0.0480559593
1520530317889679351,-0.3960263739,-0.4064979813,1.1098372661,0.9910855404,0.1235483633,-0.0082696218,-0.0491616406
1520530317898012351,-0.4035083984,-0.4049294313,1.1081523623,0.9908105952,0.1252827688,-0.0073158067,-0.0504487001
1520530317906345351,-0.4109702913,-0.4033034661,1.1066070611,0.9905631853,0.1268100208,-0.0066606212,-0.0515696679
1520530317914679351,-0.4184307048,-0.4015802608,1.1050887863,0.9900724815,0.1293583047,-0.0072334125,-0.0545031026
1520530317923012351,-0.4260199630,-0.4001642115,1.1038145300,0.9898275915,0.1307692537,-0.0057814308,-0.0557433093
1520530317931345351,-0.4334988180,-0.3986969734,1.1027292480,0.9896162046,0.1319082425,-0.0049367741,-0.0568824353
1520530317939679351,-0.4410359037,-0.3972434514,1.1016657371,0.9892609992,0.1337235277,-0.0039589339,-0.0588644242
1520530317948012351,-0.4485348334,-0.3955127517,1.1006118466,0.9887747496,0.1363457390,-0.0039811095,-0.0609793803
1520530317956345351,-0.4561117107,-0.3944014302,1.1001525665,0.9886183094,0.1364148923,-0.0024810296,-0.0633929008
1520530317964678351,-0.4636233959,-0.3930890538,1.0996619101,0.9882195089,0.1381143883,-0.0020582302,-0.0658967503
1520530317973012351,-0.4711149343,-0.3918055658,1.0992676717,0.9879194750,0.1391644828,-0.0017779440,-0.0681556785
1520530317981345351,-0.4785488733,-0.3905649149,1.0990017042,0.9875860024,0.1404243750,-0.0012444733,-0.0703799263
1520530317989678351,-0.4859728306,-0.3894756482,1.0989855667,0.9872626576,0.1415946680,-0.0010452006,-0.0725417289
1520530317998012351,-0.4933442487,-0.3883873784,1.0991592729,0.9869213069,0.1422532736,-0.0012120447,-0.0758213105
1520530318006345351,-0.5007331337,-0.3873617789,1.0994881803,0.9868092371,0.1420925654,-0.0006752940,-0.0775678824
1520530318014679351,-0.5078924814,-0.3863041414,1.0998582798,0.9862646744,0.1441314053,-0.0011152860,-0.0806652727
1520530318023012351,-0.5151070301,-0.3854732737,1.1005785258,0.9860610609,0.1441659700,-0.0009972867,-0.0830587909
1520530318031345351,-0.5222495454,-0.3846394418,1.1013049726,0.9857720360,0.1446034344,-0.0006140663,-0.0856910891
1520530318039679351,-0.5292943472,-0.3837765416,1.1022907218,0.9854774520,0.1451519678,-0.0002836128,-0.0881193360
1520530318048012351,-0.5363397773,-0.3830953880,1.1033548112,0.9852231542,0.1450953186,-0.0000199941,-0.0910092554
1520530318056345351,-0.5431680355,-0.3824250733,1.1046796885,0.9849438139,0.1454005658,0.0006417399,-0.0935090750
1520530318064679351,-0.5499729991,-0.3815812848,1.1060614785,0.9846527335,0.1456437379,0.0005725651,-0.0961590775
1520530318073012351,-0.5565550976,-0.3809262208,1.1075134709,0.9843703647,0.1454156287,0.0004164250,-0.0993433773
1520530318081345351,-0.5632956091,-0.3804973954,1.1092557647,0.9842563434,0.1447275188,0.0012709026,-0.1014484138
1520530318089678351,-0.5699812965,-0.3803356690,1.1114218792,0.9843355487,0.1426123190,0.0028766879,-0.1036193931
1520530318098012351,-0.5763410509,-0.3799417371,1.1134866064,0.9841507367,0.1420754364,0.0040383497,-0.1060452237
1520530318106345351,-0.5826445909,-0.3797435203,1.1156958984,0.9840330141,0.1406976756,0.0051173877,-0.1088898693
1520530318114678351,-0.5886678739,-0.3793995209,1.1180007022,0.9836822146,0.1405252631,0.0058436975,-0.1121953758
1520530318123012351,-0.5949793374,-0.3789538483,1.1204039952,0.9838318977,0.1389004844,0.0076469796,-0.1127961706
1520530318131345351,-0.6004775671,-0.3789697485,1.1228299705,0.9835264591,0.1374491724,0.0075148826,-0.1171620919
1520530318139679351,-0.6063694012,-0.3789789646,1.1255756797,0.9835846660,0.1356763356,0.0089708166,-0.1186282477
1520530318148012351,-0.6118981071,-0.3790332306,1.1284927468,0.9835492802,0.1340518518,0.0101599182,-0.1206552551
1520530318156345351,-0.6173208858,-0.3791590870,1.1316009500,0.9836030360,0.1319169119,0.0113005697,-0.1224552697
1520530318164679351,-0.6225685676,-0.3793185822,1.1347442760,0.9834665921,0.1303074523,0.0121752606,-0.1251606693
1520530318173012351,-0.6276902589,-0.3795434053,1.1381333996,0.9835945369,0.1279802900,0.0133664076,-0.1264285234
1520530318181345351,-0.6326354301,-0.3798807536,1.1416472765,0.9836280870,0.1257488989,0.0139720337,-0.1283268606
1520530318189679351,-0.6374221442,-0.3802378693,1.1453835289,0.9837229430,0.1232641450,0.0152061830,-0.1298610566
1520530318198012351,-0.6421058546,-0.3806062816,1.1491071205,0.9838309982,0.1205306595,0.0165582042,-0.1314334544
1520530318206345351,-0.6464835265,-0.3810786461,1.1529903343,0.9838126799,0.1185639197,0.0169130120,-0.1333010045
1520530318214678351,-0.6507685549,-0.3815549279,1.1570510585,0.9839273976,0.1160581925,0.0176000232,-0.1345645249
1520530318223012351,-0.6549382780,-0.3821636064,1.1611518595,0.9838762004,0.1137294291,0.0180994680,-0.1368416915
1520530318231345351,-0.6588188526,-0.3825662360,1.1653129385,0.9837481107,0.1127753082,0.0185252795,-0.1384853734
1520530318239678351,-0.6627050246,-0.3831877423,1.1696732458,0.9838129289,0.1100699826,0.0198689303,-0.1400069482
1520530318248012351,-0.6664303260,-0.3838902161,1.1741810291,0.9838724948,0.1075323604,0.0208484821,-0.1414109125
1520530318256345351,-0.6698663051,-0.3845918000,1.1787745098,0.9839409263,0.1052835944,0.0217735413,-0.1424834416
1520530318264679351,-0.6731953866,-0.3853252467,1.1835202416,0.9840109079,0.1027328445,0.0228659883,-0.1436859159
1520530318273012351,-0.6763805551,-0.3862096502,1.1884654672,0.9840657936,0.1001732533,0.0243213999,-0.1448734022
1520530318281345351,-0.6795000581,-0.3869369272,1.1932528558,0.9840088711,0.0982152891,0.0254622588,-0.1463966254
1520530318289679351,-0.6824017251,-0.3876855317,1.1981190230,0.9839644270,0.0958770409,0.0261895075,-0.1481070865
1520530318298012351,-0.6850615903,-0.3885729422,1.2031472006,0.9839130248,0.0939453778,0.0274721410,-0.1494480081
1520530318306345351,-0.6878375389,-0.3896174165,1.2083365489,0.9839315354,0.0912085597,0.0292313172,-0.1506826544
1520530318314679351,-0.6902054762,-0.3905087800,1.2134913518,0.9839564369,0.0890888958,0.0305068617,-0.1515329347
1520530318323012351,-0.6923863806,-0.3914580003,1.2185840150,0.9838496953,0.0875117089,0.0313125432,-0.1529738620
1520530318331345351,-0.6944546301,-0.3924065979,1.2237605094,0.9837512961,0.0861624992,0.0324657777,-0.1541278183
1520530318339678351,-0.6965323357,-0.3936328342,1.2291913787,0.9837893060,0.0833305255,0.0337364800,-0.1551659591
1520530318348012351,-0.6983318605,-0.3946695380,1.2345717265,0.9838014871,0.0814554391,0.0346196729,-0.1558881765
1520530318356345351,-0.7000162365,-0.3958539407,1.2400519539,0.9838179877,0.0792597195,0.0352757400,-0.1567663421
1520530318364678351,-0.7015801682,-0.3969437241,1.2454365498,0.9837357068,0.0771685355,0.0360817756,-0.1581365921
1520530318373012351,-0.7029469150,-0.3979940905,1.2509916457,0.9837268914,0.0755276996,0.0373617536,-0.1586854408
1520530318381345351,-0.7041072747,-0.3992620624,1.2566061974,0.9837289326,0.0733332798,0.0381037650,-0.1595234163
1520530318389679351,-0.7051801206,-0.4004233540,1.2622987119,0.9837608376,0.0716867282,0.0386458744,-0.1599441272
1520530318398012351,-0.7060858076,-0.4016538067,1.2679791019,0.9837692924,0.0698537729,0.0397722951,-0.1604262893
1520530318406345351,-0.7068812021,-0.4029537145,1.2737141624,0.9837781884,0.0678243878,0.0405592809,-0.1610443208
1520530318414679351,-0.7074614517,-0.4038896455,1.2795326327,0.9838162544,0.0658777664,0.0414906787,-0.1613822204
1520530318423012351,-0.7078651374,-0.4050471350,1.2851482671,0.9838465595,0.0648605455,0.0421952223,-0.1614268262
1520530318431345351,-0.7081853904,-0.4063269597,1.2911367194,0.9839316275,0.0623628285,0.0433910167,-0.1615755234
1520530318439679351,-0.7081907480,-0.4073068356,1.2968797976,0.9839850927,0.0610465538,0.0433304557,-0.1617687461
1520530318448012351,-0.7081111154,-0.4084442593,1.3028043976,0.9841038898,0.0593943867,0.0440529827,-0.1614657102
1520530318456345351,-0.7079678336,-0.4097617461,1.3087487208,0.9842156955,0.0570960570,0.0449402300,-0.1613687724
1520530318464678351,-0.7075632622,-0.4109049021,1.3147026988,0.9843338290,0.0557120090,0.0460059999,-0.1608307591
1520530318473012351,-0.7070036261,-0.4121333365,1.3206932567,0.9844951818,0.0536107836,0.0464245547,-0.1604365343
1520530318481345351,-0.7062279626,-0.4132276816,1.3266190407,0.9845542747,0.0524497576,0.0470749716,-0.1602680569
1520530318489678351,-0.7054190278,-0.4144889592,1.3326869580,0.9845942482,0.0501914811,0.0480446869,-0.1604577508
1520530318498012351,-0.7043812470,-0.4154038631,1.3385608905,0.9846490569,0.0495917885,0.0481844704,-0.1602658605
1520530318506345351,-0.7032368739,-0.4164868020,1.3445047484,0.9846801011,0.0478834883,0.0492215741,-0.1602794644
1520530318514679351,-0.7019652433,-0.4175343607,1.3504425288,0.9846862317,0.0465393024,0.0501041516,-0.1603642493
1520530318523012351,-0.7003926468,-0.4184929273,1.3564016416,0.9847265212,0.0452227160,0.0506677166,-0.1603164588
1520530318531345351,-0.6987131627,-0.4197238083,1.3623789301,0.9847364114,0.0439055060,0.0515418926,-0.1603431942
1520530318539679351,-0.6968915977,-0.4205839243,1.3683497951,0.9847920677,0.0421229691,0.0516847687,-0.1604335487
1520530318548012351,-0.6949500353,-0.4216104249,1.3741828737,0.9849007568,0.0409021785,0.0521067038,-0.1599449981
1520530318556345351,-0.6927978079,-0.4225722190,1.3800486825,0.9849642587,0.0397002803,0.0524446211,-0.1597462318
1520530318564679351,-0.6903837644,-0.4234713374,1.3860487369,0.9851166737,0.0378784616,0.0529297459,-0.1590874077
1520530318573012351,-0.6879676843,-0.4242752887,1.3919457620,0.9852297035,0.0361705092,0.0538372937,-0.1584792458
1520530318581345351,-0.6852753171,-0.4250518896,1.3978299354,0.9853789951,0.0343878786,0.0540781045,-0.1578647159
1520530318589678351,-0.6824587949,-0.4257008876,1.4035941009,0.9854185072,0.0330026152,0.0547225519,-0.1576915833
1520530318598012351,-0.6795504633,-0.4264771372,1.4092469025,0.9855244660,0.0313571529,0.0554824096,-0.1570985618
1520530318606345351,-0.6764246132,-0.4271321654,1.4148806866,0.9856193440,0.0298330247,0.0554845405,-0.1567991232
1520530318614678351,-0.6731796527,-0.4277459045,1.4205062993,0.9857123683,0.0277046900,0.0563524877,-0.1562945111
1520530318623012351,-0.6698433106,-0.4283051988,1.4259900125,0.9857707725,0.0265979729,0.0575000690,-0.1556993063
1520530318631345351,-0.6663053756,-0.4288435615,1.4314567930,0.9858513477,0.0248554396,0.0580387096,-0.1552766419
1520530318639679351,-0.6627071190,-0.4292822693,1.4367989830,0.9858597929,0.0230625929,0.0585290008,-0.1553156191
1520530318648012351,-0.6589377898,-0.4298446538,1.4420209518,0.9859845596,0.0213784693,0.0598011899,-0.1542764626
