# t x y z qx qy qz qw
1520500730.74771 15.713808391 25.71034835 1.550409256 -0.125147174 -0.00477421 -0.047877879 0.990971543
1520500730.84552 15.702002881 25.444416299 1.504998833 -0.127552984 -0.011741603 -0.063456376 0.989731443
1520500730.96338 15.711407007 25.130518624 1.532664931 -0.116732093 -0.014862149 -0.045929926 0.991999364
1520500731.08376 15.735729362 24.803909293 1.514588221 -0.130137476 -0.011971682 -0.019912601 0.991241166
1520500731.14144 15.745381786 24.646562159 1.516277218 -0.123938421 -0.009446961 -0.027552683 0.991867515
1520500731.37467 15.741113132 24.021954853 1.484455722 -0.118268269 -0.006730546 -0.038359612 0.992228281
1520500731.48502 15.750023376 23.719796322 1.515449583 -0.105898987 -0.002340743 -0.019145615 0.994196916
1520500731.55775 15.76408491 23.517766945 1.505668653 -0.099412299 -0.002071275 0.004508338 0.995038998
1520500731.65054 15.785945335 23.258501877 1.486436257 -0.109125692 -0.001875962 0.000065781 0.994029114
1520500731.75085 15.790891466 22.99516699 1.525727796 -0.101304911 0.001621965 -0.021709685 0.994618399
1520500731.8938 15.789212632 22.609286631 1.481029097 -0.104639726 -0.002019897 -0.029993408 0.994058026
1520500731.96402 15.795627376 22.419663396 1.492724589 -0.090938194 -0.006760181 -0.023524269 0.99556416
1520500732.0518 15.818808314 22.194381796 1.504036205 -0.072297679 0.00582181 0.021163888 0.997154468
1520500732.15712 15.837569308 21.907825916 1.465692482 -0.078308931 0.01020086 0.028218537 0.996480075
1520500732.26246 15.839997365 21.629246103 1.516652065 -0.079174242 0.003845753 -0.005798567 0.996842515
1520500732.37531 15.834213723 21.332525942 1.487882592 -0.063267572 -0.008743089 -0.014145374 0.9978607
1520500732.59851 15.845469301 20.729199583 1.507168406 -0.074332601 -0.001054761 0.020757473 0.997034182
1520500732.68127 15.855931525 20.498030045 1.481812258 -0.087006558 0.003681311 0.014246243 0.996104786
1520500732.75149 15.859499212 20.31053966 1.499847341 -0.061823842 0.00117285 -0.001741604 0.99809043
1520500732.85682 15.847650854 20.035137892 1.490499363 -0.058232621 -0.007208457 -0.029048946 0.997857844
1520500732.97719 15.840118914 19.698202921 1.453423745 -0.05417267 0.002945738 -0.033160078 0.997984215
1520500733.06748 15.849266003 19.458137259 1.483008697 -0.04690368 -0.004304933 -0.003716444 0.998894722
1520500733.18785 15.865876932 19.121958507 1.467851677 -0.074266404 0.008046338 0.027294603 0.996849748
1520500733.25306 15.868250002 18.947781347 1.494383439 -0.096574043 0.00996011 0.014484032 0.995175619
1520500733.37845 15.853050517 18.614925872 1.50324828 -0.076422019 0.002569887 -0.020060316 0.996877306
1520500733.47877 15.83541547 18.325418001 1.467762442 -0.084143533 0.022969213 -0.024946618 0.995885252
1520500733.54899 15.824092175 18.126808548 1.478293518 -0.067832695 0.018875068 0.002518487 0.997533714
1520500733.64178 15.826612218 17.880633136 1.473873303 -0.045159982 0.011788956 0.032303245 0.998388431
1520500733.8725 15.815269119 17.258595724 1.485864123 -0.06158356 0.005033886 -0.009591421 0.998059314
1520500733.9352 15.804340718 17.087997452 1.451985622 -0.052740925 0.007356345 -0.010739995 0.998525735
1520500734.00792 15.796326213 16.883663542 1.434808504 -0.071637049 0.010719123 -0.001381276 0.99737842
1520500734.10824 15.797285908 16.617862863 1.470307393 -0.05009827 0.01057669 0.018115759 0.998537793
1520500734.21106 15.813741492 16.34301537 1.443068558 -0.051114191 0.013625677 0.037573656 0.997894995
1520500734.30636 15.823207633 16.08144422 1.458011099 -0.065514936 0.017339556 0.015092423 0.997592835
1520500734.4142 15.814130866 15.793438099 1.477498261 -0.059840432 0.002956669 -0.003031829 0.998202367
1520500734.50448 15.81157861 15.530820015 1.438801731 -0.07782152 -0.003236763 -0.009164084 0.996921961
1520500734.61733 15.828382477 15.213713687 1.472066913 -0.0749337 -0.004818384 0.027690609 0.996806237
1520500734.71765 15.860540488 14.937244037 1.444630545 -0.071964441 0.000013058 0.043205132 0.996474272
1520500734.81796 15.885927022 14.656422325 1.430936319 -0.057211043 -0.003391904 0.017841119 0.998211653
1520500734.8932 15.890689053 14.465401491 1.452700552 -0.050230156 -0.008129791 0.000280119 0.998705683
1520500735.10636 15.913699086 13.879943785 1.427429228 -0.058146331 -0.01049814 -0.013485464 0.998178921
1520500735.17157 15.933850991 13.71171607 1.447007806 -0.050823468 -0.007816147 0.006107321 0.998672954
1520500735.2142 15.946768047 13.59708161 1.433475364 -0.053514274 0.001481354 0.020375838 0.998367785
1520500735.30699 15.973278544 13.336389531 1.405157236 -0.061041722 -0.005690789 0.024336743 0.997825843
1520500735.43489 15.987421577 13.001767412 1.444127801 -0.047073769 -0.003412649 0.008112404 0.998854026
1520500735.5001 15.988051268 12.82597256 1.417225068 -0.046367404 -0.00080703 -0.000388475 0.998925618
1520500735.61546 15.984888491 12.506899998 1.417123479 -0.057001403 -0.009333623 -0.008869905 0.998294727
1520500735.70073 15.988280264 12.283204535 1.4432549 -0.052631365 0.003493979 0.00628944 0.998593251
1520500735.82361 15.994453464 11.940872665 1.409955776 -0.066529564 0.023164068 0.016213757 0.997386828
1520500735.92643 15.995450712 11.66991488 1.445330826 -0.058322877 0.008314908 -0.017779997 0.998119037
1520500736.01672 15.989890344 11.434563771 1.426135627 -0.063260586 0.007047089 -0.030831333 0.997500955
1520500736.13709 15.979966801 11.093198217 1.406066003 -0.054079233 0.002087078 -0.022863968 0.998283896
1520500736.33772 16.005482098 10.534893079 1.402450053 -0.063589315 0.016542043 0.035918799 0.997219157
1520500736.39289 16.00976799 10.378731155 1.416528726 -0.054309424 0.016267361 0.02943086 0.997965956
1520500736.44054 16.006634266 10.245365043 1.443204042 -0.066006536 0.015646416 0.016736495 0.997566855
1520500736.50073 15.999670087 10.08379834 1.449568877 -0.068114519 0.012314775 0.008633803 0.997565123
1520500736.61359 15.98730945 9.766374791 1.403553539 -0.069575756 0.004503754 -0.012527773 0.997490187
1520500736.72142 15.99776922 9.476046692 1.434183736 -0.058863895 -0.005040591 0.008073554 0.998248486
1520500736.82926 16.019799397 9.18465454 1.413332515 -0.065424536 0.006289214 0.048784338 0.996658497
1520500736.91453 16.021907794 8.949967915 1.410401693 -0.053533895 0.006785385 0.025424288 0.998233432
1520500737.02487 15.983933957 8.656624993 1.438424079 -0.053082722 0.015004906 -0.024633358 0.998185078
1520500737.10011 15.960923906 8.448149582 1.405248907 -0.061614961 0.021400559 -0.044599818 0.996876646
1520500737.20293 15.940842165 8.157493191 1.407532543 -0.062346711 0.010067879 -0.043383331 0.997063025
1520500737.3208 15.93974723 7.836574516 1.408832103 -0.027185786 -0.004239115 -0.013028962 0.999551063
1520500737.39102 15.943118073 7.63479679 1.388003931 -0.060599957 -0.012628974 -0.000895227 0.998086424
1520500737.62425 15.910400723 6.990766905 1.381745524 -0.069727781 -0.012412441 -0.035962279 0.996857847
1520500737.66939 15.903997686 6.865616901 1.372781788 -0.067813173 -0.008079754 -0.036166502 0.997017302
1520500737.7045 15.901642202 6.767313928 1.383524896 -0.068828838 -0.000707941 -0.029992236 0.997181702
1520500737.81485 15.930392593 6.468731932 1.41252714 -0.061238728 -0.014194654 0.022981288 0.997774403
1520500737.90764 15.972131136 6.202051229 1.386578889 -0.0807337 -0.013853278 0.051084973 0.995334204
1520500738.01548 15.982050771 5.907115991 1.410862517 -0.055191641 -0.000731389 0.03989816 0.997683163
1520500738.09573 15.972906445 5.693226659 1.398907332 -0.078155543 0.001513223 0.034327878 0.99635101
1520500738.2136 15.963104474 5.363398066 1.37809421 -0.079968582 0.011614335 0.006400821 0.996715036
1520500738.31391 15.975524723 5.094265964 1.409213012 -0.067534088 0.012594547 0.026247936 0.997302578
1520500738.39667 15.987959784 4.865480945 1.378022983 -0.075636958 0.026105286 0.029049726 0.99637134
1520500738.51454 15.998348767 4.551824062 1.398752835 -0.076793094 0.02607327 -0.018757074 0.996538096
1520500738.62238 15.999848268 4.268920928 1.388280946 -0.076053905 0.023585614 -0.028358608 0.996422474
1520500738.83053 16.034047103 3.700857512 1.40364826 -0.069172249 0.012707006 0.007808806 0.997507656
1520500738.89573 16.049425953 3.522035078 1.384480873 -0.083210982 0.016999022 0.018565616 0.996226557
1520500738.96344 16.060186032 3.330307462 1.37337813 -0.089061946 0.024422458 0.023909304 0.995448839
1520500739.02113 16.059953136 3.171215129 1.396971661 -0.077390908 0.023562936 0.004587076 0.996724368
1520500739.12395 16.043275005 2.900040868 1.399912545 -0.069486074 0.01287342 -0.023881016 0.997216968
1520500739.2042 16.029604417 2.673401396 1.357181926 -0.06473221 0.01616956 -0.041001308 0.996930697
1520500739.29448 16.022966936 2.412919958 1.370650623 -0.073026737 0.019088385 -0.032450977 0.996621198
1520500739.41486 16.037327181 2.086628405 1.364521969 -0.049220806 0.009786113 0.000672956 0.998742943
1520500739.49511 16.04907046 1.864091484 1.346001509 -0.054619416 0.010734647 -0.003874296 0.998443852
1520500739.62803 16.031330615 1.518791843 1.381536725 -0.046116909 0.006381352 -0.036046022 0.998269601
1520500739.70828 16.014782931 1.294427268 1.343035024 -0.040745491 0.014490963 -0.02659242 0.998714534
1520500739.79605 16.000980479 1.048245676 1.349881403 -0.059562007 0.006055115 -0.003862075 0.998204769
1520500739.89135 16.005289347 0.798379838 1.372630841 -0.05375744 -0.000486125 0.019780837 0.998362194
1520500740.09699 16.004093436 0.232117379 1.377184767 -0.068609368 0.019891819 0.000683344 0.997472623
1520500740.15969 15.984428684 0.062599752 1.374670384 -0.062108053 0.016490421 -0.015721687 0.997825659
1520500740.20232 15.970391068 -0.056666721 1.349904422 -0.065035788 0.01853337 -0.027670558 0.997331132
1520500740.31016 15.940492319 -0.367990791 1.336066876 -0.070702669 0.019967643 -0.025974885 0.996962893
1520500740.40797 15.944665702 -0.627042175 1.365891692 -0.05907714 0.019507805 0.012199446 0.997998988
1520500740.52583 15.96359566 -0.949855063 1.326591671 -0.070362336 0.015952466 0.027994577 0.997005465
1520500740.60107 15.966803275 -1.147993155 1.357555494 -0.053009465 0.016374325 0.00216022 0.998465706
1520500740.70891 15.951024938 -1.426729173 1.353557653 -0.058356376 0.014370848 -0.020875817 0.997976573
1520500740.80922 15.945086084 -1.704450212 1.319057353 -0.073128036 0.021698037 -0.008353303 0.997058608
1520500740.91205 15.97320623 -1.977833347 1.360808995 -0.057738241 0.016246706 0.046990081 0.997115894
1520500741.01236 16.017357034 -2.242004374 1.334213421 -0.072814881 0.016443579 0.086910503 0.993425623
1520500741.10264 16.059717274 -2.477811762 1.340761307 -0.072133397 0.020926715 0.09477994 0.992661558
1520500741.32835 16.168475541 -3.039273718 1.319023311 -0.087220263 0.01336101 0.13315269 0.987195499
1520500741.40609 16.24426284 -3.212448262 1.337087875 -0.07699738 0.010469176 0.193581208 0.978096147
1520500741.46377 16.315574745 -3.321225864 1.35081901 -0.071137157 0.022384332 0.24936004 0.965658736
1520500741.49888 16.362091466 -3.391868857 1.343691344 -0.074142847 0.019698532 0.27854177 0.957385038
1520500741.59669 16.510561233 -3.570943452 1.32900374 -0.083864059 0.019801114 0.326529797 0.941253843
1520500741.71706 16.697731915 -3.758894333 1.36464331 -0.083443073 0.010821612 0.356583814 0.930490477
1520500741.80735 16.864839366 -3.883797765 1.327755568 -0.06918711 0.006334996 0.407121152 0.910749131
1520500741.91769 17.108637802 -4.019959122 1.323299363 -0.065450133 -0.010240823 0.490785863 0.868826062
1520500742.01048 17.318562324 -4.0811152 1.350162807 -0.063195203 -0.008868654 0.577388003 0.814039626
1520500742.11582 17.571287737 -4.139977782 1.327386186 -0.06316709 -0.024330782 0.627252111 0.775883276
1520500742.20861 17.779652687 -4.18794859 1.356013864 -0.060755936 -0.013790433 0.623151699 0.779623377
1520500742.33901 18.082572179 -4.250463202 1.339124188 -0.056309212 -0.028756536 0.623984458 0.77887887
1520500742.39168 18.224340445 -4.271939118 1.324876663 -0.060250184 -0.041822148 0.634682797 0.769291674
1520500742.63494 18.835931456 -4.26702337 1.341594121 -0.059367472 -0.061070723 0.713064062 0.695983444
1520500742.67005 18.925858066 -4.271666774 1.337980581 -0.056716401 -0.056382507 0.705049012 0.704664761
1520500742.70767 19.016781703 -4.278361955 1.348638661 -0.047261903 -0.044234551 0.695003611 0.716109096
1520500742.79795 19.225582061 -4.310935096 1.37801135 -0.054276463 -0.043365892 0.66383493 0.744655131
1520500742.91582 19.520064193 -4.355401067 1.329760155 -0.065426249 -0.045924197 0.636742348 0.766929757
1520500743.03118 19.807358229 -4.368228817 1.369172409 -0.072517409 -0.050916247 0.666838213 0.739941196
1520500743.10642 19.981298326 -4.355977521 1.374088314 -0.075229613 -0.04099826 0.687784214 0.720848955
1520500743.21927 20.248137261 -4.34795847 1.349890551 -0.070711786 -0.04786265 0.6757462 0.732182869
1520500743.32711 20.475665591 -4.360145481 1.388022902 -0.07134527 -0.039705066 0.64989546 0.755634053
1520500743.41488 20.662340409 -4.371674506 1.355744809 -0.066481021 -0.033368991 0.644891725 0.76064695
1520500743.5152 20.89384276 -4.377687176 1.338821404 -0.061632359 -0.039755901 0.65812977 0.74933091
1520500743.60046 21.080709492 -4.369433495 1.363139199 -0.052397287 -0.045157516 0.686683845 0.723674799
1520500743.81865 21.585033815 -4.381770979 1.351204467 -0.069178696 -0.036368833 0.683286026 0.725978776
1520500743.92147 21.80979397 -4.423385263 1.362645484 -0.060719615 -0.026339059 0.664053756 0.744768939
1520500743.96912 21.921151885 -4.440062972 1.337870817 -0.063068362 -0.027412388 0.656724742 0.750994538
1520500744.06943 22.154057633 -4.465119101 1.324452282 -0.059650182 -0.025684685 0.67103058 0.738594293
1520500744.20235 22.444718049 -4.459115051 1.35094477 -0.065237974 -0.019855455 0.711142028 0.699766873
1520500744.25 22.562497697 -4.454999146 1.332949337 -0.064148243 -0.029500678 0.716903858 0.693592149
1520500744.40297 22.924319383 -4.466747918 1.366363238 -0.05887123 -0.028080727 0.675283966 0.734704898
1520500744.47069 23.073985713 -4.480449206 1.358961742 -0.057248157 -0.026679306 0.66609526 0.743192088
1520500744.56097 23.299192887 -4.493582751 1.322435269 -0.062580241 -0.036653608 0.667622197 0.740965494
1520500744.67884 23.574661667 -4.484659225 1.358934626 -0.059550862 -0.040430495 0.704044115 0.706526588
1520500744.77163 23.795078627 -4.464543794 1.344665062 -0.061930532 -0.036067642 0.725434437 0.684558643
1520500744.87194 24.053889111 -4.443067441 1.332006639 -0.054675046 -0.031461972 0.713471341 0.697860183
1520500745.12022 24.679100141 -4.410063557 1.316666095 -0.061037918 -0.041435096 0.703950354 0.706421816
1520500745.26066 25.028024655 -4.35615768 1.360214373 -0.052216942 -0.031239631 0.742827173 0.66675332
1520500745.30831 25.150673411 -4.336089699 1.344261267 -0.064910423 -0.043953003 0.749405236 0.657471348
1520500745.42868 25.453177109 -4.299500198 1.350783365 -0.056207118 -0.036709799 0.721940638 0.68873381
1520500745.50392 25.625791115 -4.294414895 1.370065972 -0.046560593 -0.029887149 0.708297122 0.703746119
1520500745.62931 25.938847514 -4.283896949 1.330227973 -0.059786319 -0.048184244 0.700165519 0.709848509
1520500745.71709 26.148255253 -4.267060297 1.356021495 -0.058735133 -0.054108776 0.711190071 0.69845384
1520500745.80486 26.348677598 -4.248172169 1.362810307 -0.047322251 -0.031785556 0.721228902 0.690350327
1520500745.92022 26.627501128 -4.222439678 1.343105472 -0.056891018 -0.034269471 0.711635471 0.699415112
1520500746.04562 26.93279904 -4.180770548 1.378865734 -0.050544469 -0.034814307 0.713938314 0.697520741
1520500746.13339 27.159588651 -4.155510454 1.352149185 -0.057703598 -0.055735042 0.719517969 0.689838761
1520500746.33903 27.673120642 -4.080892575 1.374525369 -0.046906619 -0.040432646 0.761061148 0.645756129
1520500746.37665 27.767627875 -4.062888964 1.360937912 -0.058846778 -0.046460325 0.76343264 0.64154267
1520500746.41176 27.859800067 -4.044959874 1.353468028 -0.066576123 -0.05093255 0.76146524 0.642771084
1520500746.49201 28.059759001 -4.005893918 1.370895421 -0.049436996 -0.039829849 0.75254062 0.655481587
1520500746.60988 28.345736374 -3.951816366 1.376624004 -0.054065428 -0.038721745 0.761594643 0.644635935
1520500746.68763 28.544799906 -3.908340199 1.353241291 -0.061967435 -0.055389729 0.774096678 0.627593388
1520500746.79546 28.798473696 -3.8236058 1.383326721 -0.048861618 -0.047269924 0.80762231 0.585794752
1520500746.89828 29.023411898 -3.70596362 1.373703352 -0.061806918 -0.047695272 0.83873444 0.538944848
1520500746.9986 29.219164361 -3.563459488 1.381310051 -0.049096652 -0.032907899 0.855760344 0.514019153
1520500747.11145 29.40119324 -3.387434293 1.399071358 -0.055835959 -0.040106711 0.887668863 0.455366988
1520500747.18669 29.529328221 -3.253500491 1.368820416 -0.051527616 -0.046003853 0.904720899 0.420388443
1520500747.29954 29.70452494 -3.02790092 1.376954425 -0.031044189 -0.046391011 0.936525432 0.346211587
1520500747.39233 29.805561259 -2.826647741 1.385414492 -0.024639683 -0.034141936 0.96288897 0.266655341
1520500747.6055 29.995284184 -2.354149669 1.410474737 -0.010041106 -0.039906741 0.976501629 0.211648364
1520500747.6381 30.02185455 -2.281879606 1.404126302 -0.0169333 -0.040309747 0.978442396 0.201902867
1520500747.71584 30.084121549 -2.099783715 1.369769571 -0.018214097 -0.047816543 0.982831933 0.17730863
1520500747.81114 30.154024057 -1.874928302 1.379240175 -0.009994861 -0.018185729 0.989263843 0.144778899
1520500747.90142 30.19045971 -1.66106563 1.40788243 -0.026312293 -0.043034762 0.994473059 0.092282139
1520500748.00425 30.227030195 -1.407526676 1.398616374 -0.02824277 -0.065486153 0.99519096 0.067164709
1520500748.10707 30.275542725 -1.166490202 1.439421921 -0.021153057 -0.056242941 0.995139369 0.078059121
1520500748.18983 30.321661878 -0.970257917 1.437369623 -0.023198317 -0.08884751 0.992652397 0.078826562
1520500748.29014 30.380958861 -0.719438582 1.409963264 -0.02558034 -0.095516272 0.99237765 0.073566473
1520500748.39045 30.423985585 -0.476211252 1.443314639 -0.012081137 -0.076800373 0.996257331 0.037950012
1520500748.50582 30.462091244 -0.185274652 1.418641324 -0.024825325 -0.08363949 0.995853551 0.025822933
1520500748.60613 30.498599717 0.059054158 1.432385941 -0.00651886 -0.056397241 0.996628995 0.05937002
1520500748.8193 30.59366643 0.578196797 1.402657156 -0.021923681 -0.067154177 0.995925442 0.056358094
1520500748.88701 30.602181956 0.752929053 1.421683868 -0.015046285 -0.057506715 0.997682752 0.033522255
1520500748.95974 30.607420021 0.935488783 1.42852792 -0.010344551 -0.051827146 0.998553726 0.010315766
1520500749.0751 30.61451135 1.236376109 1.410091867 -0.012965938 -0.05826409 0.998183518 0.008659146
1520500749.15284 30.63534468 1.427023176 1.442356741 -0.015604788 -0.047527127 0.998508271 0.022025936
1520500749.27572 30.67176141 1.732102203 1.424882121 -0.007254832 -0.06163282 0.996440079 0.057228526
1520500749.36099 30.693945521 1.958872954 1.417819363 -0.011083947 -0.065200397 0.996676155 0.047638138
1520500749.44626 30.69404625 2.176824935 1.447524858 -0.008965053 -0.060615623 0.998005591 0.015694307
1520500749.5566 30.682734355 2.46526809 1.433891041 -0.012067174 -0.077829567 0.996844318 0.010414394
1520500749.65441 30.677373615 2.715356757 1.449031181 -0.015143547 -0.0565939 0.997828983 0.030292202
1520500749.75221 30.68846167 2.953049216 1.450547256 -0.012204284 -0.054998483 0.997213653 0.048955501
1520500749.85754 30.698829067 3.223515575 1.415379911 -0.028534884 -0.054954644 0.996591872 0.054595854
1520500750.07573 30.682508832 3.773392353 1.432914502 -0.020812377 -0.057125521 0.99813893 -0.009454462
1520500750.12839 30.684013659 3.90850158 1.432908028 -0.026018622 -0.058325499 0.997960299 0.003877689
1520500750.16099 30.688081702 3.991509349 1.445419734 -0.024015036 -0.058799282 0.997900621 0.012992509
1520500750.2588 30.708784834 4.226047835 1.476963241 -0.026426602 -0.054437634 0.997265536 0.042550664
1520500750.34908 30.733137604 4.453964161 1.446605948 -0.028678613 -0.065890934 0.996132859 0.050612581
1520500750.4494 30.752848242 4.715847364 1.450577967 -0.0181928 -0.064106054 0.997200812 0.034089496
1520500750.55473 30.759042989 4.975387083 1.460454046 -0.02279332 -0.046645889 0.998648371 -0.004009447
1520500750.64752 30.765614165 5.215225171 1.434258564 -0.026578258 -0.040200782 0.99868148 -0.017969642
1520500750.74031 30.781548042 5.460258926 1.470897428 -0.031736552 -0.028051514 0.99910288 0.001982545
1520500750.87071 30.823387426 5.811329434 1.452996164 -0.015950147 -0.046292671 0.998309383 0.031539662
1520500750.94093 30.853274981 6.005070475 1.446645866 -0.010522185 -0.042744018 0.998322774 0.03768703
1520500751.0563 30.883196823 6.300640183 1.496269715 -0.022817601 -0.042014303 0.998746214 0.015480867
1520500751.14156 30.899086949 6.529270927 1.481394304 -0.026657432 -0.062674266 0.997649705 0.007678718
1520500751.32965 30.95154903 7.015160458 1.514051729 -0.008410088 -0.050230818 0.997442396 0.050318103
1520500751.3773 30.969553291 7.148817556 1.495110446 -0.006331262 -0.064170388 0.996099255 0.060380193
1520500751.45003 30.994635657 7.3512624 1.48278233 -0.013699212 -0.070609564 0.995284945 0.065092466
1520500751.55786 31.014919531 7.620694855 1.520404535 -0.011505395 -0.05555997 0.99791548 0.031151635
1520500751.67322 31.030506975 7.919973681 1.476517092 -0.021198719 -0.050683308 0.998452747 0.009260239
1520500751.75598 31.04650726 8.131899425 1.488236717 -0.026891896 -0.051626618 0.998188497 0.015494711
1520500751.85379 31.082328364 8.37306873 1.504379916 -0.011284248 -0.031327485 0.998636391 0.040327895
1520500751.96664 31.122145462 8.673915472 1.466596965 -0.014143483 -0.044011763 0.997801936 0.04753736
1520500752.05191 31.144989836 8.89894296 1.496568236 -0.005380209 -0.037806503 0.998621764 0.036109627
1520500752.16978 31.163334342 9.19924139 1.482985078 -0.027605743 -0.02570936 0.999029158 0.022977775
1520500752.24 31.171011653 9.385366097 1.466745785 -0.036499586 -0.044721437 0.9979436 0.028051273
1520500752.35285 31.203329558 9.667847928 1.517478647 -0.020227117 -0.037476125 0.996589794 0.070834557
1520500752.57605 31.241522428 10.255401385 1.502572098 0.000674009 -0.036956742 0.998594187 0.039359621
1520500752.61617 31.237246855 10.360493238 1.517849955 0.007364981 -0.032935284 0.999166104 0.024483724
1520500752.64878 31.234556025 10.452547489 1.519667365 0.004885439 -0.030098382 0.999396365 0.016812391
1520500752.74909 31.226935503 10.739115329 1.502145463 -0.0073569 -0.051012867 0.998668018 0.003862833
1520500752.85693 31.236418154 11.015690021 1.549124419 -0.014115031 -0.054959264 0.99766532 0.038229857
1520500752.95223 31.255074271 11.250311047 1.539049491 -0.01989487 -0.054338276 0.996788748 0.055387945
1520500753.05254 31.271369489 11.515680359 1.524943633 -0.014531686 -0.062682486 0.996045839 0.061270668
1520500753.1679 31.258297609 11.807345861 1.568627849 0.00004204 -0.051119535 0.998547008 0.018049767
1520500753.25818 31.242124322 12.040957177 1.547787932 0.000350464 -0.054000643 0.998541839 0.000673914
1520500753.34094 31.237589885 12.248491748 1.559563062 -0.004897287 -0.044590059 0.99883674 0.017831254
1520500753.45379 31.261981025 12.518491438 1.575776928 -0.001631766 -0.050695877 0.997680035 0.045437424
1520500753.56163 31.289674355 12.801246221 1.544275089 -0.011744494 -0.069646793 0.996541232 0.043827209
1520500753.64188 31.303709449 13.008173418 1.568514881 0.004894159 -0.051070219 0.997899677 0.039654103
1520500753.82495 31.30628866 13.492697218 1.559904473 -0.006883295 -0.067065888 0.997635919 0.013762255
1520500753.89518 31.316307588 13.666201591 1.589861551 -0.022589571 -0.073962303 0.996392211 0.03541487
1520500753.95536 31.329885723 13.813223998 1.597054413 -0.012043842 -0.065629745 0.99630424 0.054229008
1520500754.07574 31.357463772 14.127085612 1.538994444 -0.016584867 -0.051599023 0.996119927 0.069385314
1520500754.16602 31.366273997 14.361025284 1.557349668 -0.008470981 -0.042204581 0.997611372 0.054184033
1520500754.25881 31.361550269 14.599504927 1.554479991 -0.021478482 -0.04016292 0.998926084 0.010145228
1520500754.35662 31.367614276 14.864494383 1.55266509 -0.015206983 -0.05739922 0.998093039 0.01737789
1520500754.45192 31.401131724 15.10286829 1.588395708 -0.024688549 -0.048978872 0.997284999 0.049202608
1520500754.56226 31.441394758 15.382477776 1.53789127 -0.027298511 -0.041562377 0.996559781 0.066336813
1520500754.65505 31.470785829 15.633338188 1.552336911 -0.006294002 -0.050021947 0.997068472 0.057650773
1520500754.77543 31.474587241 15.939499747 1.576321266 0.005145584 -0.048965148 0.998741711 0.010945446
1520500754.85317 31.480200254 16.145729239 1.560151221 0.008281458 -0.04889542 0.998748575 0.00661953
1520500755.05882 31.536086366 16.671552703 1.540785754 -0.01443604 -0.038223289 0.998641495 0.032791444
1520500755.11399 31.558871486 16.823457403 1.515598504 -0.006928199 -0.030002336 0.999011178 0.032219536
1520500755.15161 31.573521185 16.929616895 1.519028348 -0.011114528 -0.025012899 0.999038447 0.034306319
1520500755.25694 31.594127642 17.204744235 1.565993557 -0.014735623 -0.031153617 0.999258421 0.017522933
1520500755.3422 31.600615517 17.431046084 1.550925007 -0.018314778 -0.052265434 0.998436217 0.007768842
1520500755.44252 31.609656991 17.687125443 1.578123201 -0.03069736 -0.041732739 0.998187551 0.030796664
1520500755.54785 31.648020063 17.948886592 1.584895975 -0.024588837 -0.029498764 0.997030515 0.066777633
1520500755.65317 31.672469357 18.237013088 1.528472209 -0.005254457 -0.022808957 0.996750371 0.077110391
1520500755.75349 31.684135473 18.496373601 1.567269309 -0.003550445 -0.036984483 0.998812769 0.032151345
1520500755.85882 31.69255377 18.765516166 1.548961097 -0.015153446 -0.04968048 0.99865528 -0.001219903
1520500755.9491 31.709761628 18.994288231 1.570623614 -0.018212643 -0.049694982 0.997703189 0.042598952
1520500756.05443 31.760618376 19.260041159 1.59228048 -0.008854763 -0.049663549 0.995602966 0.078954198
1520500756.1422 31.810321813 19.503651649 1.558065499 -0.002469801 -0.052894861 0.994680865 0.088361618
1520500756.30271 31.866878941 19.931527489 1.609758434 -0.009570221 -0.035090342 0.998883521 0.031103649
1520500756.34032 31.877830104 20.033781345 1.596245363 -0.01019006 -0.031655524 0.999121721 0.025508808
1520500756.44064 31.908643276 20.307840399 1.59413949 -0.000308675 -0.045320904 0.997708659 0.050310204
1520500756.54847 31.954634103 20.574247587 1.625899621 -0.007694898 -0.036143487 0.996139237 0.079639207
1520500756.6538 32.000218128 20.847760796 1.590223696 -0.006758053 -0.065661063 0.993670422 0.090920922
1520500756.74659 32.030395747 21.099961525 1.607742943 0.008244991 -0.046247277 0.996491721 0.069419724
1520500756.83939 32.034207595 21.341426535 1.619221307 -0.004709923 -0.036678383 0.999027733 0.024177889
1520500756.95725 32.04681041 21.664631019 1.591046121 -0.017547469 -0.031200309 0.99902526 0.026130456
1520500757.05255 32.076943155 21.912138311 1.62192104 -0.013012262 -0.017808383 0.99851091 0.049956779
1520500757.15287 32.119022713 22.171245831 1.580444049 -0.012835751 -0.020075553 0.997105782 0.072273697
1520500757.27324 32.181182989 22.507719847 1.590730828 -0.022093113 -0.011965451 0.996647027 0.077932126
1520500757.356 32.207417028 22.730182829 1.612950936 -0.024063005 -0.005284378 0.998323515 0.052499038
1520500757.58171 32.279191963 23.323764459 1.61386215 0.000877395 0.010756491 0.996178256 0.087236261
1520500757.63437 32.304259905 23.465078394 1.600143399 0.001007626 0.000852669 0.995784605 0.091802279
1520500757.70208 32.331237083 23.650649495 1.570358824 -0.005666816 -0.012165874 0.996118075 0.087016618
1520500757.80741 32.361877953 23.941548752 1.605020123 -0.006121687 -0.009723544 0.998882574 0.046146522
1520500757.90271 32.371088726 24.191375493 1.613584064 -0.047572036 -0.00321811 0.998878461 0.000158989
1520500758.02559 32.391632145 24.52039328 1.608739335 -0.018628882 -0.014099912 0.999047654 0.037580857
