#timestamp tx ty tz qx qy qz qw
1521753160.531380 8.9632106 -6.3333896 10.0818631 0.4488218 0.6449900 0.4741891 0.3971040
1521753160.581380 9.0405170 -6.3309764 10.0924523 0.4494926 0.6437154 0.4769342 0.3951211
1521753160.631380 9.1150868 -6.3285603 10.1000306 0.4474442 0.6397506 0.4833811 0.3960499
1521753160.681380 9.1873850 -6.3264937 10.1014570 0.4433907 0.6351349 0.4905846 0.3991680
1521753160.731380 9.2587211 -6.3250352 10.0956472 0.4394442 0.6315898 0.4967103 0.4015744
1521753160.781380 9.3313983 -6.3253918 10.0838140 0.4370000 0.6282890 0.5035215 0.4009366
1521753160.831380 9.4106957 -6.3261725 10.0704298 0.4396014 0.6301556 0.5050771 0.3931307
1521753160.881380 9.4958701 -6.3230523 10.0630249 0.4395239 0.6348861 0.5062076 0.3840472
1521753160.931380 9.5782972 -6.3136431 10.0621683 0.4326088 0.6434628 0.5062554 0.3775060
1521753160.981380 9.6573356 -6.3009501 10.0673605 0.4215083 0.6532250 0.5073125 0.3718359
1521753161.031380 9.7378635 -6.2864803 10.0781473 0.4126326 0.6615619 0.5102244 0.3629617
1521753161.081380 9.8174004 -6.2709154 10.0897268 0.4068841 0.6677868 0.5118457 0.3556967
1521753161.131380 9.8931163 -6.2533123 10.0976381 0.4030036 0.6736309 0.5112931 0.3498412
1521753161.181380 9.9679504 -6.2337041 10.1027708 0.3960952 0.6757460 0.5163250 0.3462434
1521753161.231380 10.0390841 -6.2148558 10.1006888 0.3901213 0.6794685 0.5186918 0.3421795
1521753161.281380 10.1069308 -6.1957637 10.0934816 0.3816963 0.6782996 0.5249219 0.3444917
1521753161.331380 10.1728200 -6.1777656 10.0814468 0.3749680 0.6769636 0.5304339 0.3460623
1521753161.381380 10.2435748 -6.1586271 10.0705663 0.3718735 0.6768597 0.5333561 0.3451120
1521753161.431380 10.3191057 -6.1368436 10.0648988 0.3707684 0.6762487 0.5345555 0.3456428
1521753161.481380 10.3948239 -6.1149717 10.0650897 0.3715404 0.6747671 0.5342527 0.3481683
1521753161.531380 10.4697141 -6.0928925 10.0712078 0.3737997 0.6737137 0.5318778 0.3514109
1521753161.581380 10.5456914 -6.0697119 10.0803638 0.3771801 0.6714324 0.5296270 0.3555404
1521753161.631380 10.6237490 -6.0456500 10.0898263 0.3821286 0.6715837 0.5261642 0.3551116
1521753161.681380 10.6995168 -6.0240084 10.0961033 0.3839873 0.6683300 0.5308887 0.3522015
1521753161.731370 10.7746637 -6.0033586 10.0969805 0.3857539 0.6668330 0.5346094 0.3474486
1521753161.781370 10.8483072 -5.9808068 10.0909579 0.3834742 0.6657065 0.5388801 0.3455294
1521753161.831370 10.9214866 -5.9592670 10.0780206 0.3814755 0.6662553 0.5424237 0.3411111
1521753161.881370 10.9963310 -5.9390714 10.0587594 0.3808308 0.6670127 0.5461172 0.3343919
1521753161.931370 11.0751070 -5.9169248 10.0397442 0.3827475 0.6722925 0.5451549 0.3230066
1521753161.981370 11.1571756 -5.8900253 10.0284552 0.3806672 0.6788624 0.5449343 0.3119053
1521753162.031370 11.2357621 -5.8578981 10.0260141 0.3713123 0.6875742 0.5451384 0.3036331
1521753162.081370 11.3106650 -5.8221815 10.0315151 0.3593009 0.6984334 0.5431096 0.2968596
1521753162.131370 11.3849741 -5.7851886 10.0431113 0.3467854 0.7046104 0.5454448 0.2928379
1521753162.181370 11.4547335 -5.7503710 10.0531710 0.3384526 0.7097337 0.5449115 0.2912034
1521753162.231370 11.5230821 -5.7146737 10.0608271 0.3307536 0.7124667 0.5465719 0.2902627
1521753162.281370 11.5898810 -5.6796367 10.0630139 0.3226381 0.7141125 0.5497796 0.2892929
1521753162.331370 11.6546114 -5.6460989 10.0581687 0.3141474 0.7144097 0.5541374 0.2895893
1521753162.381370 11.7177488 -5.6145943 10.0469615 0.3071524 0.7125694 0.5589265 0.2924098
1521753162.431370 11.7838968 -5.5842428 10.0331719 0.3047610 0.7103938 0.5622756 0.2937814
1521753162.481370 11.8568386 -5.5501217 10.0236637 0.3058049 0.7109095 0.5616153 0.2927102
1521753162.531370 11.9325552 -5.5126060 10.0214133 0.3077438 0.7108776 0.5608475 0.2922276
1521753162.581370 12.0063240 -5.4753419 10.0249143 0.3116781 0.7122227 0.5573661 0.2914424
1521753162.631370 12.0800067 -5.4361230 10.0349620 0.3148465 0.7116891 0.5553286 0.2932243
1521753162.681370 12.1536490 -5.3967394 10.0478871 0.3206169 0.7137879 0.5505758 0.2908228
1521753162.731370 12.2267595 -5.3616766 10.0602641 0.3252618 0.7115580 0.5525417 0.2873806
1521753162.781370 12.2968443 -5.3307797 10.0694060 0.3299674 0.7076066 0.5554174 0.2862272
1521753162.831370 12.3644526 -5.3006155 10.0742498 0.3295089 0.6992354 0.5630456 0.2923581
1521753162.881370 12.4294271 -5.2710332 10.0713436 0.3277155 0.6931102 0.5680866 0.2991295
1521753162.931370 12.4969386 -5.2421372 10.0618989 0.3265692 0.6877005 0.5736954 0.3021491
1521753162.981370 12.5682681 -5.2112508 10.0489482 0.3275643 0.6865861 0.5753664 0.3004240
1521753163.031370 12.6438915 -5.1757953 10.0384542 0.3284398 0.6908203 0.5734164 0.2934080
1521753163.081370 12.7216571 -5.1343809 10.0359064 0.3245212 0.6984502 0.5714527 0.2833638
1521753163.131370 12.7936491 -5.0892854 10.0399822 0.3142921 0.7067209 0.5702615 0.2767091
1521753163.181370 12.8643143 -5.0413534 10.0496746 0.3039705 0.7160155 0.5676823 0.2695562
1521753163.231370 12.9344669 -4.9929793 10.0628351 0.2958878 0.7246403 0.5649840 0.2610362
1521753163.281370 13.0006379 -4.9469094 10.0755894 0.2888144 0.7285568 0.5663544 0.2550173
1521753163.331370 13.0644631 -4.9025939 10.0852811 0.2822343 0.7297106 0.5701291 0.2506372
1521753163.381370 13.1246323 -4.8586282 10.0884957 0.2743867 0.7289121 0.5748590 0.2508708
1521753163.431370 13.1815199 -4.8145591 10.0837759 0.2643045 0.7274937 0.5801677 0.2535774
1521753163.481370 13.2394402 -4.7709372 10.0720446 0.2568256 0.7270679 0.5844094 0.2527418
1521753163.531370 13.3020029 -4.7234960 10.0575947 0.2534880 0.7329848 0.5822963 0.2437378
1521753163.581370 13.3668220 -4.6704031 10.0462980 0.2490321 0.7395189 0.5794027 0.2353450
1521753163.631370 13.4277660 -4.6156583 10.0409405 0.2415554 0.7431979 0.5791312 0.2321957
1521753163.681370 13.4852683 -4.5620420 10.0408051 0.2351027 0.7460551 0.5789586 0.2300768
1521753163.731370 13.5437813 -4.5049846 10.0463637 0.2315233 0.7495761 0.5766008 0.2281757
1521753163.781370 13.6038338 -4.4475650 10.0543730 0.2307167 0.7539684 0.5747958 0.2188862
1521753163.831370 13.6632267 -4.3925436 10.0620125 0.2303015 0.7556274 0.5765507 0.2087528
1521753163.881370 13.7190869 -4.3378943 10.0660658 0.2274021 0.7572306 0.5776932 0.2028809
1521753163.931370 13.7726303 -4.2839984 10.0654146 0.2199329 0.7547783 0.5845495 0.2006021
1521753163.981370 13.8247341 -4.2324384 10.0577551 0.2118468 0.7545182 0.5891494 0.1967896
1521753164.031370 13.8773749 -4.1819094 10.0444420 0.2041494 0.7530849 0.5953529 0.1916799
1521753164.081370 13.9326429 -4.1282023 10.0300319 0.1988361 0.7573498 0.5942827 0.1836125
1521753164.131370 13.9914957 -4.0687887 10.0221168 0.1918067 0.7629783 0.5931205 0.1711206
1521753164.181370 14.0460743 -4.0081995 10.0200843 0.1816106 0.7687004 0.5917655 0.1610303
1521753164.231370 14.0964658 -3.9408582 10.0270031 0.1672091 0.7769544 0.5869475 0.1545177
1521753164.281370 14.1456545 -3.8734973 10.0377522 0.1540923 0.7822926 0.5858717 0.1450110
1521753164.331370 14.1919574 -3.8088662 10.0483890 0.1456551 0.7873675 0.5828954 0.1380941
1521753164.381370 14.2349796 -3.7465234 10.0567808 0.1374962 0.7873996 0.5858300 0.1337906
1521753164.431370 14.2757186 -3.6848857 10.0597966 0.1282001 0.7862865 0.5899647 0.1313771
1521753164.481370 14.3152435 -3.6219917 10.0549782 0.1190692 0.7869754 0.5913642 0.1295402
1521753164.531370 14.3552965 -3.5593193 10.0422575 0.1127482 0.7890111 0.5903769 0.1272965
1521753164.581370 14.3967951 -3.4948702 10.0250065 0.1084156 0.7917492 0.5881270 0.1244426
1521753164.631370 14.4397862 -3.4266198 10.0083526 0.1055797 0.7971793 0.5818673 0.1216080
1521753164.681370 14.4827317 -3.3546415 9.9988612 0.1026633 0.8032512 0.5744563 0.1193636
1521753164.731370 14.5253778 -3.2844797 9.9977986 0.1004739 0.8046075 0.5732192 0.1180321
1521753164.781370 14.5678869 -3.2140587 10.0039227 0.1012140 0.8079308 0.5679984 0.1199224
1521753164.831370 14.6101102 -3.1416173 10.0147950 0.1008760 0.8101021 0.5648749 0.1203121
1521753164.881370 14.6526096 -3.0760570 10.0248259 0.1028049 0.8115455 0.5629206 0.1180907
1521753164.931370 14.6949765 -3.0141658 10.0325140 0.1054162 0.8100366 0.5651525 0.1154593
1521753164.981370 14.7368612 -2.9538334 10.0357600 0.1070288 0.8063661 0.5705919 0.1128872
1521753165.031370 14.7778265 -2.8954680 10.0332224 0.1071344 0.8039186 0.5745136 0.1103233
1521753165.081370 14.8186764 -2.8381513 10.0256652 0.1053281 0.7993192 0.5815424 0.1086423
1521753165.131370 14.8597380 -2.7803212 10.0145583 0.1029867 0.7981334 0.5842712 0.1048995
1521753165.181370 14.9047458 -2.7164954 10.0059992 0.1006069 0.8020264 0.5810156 0.0951466
1521753165.231370 14.9481286 -2.6487945 10.0038240 0.0951332 0.8050456 0.5790374 0.0869881
1521753165.281370 14.9869312 -2.5830273 10.0075771 0.0866955 0.8063953 0.5792805 0.0815137
1521753165.331370 15.0245277 -2.5157378 10.0164370 0.0792381 0.8057087 0.5819175 0.0769866
1521753165.381370 15.0628464 -2.4444368 10.0269417 0.0752413 0.8065871 0.5819225 0.0715702
1521753165.431370 15.1000581 -2.3736706 10.0343245 0.0741393 0.8083165 0.5802386 0.0667162
1521753165.481370 15.1360090 -2.3030926 10.0372900 0.0741203 0.8096264 0.5786997 0.0641701
1521753165.531370 15.1699407 -2.2338082 10.0349110 0.0724701 0.8093878 0.5793144 0.0635159
1521753165.581370 15.2032006 -2.1677512 10.0267937 0.0705123 0.8067975 0.5830279 0.0646867
1521753165.631370 15.2367122 -2.1022400 10.0144983 0.0714197 0.8041978 0.5859500 0.0694819
1521753165.681370 15.2724290 -2.0338272 10.0005855 0.0757511 0.8026593 0.5869387 0.0741811
1521753165.731370 15.3094391 -1.9596865 9.9887860 0.0837282 0.8086758 0.5768921 0.0789215
1521753165.781370 15.3462346 -1.8841138 9.9837981 0.0914777 0.8085819 0.5749315 0.0853277
1521753165.831370 15.3818637 -1.8113175 9.9854251 0.1000849 0.8100177 0.5703563 0.0924554
1521753165.881370 15.4168490 -1.7389278 9.9936240 0.1070565 0.8064404 0.5728674 0.1000784
1521753165.931370 15.4533113 -1.6675463 10.0031935 0.1154306 0.8062251 0.5709525 0.1033933
1521753165.981370 15.4898097 -1.5978289 10.0121643 0.1227385 0.8022584 0.5745902 0.1056545
1521753166.031370 15.5267537 -1.5291407 10.0162005 0.1308665 0.8033020 0.5714962 0.1047468
1521753166.081370 15.5629087 -1.4597556 10.0150440 0.1368158 0.8013744 0.5726354 0.1056849
1521753166.131370 15.5981100 -1.3929636 10.0078320 0.1396607 0.8001768 0.5739258 0.1040250
1521753166.181370 15.6327810 -1.3269787 9.9964248 0.1389394 0.7978309 0.5777199 0.1019873
1521753166.231370 15.6676433 -1.2577046 9.9846632 0.1358895 0.8003706 0.5757321 0.0973317
1521753166.281370 15.7030875 -1.1823217 9.9782968 0.1294944 0.8047974 0.5715931 0.0938812
1521753166.331370 15.7349245 -1.1081164 9.9787394 0.1207261 0.8067863 0.5708285 0.0931444
1521753166.381370 15.7656900 -1.0364465 9.9849870 0.1138731 0.8078260 0.5712837 0.0899166
1521753166.431370 15.7971403 -0.9584970 9.9955481 0.1080994 0.8096957 0.5705328 0.0848514
1521753166.481370 15.8247844 -0.8784927 10.0061317 0.1023304 0.8133328 0.5668242 0.0820279
1521753166.531370 15.8469694 -0.8012467 10.0146979 0.0938122 0.8140102 0.5676663 0.0796343
1521753166.581370 15.8649626 -0.7244364 10.0185418 0.0832971 0.8137885 0.5696550 0.0793925
1521753166.631370 15.8816888 -0.6479679 10.0162630 0.0731703 0.8119774 0.5736824 0.0789137
1521753166.681370 15.8980071 -0.5733712 10.0072204 0.0659766 0.8097875 0.5777967 0.0777328
1521753166.731370 15.9156812 -0.4973649 9.9932732 0.0624137 0.8098912 0.5785000 0.0742873
1521753166.781370 15.9346043 -0.4156752 9.9795862 0.0622881 0.8140870 0.5731784 0.0696361
1521753166.831370 15.9523291 -0.3308118 9.9715779 0.0621849 0.8191826 0.5662849 0.0662896
1521753166.881370 15.9670945 -0.2522011 9.9708049 0.0610916 0.8178637 0.5683989 0.0654941
1521753166.931370 15.9800185 -0.1749266 9.9763516 0.0593455 0.8166547 0.5700465 0.0678245
1521753166.981370 15.9910737 -0.0934075 9.9855779 0.0561142 0.8164961 0.5701965 0.0711423
1521753167.031370 16.0033382 -0.0142432 9.9936781 0.0533756 0.8176051 0.5693723 0.0669933
1521753167.081370 16.0163373 0.0651536 9.9991247 0.0515921 0.8202635 0.5664454 0.0603787
1521753167.131370 16.0287516 0.1434757 10.0005247 0.0503084 0.8186649 0.5694530 0.0545902
1521753167.181370 16.0412524 0.2181449 9.9958188 0.0488708 0.8172170 0.5722036 0.0484869
1521753167.231370 16.0533170 0.2925130 9.9859171 0.0456392 0.8132404 0.5785130 0.0433565
1521753167.281370 16.0662165 0.3695899 9.9727135 0.0415678 0.8141508 0.5781722 0.0338748
1521753167.331370 16.0781404 0.4531622 9.9619169 0.0338594 0.8181310 0.5736009 0.0222964
1521753167.381370 16.0852434 0.5383998 9.9578552 0.0206828 0.8213155 0.5699294 0.0139126
1521753167.431370 16.0870227 0.6204815 9.9612142 0.0039988 0.8229610 0.5679876 0.0104571
1521753167.481370 16.0871096 0.7028680 9.9705834 -0.0115565 0.8219954 0.5693266 0.0075697
1521753167.531370 16.0869885 0.7849395 9.9808038 -0.0233812 0.8242458 0.5657218 0.0055692
1521753167.581370 16.0857688 0.8667487 9.9893591 -0.0336319 0.8268105 0.5614688 0.0024645
1521753167.631370 16.0852350 0.9471235 9.9944413 0.0410881 -0.8265848 -0.5613039 0.0026808
1521753167.681370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753167.731370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753167.781370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753167.831370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753167.881370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753167.931370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753167.981370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.031370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.081370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.131370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.181370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.231370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.281370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.331370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.381370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.431370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.481370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.531370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.581370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.631370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.681370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.731370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.781370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.831370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.881370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.931370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753168.981370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.031370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.081370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.131370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.181370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.231370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.281370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.331370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.381370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.431370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.481370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.531370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.581370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.631370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.681370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.731370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.781370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.831370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.881370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.931370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753169.981370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.031370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.081370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.131370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.181370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.231370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.281370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.331370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.381370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.431370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.481370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.531370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.581370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.631370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.681370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.731370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.781370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.831370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.881370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.931370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753170.981370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.031370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.081370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.131370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.181370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.231370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.281370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.331370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.381370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.431370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.481370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.531370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.581370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.631370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.681370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.731370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.781370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.831370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.881370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.931370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753171.981370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.031370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.081370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.131370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.181370 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.231360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.281360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.331360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.381360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.431360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.481360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.531360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.581360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.631360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.681360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.731360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.781360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.831360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.881360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.931360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753172.981360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.031360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.081360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.131360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.181360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.231360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.281360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.331360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.381360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.431360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.481360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.531360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.581360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.631360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.681360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.731360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.781360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.831360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.881360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.931360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753173.981360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
1521753174.031360 16.0837760 1.0246547 9.9945852 0.0478375 -0.8240648 -0.5644323 0.0067048
