# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1562772903.99077 -362.656787 -347.719356 0.430201 0 0 0 1 0 0 0 0 0 0 3.2905960000 0.0000000000 0.0000000000 3.7480960000 0.0000000000 24.6512250000
1562772904.15741 -362.125638 -348.913119 0.439165 0 0 0 1 0 0 0 0 0 0 2.2560040000 0.0000000000 0.0000000000 3.6633960000 0.0000000000 21.0497440000
1562772904.35120 -361.645678 -350.066540 0.455129 0 0 0 1 0 0 0 0 0 0 2.3104000000 0.0000000000 0.0000000000 4.3555690000 0.0000000000 23.2324000000
1562772904.70638 -361.170003 -351.138909 0.453097 0 0 0 1 0 0 0 0 0 0 2.3439610000 0.0000000000 0.0000000000 4.6656000000 0.0000000000 24.9800040000
1562772904.75212 -360.716916 -352.143365 0.445067 0 0 0 1 0 0 0 0 0 0 2.2141440000 0.0000000000 0.0000000000 3.7947040000 0.0000000000 20.6843040000
1562772904.97388 -360.310015 -353.103038 0.462037 0 0 0 1 0 0 0 0 0 0 3.1364410000 0.0000000000 0.0000000000 3.8887840000 0.0000000000 23.4159210000
1562772905.15141 -359.890239 -353.986657 0.462011 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0256250000
1562772905.37101 -359.500776 -354.842888 0.464986 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0345760000
1562772905.62798 -359.123751 -355.652300 0.462962 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9492250000
1562772905.75026 -358.726709 -356.466342 0.486938 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9492250000
1562772905.97082 -358.322662 -357.278905 0.544916 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9492250000
1562772906.16154 -357.921763 -358.098873 0.653892 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0345760000
1562772906.35664 -357.537303 -358.893113 0.681869 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9492250000
1562772906.75423 -357.131676 -359.686056 0.637847 0 0 0 1 0 0 0 0 0 0 2.5824490000 0.0000000000 0.0000000000 5.6929960000 0.0000000000 22.0242490000
1562772906.75967 -356.710033 -360.491765 0.544825 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9492250000
1562772906.98123 -356.285250 -361.332452 0.542801 0 0 0 1 0 0 0 0 0 0 2.3870250000 0.0000000000 0.0000000000 4.0804000000 0.0000000000 18.7056250000
1562772907.26823 -355.823006 -362.177215 0.578778 0 0 0 1 0 0 0 0 0 0 2.3870250000 0.0000000000 0.0000000000 4.0804000000 0.0000000000 18.7056250000
1562772907.37106 -355.328446 -363.045294 0.589756 0 0 0 1 0 0 0 0 0 0 2.3870250000 0.0000000000 0.0000000000 4.0804000000 0.0000000000 18.7056250000
1562772907.77859 -354.799999 -363.982950 0.576732 0 0 0 1 0 0 0 0 0 0 2.3870250000 0.0000000000 0.0000000000 4.0804000000 0.0000000000 18.7056250000
1562772907.78344 -354.232661 -364.944111 0.587709 0 0 0 1 0 0 0 0 0 0 2.3870250000 0.0000000000 0.0000000000 4.0804000000 0.0000000000 18.7056250000
1562772907.98109 -353.622286 -365.935622 0.617685 0 0 0 1 0 0 0 0 0 0 1.9376640000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 17.2474090000
1562772908.18930 -352.993178 -366.956740 0.622661 0 0 0 1 0 0 0 0 0 0 2.2560040000 0.0000000000 0.0000000000 3.6633960000 0.0000000000 21.0589210000
1562772908.49515 -352.312454 -368.006544 0.641638 0 0 0 1 0 0 0 0 0 0 2.6373760000 0.0000000000 0.0000000000 3.7326240000 0.0000000000 22.1558490000
1562772908.58165 -351.599416 -369.095579 0.673615 0 0 0 1 0 0 0 0 0 0 2.6373760000 0.0000000000 0.0000000000 3.7326240000 0.0000000000 22.1558490000
1562772908.75121 -350.864500 -370.218107 0.667590 0 0 0 1 0 0 0 0 0 0 2.6373760000 0.0000000000 0.0000000000 3.7326240000 0.0000000000 22.1558490000
1562772909.00709 -350.105994 -371.369136 0.701564 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 4.8444010000 0.0000000000 21.1324090000
1562772909.18067 -349.320034 -372.554398 0.717538 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 4.8444010000 0.0000000000 21.1324090000
1562772909.36106 -348.521065 -373.786108 0.740509 0 0 0 1 0 0 0 0 0 0 2.1904000000 0.0000000000 0.0000000000 4.6785690000 0.0000000000 20.0524840000
1562772909.62187 -347.698073 -375.027071 0.754481 0 0 0 1 0 0 0 0 0 0 1.9376640000 0.0000000000 0.0000000000 4.6526490000 0.0000000000 17.4139290000
1562772909.82839 -346.865789 -376.315592 0.782450 0 0 0 1 0 0 0 0 0 0 2.0592250000 0.0000000000 0.0000000000 4.6397160000 0.0000000000 20.4394410000
1562772909.96146 -346.026211 -377.606703 0.791419 0 0 0 1 0 0 0 0 0 0 2.3104000000 0.0000000000 0.0000000000 6.2750250000 0.0000000000 23.9512360000
1562772910.16731 -345.177197 -378.908362 0.814388 0 0 0 1 0 0 0 0 0 0 2.3104000000 0.0000000000 0.0000000000 6.2750250000 0.0000000000 23.9512360000
1562772910.36108 -344.329328 -380.228527 0.845355 0 0 0 1 0 0 0 0 0 0 2.2861440000 0.0000000000 0.0000000000 4.6440250000 0.0000000000 23.6584960000
1562772910.64549 -343.485462 -381.542214 0.867322 0 0 0 1 0 0 0 0 0 0 2.2710490000 0.0000000000 0.0000000000 3.8142090000 0.0000000000 22.0994010000
1562772910.75086 -342.652605 -382.874404 0.863286 0 0 0 1 0 0 0 0 0 0 2.2710490000 0.0000000000 0.0000000000 3.8142090000 0.0000000000 22.0994010000
1562772911.05790 -341.823895 -384.204929 0.874251 0 0 0 1 0 0 0 0 0 0 2.2710490000 0.0000000000 0.0000000000 3.8142090000 0.0000000000 22.0994010000
1562772911.15137 -340.988179 -385.540822 0.902214 0 0 0 1 0 0 0 0 0 0 2.2560040000 0.0000000000 0.0000000000 3.6633960000 0.0000000000 21.0681000000
1562772911.36941 -340.158469 -386.885040 0.918177 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0524840000
1562772911.66945 -339.334620 -388.218896 0.938140 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9585960000
1562772911.76015 -338.495901 -389.562190 0.961102 0 0 0 1 0 0 0 0 0 0 3.4969000000 0.0000000000 0.0000000000 4.1943040000 0.0000000000 24.7207840000
1562772912.10492 -337.671051 -390.899377 0.987064 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9585960000
1562772912.15152 -336.830184 -392.233046 0.973026 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9585960000
1562772912.38774 -335.975879 -393.569680 1.007988 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9585960000
1562772912.60284 -335.111705 -394.892064 1.027952 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9585960000
1562772912.76109 -334.251106 -396.213153 1.051915 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9585960000
1562772913.00131 -333.369057 -397.530912 1.065879 0 0 0 1 0 0 0 0 0 0 3.5645440000 0.0000000000 0.0000000000 4.4732250000 0.0000000000 25.3512250000
1562772913.17044 -332.491441 -398.848485 1.076842 0 0 0 1 0 0 0 0 0 0 3.5645440000 0.0000000000 0.0000000000 4.4732250000 0.0000000000 25.3512250000
1562772913.37142 -331.605674 -400.156066 1.096806 0 0 0 1 0 0 0 0 0 0 3.5645440000 0.0000000000 0.0000000000 4.4732250000 0.0000000000 25.3512250000
1562772913.61677 -330.707752 -401.453469 1.113771 0 0 0 1 0 0 0 0 0 0 3.5645440000 0.0000000000 0.0000000000 4.4732250000 0.0000000000 25.3512250000
1562772913.77139 -329.814547 -402.743840 1.105735 0 0 0 1 0 0 0 0 0 0 3.5645440000 0.0000000000 0.0000000000 4.4732250000 0.0000000000 25.3512250000
1562772914.13140 -328.912333 -404.022738 1.111701 0 0 0 1 0 0 0 0 0 0 3.5645440000 0.0000000000 0.0000000000 4.4732250000 0.0000000000 25.3512250000
1562772914.32118 -328.003400 -405.303489 1.153666 0 0 0 1 0 0 0 0 0 0 3.5645440000 0.0000000000 0.0000000000 4.4732250000 0.0000000000 25.3512250000
1562772914.53788 -327.073302 -406.574432 1.161633 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9585960000
1562772914.73136 -326.185236 -407.802805 1.068599 0 0 0 1 0 0 0 0 0 0 2.7027360000 0.0000000000 0.0000000000 4.5667690000 0.0000000000 25.3814440000
1562772914.95111 -325.263284 -409.028592 1.021568 0 0 0 1 0 0 0 0 0 0 4.3305610000 0.0000000000 0.0000000000 4.7002240000 0.0000000000 33.9189760000
1562772915.12262 -324.323465 -410.242732 1.143537 0 0 0 1 0 0 0 0 0 0 4.3305610000 0.0000000000 0.0000000000 4.7002240000 0.0000000000 33.9189760000
1562772915.35583 -323.416386 -411.444098 1.182506 0 0 0 1 0 0 0 0 0 0 3.0206440000 0.0000000000 0.0000000000 4.9818240000 0.0000000000 25.7657760000
1562772915.56200 -322.530185 -412.632696 1.248474 0 0 0 1 0 0 0 0 0 0 3.0206440000 0.0000000000 0.0000000000 4.9818240000 0.0000000000 25.7657760000
1562772915.76696 -321.596936 -413.793167 1.285445 0 0 0 1 0 0 0 0 0 0 2.7027360000 0.0000000000 0.0000000000 4.5667690000 0.0000000000 25.3814440000
1562772915.97064 -320.680988 -414.943643 1.311416 0 0 0 1 0 0 0 0 0 0 2.7357160000 0.0000000000 0.0000000000 4.2148090000 0.0000000000 21.9679690000
1562772916.17601 -319.779338 -416.093193 1.322387 0 0 0 1 0 0 0 0 0 0 2.7357160000 0.0000000000 0.0000000000 4.2148090000 0.0000000000 21.9679690000
1562772916.48231 -318.855809 -417.230530 1.325358 0 0 0 1 0 0 0 0 0 0 2.7357160000 0.0000000000 0.0000000000 4.2148090000 0.0000000000 21.9679690000
1562772916.51658 -317.943436 -418.383043 1.364328 0 0 0 1 0 0 0 0 0 0 2.7357160000 0.0000000000 0.0000000000 4.2148090000 0.0000000000 21.9679690000
1562772916.68845 -317.015046 -419.522786 1.375299 0 0 0 1 0 0 0 0 0 0 2.7357160000 0.0000000000 0.0000000000 4.2148090000 0.0000000000 21.9679690000
1562772916.99433 -316.078220 -420.670488 1.406270 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0614410000
1562772917.12154 -315.142823 -421.831882 1.420239 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1508010000
1562772917.16312 -314.191125 -422.976251 1.430210 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1508010000
1562772917.50794 -313.228703 -424.135796 1.454180 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1508010000
1562772917.58218 -312.281581 -425.308849 1.475148 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0704000000
1562772917.79249 -311.314153 -426.481160 1.474117 0 0 0 1 0 0 0 0 0 0 2.3839360000 0.0000000000 0.0000000000 3.8809000000 0.0000000000 21.1968160000
1562772917.96191 -310.348443 -427.676049 1.491084 0 0 0 1 0 0 0 0 0 0 2.3839360000 0.0000000000 0.0000000000 3.8809000000 0.0000000000 21.2060250000
1562772918.17190 -309.378155 -428.881668 1.479050 0 0 0 1 0 0 0 0 0 0 2.3839360000 0.0000000000 0.0000000000 3.8809000000 0.0000000000 21.2060250000
1562772918.42917 -308.386851 -430.111717 1.513014 0 0 0 1 0 0 0 0 0 0 2.3839360000 0.0000000000 0.0000000000 3.8809000000 0.0000000000 21.2060250000
1562772918.56301 -307.390827 -431.343429 1.516979 0 0 0 1 0 0 0 0 0 0 2.4087040000 0.0000000000 0.0000000000 4.0602250000 0.0000000000 22.1935210000
1562772918.77153 -306.401381 -432.584025 1.544942 0 0 0 1 0 0 0 0 0 0 2.5760250000 0.0000000000 0.0000000000 4.3347240000 0.0000000000 24.4332490000
1562772918.95303 -305.388768 -433.812592 1.542907 0 0 0 1 0 0 0 0 0 0 2.3839360000 0.0000000000 0.0000000000 3.8809000000 0.0000000000 21.2060250000
1562772919.16221 -304.376300 -435.039311 1.574872 0 0 0 1 0 0 0 0 0 0 2.2740640000 0.0000000000 0.0000000000 3.8103040000 0.0000000000 22.1276160000
1562772919.45349 -303.346383 -436.243636 1.567838 0 0 0 1 0 0 0 0 0 0 2.2590090000 0.0000000000 0.0000000000 3.6633960000 0.0000000000 21.0956490000
1562772919.57498 -302.296162 -437.440562 1.573806 0 0 0 1 0 0 0 0 0 0 2.2590090000 0.0000000000 0.0000000000 3.6633960000 0.0000000000 21.0956490000
1562772919.78069 -301.237789 -438.613061 1.576775 0 0 0 1 0 0 0 0 0 0 2.2590090000 0.0000000000 0.0000000000 3.6633960000 0.0000000000 21.0956490000
1562772920.06799 -300.165975 -439.766317 1.604746 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0704000000
1562772920.15175 -299.076142 -440.887744 1.609719 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0793610000
1562772920.47825 -297.963285 -441.983265 1.602695 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0793610000
1562772920.57196 -296.832124 -443.038818 1.625675 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0793610000
1562772920.78105 -295.684230 -444.028493 1.630659 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0793610000
1562772920.95152 -294.529042 -444.970797 1.632646 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0793610000
1562772921.29734 -293.363128 -445.874427 1.652637 0 0 0 1 0 0 0 0 0 0 2.1844840000 0.0000000000 0.0000000000 3.6214090000 0.0000000000 20.0793610000
1562772921.36350 -292.195637 -446.701447 1.662632 0 0 0 1 0 0 0 0 0 0 2.3104000000 0.0000000000 0.0000000000 4.1168410000 0.0000000000 22.2217960000
1562772921.60491 -291.042872 -447.469806 1.663631 0 0 0 1 0 0 0 0 0 0 2.3104000000 0.0000000000 0.0000000000 4.1168410000 0.0000000000 22.2217960000
1562772921.76276 -289.901544 -448.165626 1.681634 0 0 0 1 0 0 0 0 0 0 2.3104000000 0.0000000000 0.0000000000 4.1168410000 0.0000000000 22.2217960000
1562772921.95315 -288.785379 -448.807042 1.692639 0 0 0 1 0 0 0 0 0 0 2.3104000000 0.0000000000 0.0000000000 4.1168410000 0.0000000000 22.2217960000
1562772922.16193 -287.708107 -449.387021 1.715647 0 0 0 1 0 0 0 0 0 0 2.4523560000 0.0000000000 0.0000000000 4.1168410000 0.0000000000 24.3246240000
1562772922.42147 -286.652565 -449.921661 1.710657 0 0 0 1 0 0 0 0 0 0 2.3104000000 0.0000000000 0.0000000000 4.1168410000 0.0000000000 22.2217960000
1562772922.62853 -285.601314 -450.425585 1.742668 0 0 0 1 0 0 0 0 0 0 2.4523560000 0.0000000000 0.0000000000 4.1168410000 0.0000000000 24.3246240000
1562772922.75758 -284.572796 -450.897123 1.748681 0 0 0 1 0 0 0 0 0 0 2.4554890000 0.0000000000 0.0000000000 4.6139040000 0.0000000000 27.8256250000
1562772922.95401 -283.572161 -451.326840 1.767695 0 0 0 1 0 0 0 0 0 0 2.3164840000 0.0000000000 0.0000000000 4.5753210000 0.0000000000 24.0688360000
1562772923.16159 -282.606699 -451.729908 1.764709 0 0 0 1 0 0 0 0 0 0 2.3164840000 0.0000000000 0.0000000000 4.5753210000 0.0000000000 24.0688360000
1562772923.54979 -281.669977 -452.100222 1.780724 0 0 0 1 0 0 0 0 0 0 2.8561000000 0.0000000000 0.0000000000 5.1076000000 0.0000000000 29.8771560000
1562772923.59167 -280.768717 -452.435191 1.796740 0 0 0 1 0 0 0 0 0 0 2.7423360000 0.0000000000 0.0000000000 5.0850250000 0.0000000000 25.8064000000
1562772923.85522 -279.899342 -452.753504 1.800755 0 0 0 1 0 0 0 0 0 0 2.7423360000 0.0000000000 0.0000000000 5.0850250000 0.0000000000 25.8064000000
1562772923.95552 -279.068287 -453.057194 1.775770 0 0 0 1 0 0 0 0 0 0 2.7423360000 0.0000000000 0.0000000000 5.0850250000 0.0000000000 25.8064000000
1562772924.17168 -278.224793 -453.334243 1.812787 0 0 0 1 0 0 0 0 0 0 2.7357160000 0.0000000000 0.0000000000 4.6569640000 0.0000000000 23.8339240000
1562772924.58261 -277.363567 -453.607959 1.830805 0 0 0 1 0 0 0 0 0 0 2.7357160000 0.0000000000 0.0000000000 4.6569640000 0.0000000000 23.8339240000
1562772924.58591 -276.494053 -453.884645 1.954823 0 0 0 1 0 0 0 0 0 0 2.7357160000 0.0000000000 0.0000000000 4.6569640000 0.0000000000 23.8339240000
1562772924.76192 -275.659136 -454.157619 1.951840 0 0 0 1 0 0 0 0 0 0 2.7357160000 0.0000000000 0.0000000000 4.6569640000 0.0000000000 23.8339240000
1562772924.96131 -274.804198 -454.407088 1.887859 0 0 0 1 0 0 0 0 0 0 2.7357160000 0.0000000000 0.0000000000 4.6569640000 0.0000000000 23.8339240000
1562772925.18822 -273.912795 -454.618438 1.816882 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9679690000
1562772925.39233 -272.961341 -454.861256 1.849905 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9679690000
1562772925.59736 -271.972279 -455.086124 1.868931 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9679690000
1562772925.76147 -270.940031 -455.286750 1.850961 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9773440000
1562772925.96112 -269.853589 -455.446115 1.865995 0 0 0 1 0 0 0 0 0 0 2.5728160000 0.0000000000 0.0000000000 4.0844410000 0.0000000000 21.9773440000
1562772926.17352 -268.735546 -455.589382 1.885032 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.0883240000
1562772926.40451 -267.575463 -455.718401 1.895072 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.0972890000
1562772926.62124 -266.373483 -455.822811 1.918114 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.0972890000
1562772926.82486 -265.147192 -455.885585 1.931161 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.0972890000
1562772926.96127 -263.889730 -455.965940 1.953207 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.0972890000
1562772927.17168 -262.622543 -456.008174 1.950257 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.0972890000
1562772927.43905 -261.326757 -456.045968 1.951307 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.0972890000
1562772927.74824 -260.023249 -456.064888 1.966359 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1692010000
1562772927.77159 -258.700438 -456.074556 1.980412 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1692010000
1562772927.97245 -257.362039 -456.082002 1.979465 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1692010000
1562772928.17215 -256.003479 -456.085379 1.982520 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1692010000
1562772928.49261 -254.637197 -456.080983 1.991575 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1692010000
1562772928.70247 -253.255044 -456.068262 2.009631 0 0 0 1 0 0 0 0 0 0 2.7060250000 0.0000000000 0.0000000000 4.1902090000 0.0000000000 23.2227610000
1562772928.97805 -251.847009 -456.054616 2.027687 0 0 0 1 0 0 0 0 0 0 2.7060250000 0.0000000000 0.0000000000 4.1902090000 0.0000000000 23.2227610000
1562772929.09490 -250.422958 -456.023576 2.041745 0 0 0 1 0 0 0 0 0 0 2.7060250000 0.0000000000 0.0000000000 4.1902090000 0.0000000000 23.2227610000
1562772929.30906 -248.985322 -455.987723 2.037804 0 0 0 1 0 0 0 0 0 0 2.7060250000 0.0000000000 0.0000000000 4.1902090000 0.0000000000 23.2227610000
1562772929.59442 -247.530813 -455.927075 2.043865 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1784040000
1562772929.70450 -246.066437 -455.842371 2.057928 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1784040000
1562772929.85136 -244.578181 -455.734168 2.083993 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1784040000
1562772930.05131 -243.103221 -455.584512 2.084060 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772930.33276 -241.607527 -455.401734 2.105130 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772930.46198 -240.110831 -455.178616 2.133202 0 0 0 1 0 0 0 0 0 0 2.5664040000 0.0000000000 0.0000000000 3.6864000000 0.0000000000 21.1784040000
1562772930.68437 -238.620282 -454.929589 2.127276 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772930.85167 -237.141457 -454.626898 2.126352 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772931.09158 -235.671925 -454.282385 2.123431 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772931.25122 -234.194814 -453.900680 2.149513 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772931.51146 -232.753020 -453.450136 2.164598 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772931.68189 -231.308508 -452.976643 2.155684 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772931.86402 -229.883299 -452.434870 2.178774 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772932.06546 -228.471244 -451.856456 2.191866 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772932.16486 -227.073915 -451.236591 2.201960 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1062560000
1562772932.46337 -225.700179 -450.569723 2.212056 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1152250000
1562772932.67233 -224.352038 -449.867140 2.219153 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1152250000
1562772932.86801 -223.029921 -449.120145 2.243252 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1152250000
1562772933.10250 -221.734971 -448.340395 2.252352 0 0 0 1 0 0 0 0 0 0 2.1874410000 0.0000000000 0.0000000000 3.6176040000 0.0000000000 20.1152250000
1562772933.28126 -220.463185 -447.527522 2.272453 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772933.49111 -219.225286 -446.675972 2.282556 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772933.78835 -218.020561 -445.802030 2.286658 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772933.88138 -216.840431 -444.904216 2.304761 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772934.10153 -215.682750 -443.999740 2.317864 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772934.29736 -214.538939 -443.079164 2.328966 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772934.48111 -213.410571 -442.153222 2.346069 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772934.69582 -212.284205 -441.222282 2.348171 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772934.91440 -211.171138 -440.275429 2.368273 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772935.07318 -210.065219 -439.320802 2.369376 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772935.42749 -208.948434 -438.364881 2.396478 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772935.47201 -207.851811 -437.383794 2.420582 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
1562772935.69671 -206.743604 -436.412141 2.407684 0 0 0 1 0 0 0 0 0 0 2.3134410000 0.0000000000 0.0000000000 4.1127840000 0.0000000000 22.2406560000
