# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1562773483.79680 331.796248 -597.568885 4.235315 0 0 0 1 0 0 0 0 0 0 2.1933610000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773483.88213 332.053936 -597.856252 4.238275 0 0 0 1 0 0 0 0 0 0 2.1933610000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773484.11149 332.287743 -598.125301 4.247237 0 0 0 1 0 0 0 0 0 0 2.1933610000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773484.28361 332.505247 -598.362707 4.241204 0 0 0 1 0 0 0 0 0 0 2.1933610000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773484.49251 332.712026 -598.591416 4.245171 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773484.71892 332.924812 -598.830488 4.252138 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773485.02578 333.134595 -599.071595 4.247104 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773485.11363 333.347809 -599.309927 4.252070 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773485.30246 333.560309 -599.551034 4.254037 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773485.49157 333.781102 -599.795841 4.252002 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773485.74260 334.007473 -600.047866 4.257966 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773485.88847 334.252148 -600.306367 4.269929 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773486.15392 334.520131 -600.590218 4.270888 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773486.35852 334.811280 -600.892758 4.283845 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3012840000
1562773486.48197 335.123165 -601.208620 4.289798 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773486.76660 335.467653 -601.549463 4.297748 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773486.89141 335.854181 -601.908993 4.301694 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773487.11153 336.298195 -602.306084 4.301633 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773487.29297 336.801981 -602.703174 4.309569 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773487.58559 337.367970 -603.109143 4.316500 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773487.70390 337.994731 -603.493274 4.331431 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773487.89392 338.685122 -603.830956 4.349362 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773488.10564 339.451011 -604.119781 4.349294 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773488.29196 340.286822 -604.327553 4.362230 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773488.48189 341.181971 -604.431512 4.388172 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773488.69609 342.127304 -604.414075 4.377123 0 0 0 1 0 0 0 0 0 0 2.5632010000 0.0000000000 0.0000000000 3.3966490000 0.0000000000 18.6278560000
1562773488.91961 343.100944 -604.281906 4.359084 0 0 0 1 0 0 0 0 0 0 2.5632010000 0.0000000000 0.0000000000 3.3966490000 0.0000000000 18.6278560000
1562773489.12346 344.097027 -604.021867 4.323055 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773489.29172 345.104687 -603.633219 4.273037 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773489.49279 346.099615 -603.140759 4.219030 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773489.73860 347.067369 -602.531167 4.176035 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773489.89171 348.022678 -601.831642 4.131050 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773490.14591 348.979277 -601.065509 4.182070 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773490.29396 349.925147 -600.257367 4.202094 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773490.48365 350.885455 -599.393709 4.200123 0 0 0 1 0 0 0 0 0 0 2.1963240000 0.0000000000 0.0000000000 3.3635560000 0.0000000000 18.3098410000
1562773490.76016 351.881083 -598.501925 4.226152 0 0 0 1 0 0 0 0 0 0 2.8291240000 0.0000000000 0.0000000000 4.2148090000 0.0000000000 19.8114010000
1562773490.90329 352.922612 -597.585528 4.266181 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773491.27407 354.000173 -596.636376 4.298210 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773491.47722 355.124777 -595.662980 4.330239 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773491.48468 356.298713 -594.671262 4.362267 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773491.88657 357.522552 -593.654373 4.374293 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773491.88998 358.798869 -592.629525 4.390317 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773492.13304 360.119084 -591.595422 4.406339 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773492.30173 361.490347 -590.547438 4.424359 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773492.51154 362.914088 -589.498710 4.429376 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773492.72273 364.393167 -588.450535 4.443388 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773492.89252 365.920863 -587.377377 4.455400 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773493.11714 367.513191 -586.297923 4.465408 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773493.32174 369.150275 -585.205697 4.468415 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773493.50124 370.825966 -584.098667 4.481419 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773493.72137 372.541409 -582.975720 4.495422 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773494.03836 374.290167 -581.833896 4.500425 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7791360000 0.0000000000 19.5806250000
1562773494.09161 376.076531 -580.668569 4.516426 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773494.34595 377.886630 -579.476037 4.516428 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773494.54913 379.735193 -578.259635 4.540429 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773494.70149 381.606919 -577.019359 4.556430 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773494.89170 383.506099 -575.758541 4.582431 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773495.37070 385.425297 -574.481994 4.607431 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773495.37433 387.368232 -573.184722 4.663430 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773495.49161 389.295004 -571.861539 4.676432 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773495.70252 391.240792 -570.536874 4.677432 0 0 0 1 0 0 0 0 0 0 2.4273640000 0.0000000000 0.0000000000 3.9561210000 0.0000000000 22.5910090000
1562773495.89321 393.195589 -569.199627 4.693432 0 0 0 1 0 0 0 0 0 0 2.4273640000 0.0000000000 0.0000000000 3.9561210000 0.0000000000 22.5910090000
1562773496.11843 395.146809 -567.849424 4.697432 0 0 0 1 0 0 0 0 0 0 2.4273640000 0.0000000000 0.0000000000 3.9561210000 0.0000000000 22.5910090000
1562773496.39239 397.106894 -566.503477 4.703431 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773496.59862 399.066549 -565.134954 4.714430 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773496.69159 401.026345 -563.757363 4.722430 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773496.89248 402.994005 -562.362377 4.743429 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773497.11079 404.964094 -560.964059 4.747428 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773497.31438 406.933324 -559.556303 4.754427 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773497.48174 408.907274 -558.152435 4.789424 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773497.85387 410.881365 -556.756891 4.792420 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773497.87884 412.858889 -555.377632 4.815413 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773498.23712 414.854429 -554.004661 4.822403 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773498.30234 416.867413 -552.624102 4.830392 0 0 0 1 0 0 0 0 0 0 2.3256250000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773498.48113 418.898414 -551.248539 4.842379 0 0 0 1 0 0 0 0 0 0 2.3409000000 0.0000000000 0.0000000000 5.6977690000 0.0000000000 28.5262810000
1562773498.71161 420.946715 -549.853173 4.851365 0 0 0 1 0 0 0 0 0 0 2.3409000000 0.0000000000 0.0000000000 5.6929960000 0.0000000000 28.5262810000
1562773498.88141 423.012604 -548.443559 4.883350 0 0 0 1 0 0 0 0 0 0 2.3409000000 0.0000000000 0.0000000000 5.6929960000 0.0000000000 28.5262810000
1562773499.15877 425.075492 -547.032838 4.946334 0 0 0 1 0 0 0 0 0 0 2.3409000000 0.0000000000 0.0000000000 5.6929960000 0.0000000000 28.5262810000
1562773499.29179 427.198429 -545.607855 4.913315 0 0 0 1 0 0 0 0 0 0 2.3409000000 0.0000000000 0.0000000000 5.6929960000 0.0000000000 28.5262810000
1562773499.48191 429.327084 -544.104787 4.935301 0 0 0 1 0 0 0 0 0 0 2.3409000000 0.0000000000 0.0000000000 5.6929960000 0.0000000000 28.5262810000
1562773499.70235 431.494485 -542.587832 4.899285 0 0 0 1 0 0 0 0 0 0 2.5953210000 0.0000000000 0.0000000000 5.3592250000 0.0000000000 24.7506250000
1562773499.89189 433.673612 -541.054041 4.908268 0 0 0 1 0 0 0 0 0 0 3.9124840000 0.0000000000 0.0000000000 6.2150490000 0.0000000000 28.0158490000
1562773500.43135 435.905502 -539.501741 4.915248 0 0 0 1 0 0 0 0 0 0 3.9124840000 0.0000000000 0.0000000000 6.2150490000 0.0000000000 28.0052640000
1562773500.43503 438.151969 -537.924452 4.848227 0 0 0 1 0 0 0 0 0 0 4.4647690000 0.0000000000 0.0000000000 6.6667240000 0.0000000000 33.0165160000
1562773500.49111 440.446770 -536.331620 4.829204 0 0 0 1 0 0 0 0 0 0 3.5721000000 0.0000000000 0.0000000000 4.1616000000 0.0000000000 22.6385640000
1562773500.71154 442.780034 -534.723796 4.819178 0 0 0 1 0 0 0 0 0 0 3.2797210000 0.0000000000 0.0000000000 4.1290240000 0.0000000000 21.1508010000
1562773500.89153 445.145183 -533.089878 4.797151 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773501.10367 447.549366 -531.444299 4.774121 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773501.51208 449.992011 -529.776694 4.729088 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773501.51697 452.455962 -528.097616 4.713054 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773501.71870 454.942074 -526.414279 4.673016 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5806250000
1562773501.89153 457.431618 -524.730016 4.641978 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773502.12769 459.920302 -523.045937 4.608938 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773502.33126 462.406983 -521.363893 4.576896 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773502.49195 464.897095 -519.689065 4.547853 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773502.70306 467.389210 -518.014792 4.529807 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773502.94720 469.865595 -516.352178 4.521761 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773503.15364 472.339549 -514.698077 4.519712 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773503.30252 474.785047 -513.056188 4.506664 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773503.48150 477.200802 -511.427623 4.488615 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773503.70166 479.587814 -509.804241 4.468566 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773503.89404 481.963959 -508.197327 4.441516 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773504.38113 484.329235 -506.588748 4.413465 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773504.38416 486.662336 -504.980354 4.372416 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773504.49233 488.960547 -503.389172 4.343366 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773504.72137 491.227158 -501.783190 4.353319 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773504.89082 493.468169 -500.186827 4.301272 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773505.09757 495.696741 -498.591392 4.280225 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773505.60837 497.909726 -496.989666 4.271178 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773505.61237 500.104118 -495.374616 4.233133 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773505.68235 502.276921 -493.772891 4.219087 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773505.88309 504.443715 -492.141744 4.207042 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773506.13217 506.584910 -490.490057 4.186000 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773506.32673 508.701365 -488.795812 4.177963 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7752490000 0.0000000000 19.5894760000
1562773506.48172 510.781067 -487.065853 4.162929 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7713640000 0.0000000000 19.5894760000
1562773506.83870 512.828733 -485.275200 4.135902 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7713640000 0.0000000000 19.5894760000
1562773506.88246 514.838647 -483.439954 4.129880 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7713640000 0.0000000000 19.5894760000
1562773507.14599 516.818527 -481.546419 4.111864 0 0 0 1 0 0 0 0 0 0 2.8324890000 0.0000000000 0.0000000000 4.2107040000 0.0000000000 19.8114010000
1562773507.35038 518.776096 -479.599222 4.099852 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7713640000 0.0000000000 19.5894760000
1562773507.48129 520.702343 -477.595215 4.068846 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7713640000 0.0000000000 19.5894760000
1562773507.70159 522.600989 -475.542913 4.031845 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7713640000 0.0000000000 19.5894760000
1562773507.89278 524.467173 -473.444352 4.027848 0 0 0 1 0 0 0 0 0 0 2.3378410000 0.0000000000 0.0000000000 4.7349760000 0.0000000000 23.7753760000
1562773508.11142 526.314188 -471.281763 3.981857 0 0 0 1 0 0 0 0 0 0 2.3378410000 0.0000000000 0.0000000000 4.7349760000 0.0000000000 23.7753760000
1562773508.47521 528.150050 -469.078653 3.981868 0 0 0 1 0 0 0 0 0 0 2.3378410000 0.0000000000 0.0000000000 4.7349760000 0.0000000000 23.7753760000
1562773508.49152 529.946583 -466.834832 3.957885 0 0 0 1 0 0 0 0 0 0 2.3378410000 0.0000000000 0.0000000000 4.7349760000 0.0000000000 23.7753760000
1562773508.70313 531.698642 -464.548825 3.939906 0 0 0 1 0 0 0 0 0 0 2.3378410000 0.0000000000 0.0000000000 4.7306250000 0.0000000000 23.7753760000
1562773508.89186 533.407655 -462.229694 3.892933 0 0 0 1 0 0 0 0 0 0 2.3378410000 0.0000000000 0.0000000000 4.7306250000 0.0000000000 23.7753760000
1562773509.09266 535.064473 -459.863565 3.856966 0 0 0 1 0 0 0 0 0 0 2.3378410000 0.0000000000 0.0000000000 4.7306250000 0.0000000000 23.7753760000
1562773509.39872 536.687110 -457.473565 3.795002 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7713640000 0.0000000000 19.5894760000
1562773509.47946 538.264992 -455.038051 3.787044 0 0 0 1 0 0 0 0 0 0 2.3286760000 0.0000000000 0.0000000000 3.7713640000 0.0000000000 19.5894760000
1562773509.69573 539.799398 -452.554425 3.749091 0 0 0 1 0 0 0 0 0 0 2.8324890000 0.0000000000 0.0000000000 4.2107040000 0.0000000000 19.8114010000
1562773509.89348 541.312210 -450.034717 3.727142 0 0 0 1 0 0 0 0 0 0 3.7133290000 0.0000000000 0.0000000000 4.4436640000 0.0000000000 20.3130490000
1562773510.11560 542.797993 -447.484292 3.702196 0 0 0 1 0 0 0 0 0 0 2.8324890000 0.0000000000 0.0000000000 4.2107040000 0.0000000000 19.8114010000
1562773510.32055 544.261609 -444.898525 3.680253 0 0 0 1 0 0 0 0 0 0 2.8324890000 0.0000000000 0.0000000000 4.2107040000 0.0000000000 19.8114010000
1562773510.62604 545.718358 -442.273899 3.664311 0 0 0 1 0 0 0 0 0 0 2.6406250000 0.0000000000 0.0000000000 3.7056250000 0.0000000000 18.6883290000
1562773510.68186 547.151368 -439.627994 3.642372 0 0 0 1 0 0 0 0 0 0 2.6406250000 0.0000000000 0.0000000000 3.7056250000 0.0000000000 18.6883290000
1562773510.88189 548.589952 -436.952480 3.620433 0 0 0 1 0 0 0 0 0 0 2.6406250000 0.0000000000 0.0000000000 3.7056250000 0.0000000000 18.6883290000
1562773511.14020 550.025101 -434.248470 3.610495 0 0 0 1 0 0 0 0 0 0 3.4373160000 0.0000000000 0.0000000000 3.8730240000 0.0000000000 19.3424040000
1562773511.34256 551.460104 -431.523363 3.587557 0 0 0 1 0 0 0 0 0 0 3.5268840000 0.0000000000 0.0000000000 3.9760360000 0.0000000000 20.7662490000
1562773511.48211 552.897108 -428.785859 3.577617 0 0 0 1 0 0 0 0 0 0 3.5268840000 0.0000000000 0.0000000000 3.9760360000 0.0000000000 20.7662490000
1562773511.71161 554.335966 -426.054457 3.513676 0 0 0 1 0 0 0 0 0 0 3.5268840000 0.0000000000 0.0000000000 3.9760360000 0.0000000000 20.7662490000
1562773511.95876 555.794703 -423.328424 3.508731 0 0 0 1 0 0 0 0 0 0 3.5268840000 0.0000000000 0.0000000000 3.9760360000 0.0000000000 20.7662490000
1562773512.16163 557.244005 -420.587405 3.544787 0 0 0 1 0 0 0 0 0 0 2.6764960000 0.0000000000 0.0000000000 3.8416000000 0.0000000000 19.8559360000
1562773512.36660 558.677145 -417.869700 3.526841 0 0 0 1 0 0 0 0 0 0 2.6764960000 0.0000000000 0.0000000000 3.8416000000 0.0000000000 19.8559360000
1562773512.48865 560.103423 -415.162174 3.531893 0 0 0 1 0 0 0 0 0 0 2.6764960000 0.0000000000 0.0000000000 3.8416000000 0.0000000000 19.8559360000
1562773512.70599 561.512257 -412.485551 3.530944 0 0 0 1 0 0 0 0 0 0 2.6764960000 0.0000000000 0.0000000000 3.8416000000 0.0000000000 19.8559360000
1562773512.88201 562.909367 -409.828174 3.535992 0 0 0 1 0 0 0 0 0 0 2.6764960000 0.0000000000 0.0000000000 3.8416000000 0.0000000000 19.8559360000
1562773513.18774 564.283314 -407.213914 3.536039 0 0 0 1 0 0 0 0 0 0 2.6764960000 0.0000000000 0.0000000000 3.8416000000 0.0000000000 19.8559360000
1562773513.28203 565.640677 -404.650543 3.540083 0 0 0 1 0 0 0 0 0 0 2.6764960000 0.0000000000 0.0000000000 3.8416000000 0.0000000000 19.8559360000
1562773513.48186 566.980456 -402.102535 3.582125 0 0 0 1 0 0 0 0 0 0 2.6764960000 0.0000000000 0.0000000000 3.8416000000 0.0000000000 19.8559360000
1562773513.71242 568.296063 -399.572658 3.546168 0 0 0 1 0 0 0 0 0 0 2.2201000000 0.0000000000 0.0000000000 3.5231290000 0.0000000000 19.4392810000
1562773513.88204 569.605815 -397.062215 3.581208 0 0 0 1 0 0 0 0 0 0 2.2201000000 0.0000000000 0.0000000000 3.5231290000 0.0000000000 19.4392810000
1562773514.10862 570.889972 -394.571389 3.615249 0 0 0 1 0 0 0 0 0 0 2.2201000000 0.0000000000 0.0000000000 3.5231290000 0.0000000000 19.4392810000
1562773514.61957 572.172983 -392.092590 3.632287 0 0 0 1 0 0 0 0 0 0 2.8358560000 0.0000000000 0.0000000000 4.5881640000 0.0000000000 21.9773440000
1562773514.62370 573.438120 -389.646729 3.625324 0 0 0 1 0 0 0 0 0 0 2.7291040000 0.0000000000 0.0000000000 4.1984010000 0.0000000000 22.1182090000
1562773514.68160 574.694825 -387.223261 3.656359 0 0 0 1 0 0 0 0 0 0 2.7291040000 0.0000000000 0.0000000000 4.1984010000 0.0000000000 22.1182090000
1562773514.88462 575.933373 -384.829032 3.697393 0 0 0 1 0 0 0 0 0 0 2.5985440000 0.0000000000 0.0000000000 5.3407210000 0.0000000000 24.7207840000
1562773515.13306 577.163630 -382.468484 3.752424 0 0 0 1 0 0 0 0 0 0 2.5985440000 0.0000000000 0.0000000000 5.3407210000 0.0000000000 24.7207840000
1562773515.33643 578.342122 -380.130327 3.767458 0 0 0 1 0 0 0 0 0 0 3.1435290000 0.0000000000 0.0000000000 5.6026890000 0.0000000000 25.2004000000
1562773515.48260 579.506893 -377.854348 3.806488 0 0 0 1 0 0 0 0 0 0 3.6748890000 0.0000000000 0.0000000000 4.9461760000 0.0000000000 24.9800040000
1562773515.74712 580.644211 -375.631293 3.817516 0 0 0 1 0 0 0 0 0 0 4.4142010000 0.0000000000 0.0000000000 5.2992040000 0.0000000000 26.5019040000
