# timestamp tx ty tz qx qy qz qw
1540821138.52588 23.3196780484 2.7835252242 0.6520688373 -0.1496375711 -0.0401961065 0.8051679187 0.5724486816
1540821138.52787 23.3214001156 2.7904988801 0.6510711689 -0.1495709025 -0.0399694694 0.8057945913 0.5715995655
1540821138.52987 23.3231195499 2.7974880755 0.6500549179 -0.1495028681 -0.039743087 0.8064222133 0.570747399
1540821138.53188 23.3248371806 2.8044976717 0.6490196622 -0.1494334464 -0.0395167851 0.8070511921 0.5698916056
1540821138.53387 23.3265452751 2.8114974479 0.6479702356 -0.1493629688 -0.0392915189 0.8076787897 0.5690358977
1540821138.53587 23.3282487722 2.8185089189 0.64690381 -0.1492912528 -0.0390665742 0.80830691 0.5681776693
1540821138.53787 23.3299483004 2.8255361085 0.6458200847 -0.1492182852 -0.0388418037 0.8089358859 0.5673164463
1540821138.53987 23.331639843 2.8325637673 0.6447217579 -0.1491442548 -0.0386176758 0.8095643263 0.5664541181
1540821138.54187 23.3333258598 2.839603445 0.6436073808 -0.149069071 -0.0383938019 0.8101932388 0.5655892891
1540821138.54387 23.335004175 2.8466474091 0.6424785197 -0.1489928467 -0.0381704084 0.8108219068 0.5647229295
1540821138.54587 23.3366742368 2.8536946251 0.6413357065 -0.1489156251 -0.0379475075 0.8114502138 0.5638551886
1540821138.54787 23.3383382721 2.8607558454 0.6401775338 -0.1488373181 -0.0377247396 0.8120790934 0.5629847626
1540821138.54987 23.3399953104 2.8678283759 0.6390047564 -0.1487579838 -0.0375021712 0.8127082792 0.5621120016
1540821138.55187 23.3416440025 2.8749078225 0.6378184342 -0.148677701 -0.0372799212 0.8133373553 0.5612374677
1540821138.55387 23.3432814636 2.8819830159 0.6366208088 -0.1485966286 -0.0370583189 0.8139653069 0.5603625631
1540821138.55587 23.344914945 2.8890867092 0.6354066495 -0.1485144196 -0.0368363198 0.8145950154 0.5594832559
1540821138.55787 23.3465339974 2.8961747679 0.6341838392 -0.1484316149 -0.0366152828 0.8152225448 0.5586050297
1540821138.55988 23.3481529194 2.9033113085 0.6329416096 -0.1483474925 -0.0363931903 0.815853545 0.5577199569
1540821138.56187 23.3497474124 2.9103902906 0.6316988042 -0.1482633355 -0.0361733199 0.8164786206 0.5568412129
1540821138.56387 23.3513380178 2.9175038291 0.6304396647 -0.1481780841 -0.0359527872 0.817105889 0.5559573892
1540821138.56587 23.3529169567 2.9246186882 0.6291703557 -0.1480921627 -0.0357326042 0.8177323928 0.5550726314
1540821138.56787 23.3544857846 2.9317431571 0.6278897323 -0.148005501 -0.0355124938 0.8183588397 0.5541859291
1540821138.56987 23.3560432323 2.9388727963 0.6265989172 -0.1479181822 -0.0352925728 0.8189848167 0.5532978544
1540821138.57187 23.3575887954 2.9460065557 0.625298434 -0.1478302489 -0.0350728527 0.8196102103 0.5524085587
1540821138.57387 23.3591232535 2.9531493408 0.6239877131 -0.1477416697 -0.0348531617 0.8202354286 0.5515174502
1540821138.57587 23.3606430197 2.9602856249 0.6226699451 -0.1476526673 -0.034633956 0.8208590929 0.5506264874
1540821138.57787 23.362151783 2.9674339369 0.6213420424 -0.1475630405 -0.0344146451 0.8214828025 0.5497333777
1540821138.57987 23.3636460002 2.9745787355 0.6200072183 -0.1474730131 -0.0341956845 0.8221051809 0.5488400833
1540821138.58187 23.3651292822 2.9817385759 0.6186623265 -0.1473823804 -0.0339764845 0.8227278237 0.5479443042
1540821138.58387 23.3665996984 2.988905586 0.6173091489 -0.1472912697 -0.033757265 0.8233500231 0.547047044
1540821138.58587 23.368053308 2.9960616262 0.6159514491 -0.1471999416 -0.033538559 0.8239701871 0.5461505955
1540821138.58787 23.3694950331 3.0032321041 0.6145847333 -0.1471081009 -0.0333195679 0.8245904991 0.5452517967
1540821138.58988 23.3709285792 3.0104373426 0.6132053952 -0.1470155134 -0.0330996505 0.825212688 0.5443481161
1540821138.59188 23.3723362221 3.0175890799 0.6118306807 -0.1469233435 -0.0328814778 0.8258291192 0.5434506468
1540821138.59388 23.3737344296 3.0247717385 0.6104447135 -0.1468305334 -0.0326624517 0.8264470574 0.5425488182
1540821138.59587 23.375112592 3.0319320755 0.6090580785 -0.1467377991 -0.0324441736 0.827061903 0.5416493354
1540821138.59787 23.3764785317 3.0391118024 0.6076630206 -0.1466446293 -0.0322253495 0.8276772214 0.5407469802
1540821138.59987 23.3778295394 3.0462978309 0.6062623584 -0.1465512143 -0.0320063734 0.8282918802 0.5398433984
1540821138.60188 23.3791661538 3.0534922941 0.6048558934 -0.1464575204 -0.0317872452 0.8289061024 0.5389382518
1540821138.60387 23.3804833393 3.0606664455 0.6034494678 -0.1463639098 -0.0315689219 0.8295174921 0.5380350726
1540821138.60588 23.381788513 3.0678592037 0.6020356659 -0.1462698616 -0.0313503011 0.8301294219 0.5371288756
1540821138.60787 23.3830747116 3.0750306894 0.6006225401 -0.1461758838 -0.0311326764 0.8307385542 0.5362246004
1540821138.60987 23.3843485897 3.0822164049 0.5992033123 -0.1460814973 -0.0309150521 0.83134796 0.5353176861
1540821138.61188 23.3856106897 3.0894184427 0.5977777617 -0.1459866588 -0.0306974502 0.8319578651 0.5344077776
1540821138.61387 23.3868526904 3.0965875165 0.5963558675 -0.145892003 -0.0304814404 0.8325641518 0.53350102
1540821138.61587 23.3880815363 3.1037616995 0.5949303083 -0.1457970134 -0.0302659546 0.8331700979 0.5325925185
1540821138.61787 23.3892969512 3.1109379538 0.5935018974 -0.1457017138 -0.0300511678 0.8337754982 0.5316825713
1540821138.61987 23.3905001087 3.1181217988 0.5920697468 -0.145606014 -0.0298369998 0.8343808691 0.5307703905
1540821138.62187 23.3916870719 3.1252879651 0.5906391146 -0.1455102343 -0.0296242857 0.8349841346 0.5298591024
1540821138.62387 23.3928628666 3.1324650675 0.5892045082 -0.1454139755 -0.029412259 0.8355877562 0.5289449843
1540821138.62587 23.394021156 3.1396124866 0.5877742713 -0.1453177657 -0.0292021999 0.8361883711 0.5280331302
1540821138.62788 23.39517686 3.146821132 0.5863304238 -0.1452203606 -0.0289915295 0.8367936669 0.527111845
1540821138.62987 23.3963068348 3.1539445832 0.5849025198 -0.1451237218 -0.0287846062 0.837391402 0.526199764
1540821138.63187 23.3974311601 3.16110698 0.583465909 -0.1450261497 -0.0285778977 0.8379920478 0.5252809224
1540821138.63387 23.3985406199 3.1682481692 0.5820328776 -0.1449284426 -0.0283732315 0.838590609 0.5243629438
1540821138.63587 23.3996373472 3.1753796529 0.5806013477 -0.144830426 -0.0281703556 0.8391881017 0.5234442747
1540821138.63787 23.4007232671 3.1825120453 0.5791694178 -0.1447319341 -0.0279690529 0.8397854659 0.5225234642
1540821138.63987 23.4017962873 3.1896296016 0.5777404796 -0.144633165 -0.0277698512 0.8403814334 0.521602463
1540821138.64187 23.4028594576 3.196750563 0.5763111042 -0.1445338452 -0.0275723252 0.8409775818 0.5206788275
1540821138.64388 23.4039144654 3.2038846186 0.5748795848 -0.144433816 -0.0273763028 0.8415747721 0.5197512038
1540821138.64587 23.404953195 3.2109745769 0.5734576329 -0.1443338604 -0.0271834338 0.8421682668 0.518826954
1540821138.64787 23.4059821631 3.2180623802 0.5720370709 -0.1442333699 -0.0269926497 0.8427616265 0.5179005433
1540821138.64987 23.4070017116 3.2251484159 0.5706180651 -0.1441323166 -0.0268040308 0.8433549333 0.5169718326
1540821138.65187 23.4080105062 3.2322212715 0.5692031454 -0.1440308417 -0.0266179674 0.8439472809 0.5160422343
1540821138.65387 23.4090082252 3.2392763282 0.5677934775 -0.1439289917 -0.0264346605 0.844538331 0.5151122805
1540821138.65587 23.4099977392 3.246331676 0.5663856962 -0.1438264838 -0.0262537268 0.8451296481 0.514179504
1540821138.65787 23.4109767071 3.2533683917 0.5649838291 -0.1437235712 -0.0260757382 0.8457196947 0.5132463238
1540821138.65987 23.4119479531 3.2604045109 0.5635845382 -0.143619968 -0.025900326 0.8463100319 0.5123102652
1540821138.66187 23.4129088468 3.267418665 0.5621923297 -0.1435159672 -0.0257281087 0.8468989149 0.5113740896
1540821138.66387 23.4138618381 3.2744263418 0.560804386 -0.1434113183 -0.0255587896 0.8474876914 0.5104356521
1540821138.66587 23.4148045936 3.2814079415 0.5594248458 -0.1433062935 -0.0253929235 0.8480747616 0.5094975018
1540821138.66787 23.4157406479 3.2883872311 0.5580492758 -0.1432005143 -0.0252300302 0.848662171 0.5085563663
1540821138.66987 23.416668798 3.2953529539 0.5566801711 -0.1430941277 -0.0250704657 0.8492490207 0.5076136752
1540821138.67187 23.4175892019 3.3023038728 0.5553180462 -0.1429871314 -0.0249143442 0.8498352532 0.5066695158
1540821138.67387 23.4185023462 3.3092412377 0.5539629315 -0.1428794847 -0.0247617245 0.8504210206 0.5057236375
1540821138.67587 23.419409249 3.3161704078 0.5526140668 -0.1427710817 -0.024612581 0.8510068233 0.5047752231
1540821138.67787 23.4203074882 3.3230703731 0.5512758175 -0.1426622315 -0.0244674478 0.85159093 0.5038270731
1540821138.67988 23.4212023535 3.329979393 0.5499410628 -0.1425523074 -0.0243256158 0.8521766277 0.5028738403
1540821138.68188 23.4220881476 3.3368510495 0.5486190655 -0.1424420264 -0.0241881282 0.8527600279 0.501921845
1540821138.68387 23.4229674929 3.3437030606 0.5473066823 -0.1423310888 -0.0240546991 0.8533426757 0.5009685723
1540821138.68587 23.4238424271 3.3505489016 0.5460016417 -0.1422192548 -0.0239251603 0.853925764 0.5000120596
1540821138.68787 23.424711431 3.3573742819 0.5447069829 -0.1421067363 -0.0237998768 0.8545081225 0.4990542155
1540821138.68987 23.4255750805 3.3641812615 0.5434226189 -0.1419934807 -0.023678896 0.855089971 0.4980946725
1540821138.69187 23.4264338398 3.3709710681 0.5421486328 -0.1418794485 -0.0235622851 0.8556714594 0.4971331756
1540821138.69388 23.4272882678 3.3777457192 0.5408849725 -0.1417645861 -0.0234501026 0.8562528063 0.4961693527
1540821138.69588 23.4281377025 3.3844975601 0.53963339 -0.1416490052 -0.023342564 0.856833399 0.4952042108
1540821138.69787 23.4289826033 3.3912278352 0.538393974 -0.1415326684 -0.0232397333 0.8574133871 0.4942374957
1540821138.69987 23.4298233519 3.3979379135 0.5371667241 -0.1414155413 -0.0231416466 0.8579929149 0.4932689599
1540821138.70187 23.4306604424 3.4046328962 0.5359506619 -0.141297546 -0.0230481727 0.8585723832 0.492297926
1540821138.70387 23.431492698 3.4113052527 0.5347470251 -0.1411788335 -0.0229593274 0.8591510829 0.4913255775
1540821138.70587 23.4323205332 3.417960219 0.5335547322 -0.1410593301 -0.0228749477 0.8597294099 0.4903512454
1540821138.70787 23.4331439531 3.4245998144 0.5323732951 -0.1409390182 -0.0227949209 0.8603074836 0.4893747218
1540821138.70987 23.4339621754 3.4312197321 0.5312033464 -0.1408179959 -0.0227192083 0.8608848721 0.4883967308
1540821138.71187 23.4347755876 3.437825149 0.530043836 -0.1406961888 -0.02264766 0.86146197 0.4874165981
1540821138.71387 23.4355837902 3.4444149157 0.5288948342 -0.1405736383 -0.0225802002 0.8620386212 0.4864345819
1540821138.71588 23.4363912476 3.4510278129 0.52774951 -0.1404496352 -0.0225163752 0.8626181704 0.4854449557
1540821138.71788 23.4371860992 3.457568736 0.526624164 -0.1403259886 -0.0224569962 0.8631922231 0.4844620587
1540821138.71987 23.437975517 3.4640984955 0.5255081011 -0.1402015828 -0.0224013744 0.8637660505 0.4834768915
1540821138.72188 23.4387623515 3.4706431428 0.5243967803 -0.1400759363 -0.022349224 0.8643418919 0.4824855833
1540821138.72388 23.4395396445 3.4771470626 0.5232995031 -0.1399501385 -0.0223008982 0.8649147988 0.4814966454
1540821138.72587 23.4403111032 3.4836433573 0.5222105016 -0.1398235765 -0.0222560424 0.8654876284 0.480505152
1540821138.72787 23.4410762142 3.4901300916 0.5211299641 -0.1396963086 -0.0222145851 0.8660601564 0.4795114796
1540821138.72987 23.4418334813 3.4965968686 0.5200594623 -0.1395685626 -0.0221764973 0.8666314097 0.4785173131
1540821138.73187 23.4425850177 3.5030641517 0.5189954598 -0.1394399563 -0.0221415699 0.8672031418 0.4775195915
1540821138.73388 23.4433286988 3.509516154 0.5179404077 -0.139310825 -0.0221098018 0.8677739033 0.476520832
1540821138.73587 23.4440635213 3.5159464073 0.5168951799 -0.1391813242 -0.0220811218 0.8683430666 0.475522136
1540821138.73787 23.4447911896 3.522372213 0.5158567919 -0.1390511293 -0.0220553568 0.8689121085 0.4745209082
1540821138.73987 23.4455095708 3.5287771366 0.5148277248 -0.1389205974 -0.0220324766 0.8694795199 0.4735198012
1540821138.74187 23.4462210001 3.5351845188 0.5138040584 -0.1387892757 -0.0220123056 0.8700473147 0.4725152542
1540821138.74387 23.4469233622 3.5415779484 0.5127882492 -0.1386575223 -0.0219948068 0.8706139858 0.4715099233
1540821138.74587 23.4476166042 3.5479593691 0.5117797991 -0.1385253217 -0.0219798765 0.8711796519 0.4705035967
1540821138.74787 23.4483013134 3.5543367881 0.5107772615 -0.1383925307 -0.0219674027 0.8717449698 0.4694950993
1540821138.74987 23.4489764341 3.5607030013 0.5097815838 -0.1382593219 -0.0219573063 0.8723092483 0.4684856583
1540821138.75187 23.4496429246 3.5670697789 0.50879074 -0.1381254712 -0.0219494768 0.8728734778 0.4674734928
1540821138.75387 23.4502979495 3.573412524 0.5078083538 -0.1379915194 -0.0219438455 0.8734354265 0.4664626073
1540821138.75587 23.4509442534 3.5797604024 0.5068297037 -0.1378568739 -0.0219402892 0.8739976265 0.465448445
1540821138.75787 23.4515793632 3.5860918799 0.5058579091 -0.1377220132 -0.0219387263 0.8745581187 0.4644345341
1540821138.75987 23.4522042005 3.5924186896 0.5048909537 -0.1375867107 -0.0219390546 0.8751178907 0.4634190892
1540821138.76187 23.4528189586 3.5987457362 0.5039278836 -0.1374508823 -0.0219411825 0.8756773246 0.4624014085
1540821138.76387 23.4534218762 3.6050575923 0.5029708278 -0.1373148813 -0.0219450076 0.8762350056 0.4613840645
1540821138.76587 23.4540135414 3.6113629431 0.5020182401 -0.1371785431 -0.0219504351 0.8767916514 0.4603657522
1540821138.76788 23.4545964032 3.6176914735 0.5010654316 -0.1370412441 -0.0219574041 0.8773498288 0.4593417548
1540821138.76987 23.4551633644 3.6239684513 0.5001234109 -0.1369046284 -0.0219657297 0.8779028988 0.4583242626
1540821138.77187 23.4557195864 3.6302528684 0.4991830665 -0.1367674361 -0.0219753823 0.8784560142 0.4573038182
1540821138.77387 23.4562647782 3.6365450845 0.4982441225 -0.1366296772 -0.0219862734 0.8790091537 0.4562804432
1540821138.77587 23.4567972042 3.6428282327 0.4973088573 -0.1364917402 -0.0219982792 0.8795607843 0.4552569684
1540821138.77787 23.4573170427 3.6491071986 0.4963762931 -0.1363535379 -0.0220113105 0.8801112871 0.4542326907
1540821138.77987 23.4578246768 3.6553898501 0.4954450125 -0.1362149157 -0.0220252882 0.880661302 0.453206415
1540821138.78187 23.4583197893 3.661675813 0.4945148195 -0.1360758999 -0.0220401171 0.8812107454 0.4521782888
1540821138.78388 23.4588012213 3.6679534979 0.4935871676 -0.135936765 -0.0220556724 0.8817585561 0.4511502987
1540821138.78587 23.4592687417 3.6742225446 0.492661841 -0.1357975381 -0.0220718538 0.8823046575 0.4501225981
1540821138.78787 23.4597225026 3.6804878226 0.4917378493 -0.1356581292 -0.0220885755 0.8828494285 0.4490944815
1540821138.78987 23.4601630323 3.6867601745 0.4908133205 -0.1355183138 -0.0221057699 0.8833937634 0.4480642592
1540821138.79187 23.4605895682 3.6930325021 0.489889023 -0.1353782664 -0.0221233213 0.8839369968 0.4470331859
1540821138.79387 23.4610014643 3.6992984576 0.4889656089 -0.1352381454 -0.0221411141 0.8844785338 0.4460023972
1540821138.79588 23.4613994884 3.7055733636 0.488040532 -0.1350976241 -0.0221590944 0.8850196515 0.444969463
1540821138.79787 23.4617820769 3.7118359243 0.4871166406 -0.1349571949 -0.0221771039 0.8855584686 0.4439379803
1540821138.79987 23.4621502987 3.7181057914 0.4861908791 -0.1348164273 -0.0221951336 0.8860966453 0.4429047777
1540821138.80187 23.4625036355 3.724372115 0.4852652422 -0.1346755531 -0.0222132145 0.886633271 0.4418716004
1540821138.80387 23.4628424837 3.7306380954 0.4843397884 -0.1345344833 -0.0222314495 0.8871686553 0.4408378529
1540821138.80587 23.4631672107 3.7369069337 0.4834145768 -0.134393128 -0.022249942 0.8877031051 0.4398029382
1540821138.80787 23.4634774683 3.7431676365 0.4824917608 -0.1342517172 -0.022268753 0.8882357182 0.4387686041
1540821138.80987 23.4637742501 3.7494361072 0.4815695301 -0.134109873 -0.0222880245 0.8887678809 0.4377321553
1540821138.81187 23.4640573908 3.7557050877 0.4806494923 -0.1339677401 -0.0223078296 0.8892990077 0.4366947221
1540821138.81387 23.4643265394 3.7619613627 0.4797341173 -0.1338255994 -0.0223282195 0.8898280144 0.4356584263
1540821138.81588 23.4645831229 3.7682334997 0.478819769 -0.1336827814 -0.0223493831 0.890357348 0.434618467
1540821138.81787 23.4648251744 3.7744665475 0.4779149793 -0.1335405187 -0.0223712259 0.8908824082 0.4335838937
1540821138.81988 23.4650557379 3.7807330206 0.4770097629 -0.1333971356 -0.0223940968 0.8914093362 0.4325426036
1540821138.82188 23.465272993 3.7869787506 0.476112507 -0.1332538489 -0.0224178972 0.8919336054 0.4315035262
1540821138.82388 23.4654774506 3.7932092049 0.4752229339 -0.1331105146 -0.0224427358 0.8924557134 0.4304656945
1540821138.82587 23.465669421 3.7994246397 0.4743415187 -0.1329671071 -0.0224687023 0.8929757183 0.4294290074
1540821138.82787 23.4658502107 3.8056609093 0.4734637449 -0.1328227758 -0.0224960458 0.8934966488 0.4283874143
1540821138.82988 23.4660189537 3.8118811157 0.4725953779 -0.1326783505 -0.0225247048 0.8940154518 0.4273470076
1540821138.83187 23.466176001 3.8180870002 0.4717366906 -0.1325337702 -0.0225547763 0.8945323081 0.426307438
1540821138.83387 23.4663218071 3.8242854695 0.4708872599 -0.1323888523 -0.0225863858 0.8950478261 0.4252674875
1540821138.83587 23.4664567314 3.8304811803 0.4700470069 -0.1322434639 -0.0226196539 0.8955624244 0.4242263093
1540821138.83787 23.4665807626 3.836661082 0.4692182466 -0.1320978885 -0.0226546048 0.8960750512 0.423186034
1540821138.83987 23.4666941604 3.8428224992 0.4684018494 -0.1319521677 -0.0226913107 0.8965855189 0.4221470564
1540821138.84189 23.466798409 3.8490383897 0.4675888419 -0.131804544 -0.0227303277 0.8970998956 0.4210969861
1540821138.84387 23.4668912548 3.8551540258 0.4667999479 -0.1316586722 -0.022770767 0.8976054126 0.4200619114
1540821138.84587 23.4669748672 3.8612835036 0.4660208263 -0.1315118167 -0.0228134448 0.8981115415 0.4190224909
1540821138.84787 23.4670493352 3.8674196241 0.4652530706 -0.1313641188 -0.0228584286 0.8986177135 0.4179798627
1540821138.84987 23.4671145867 3.8735341028 0.4645008045 -0.1312162333 -0.0229056111 0.8991216256 0.4169387671
1540821138.85187 23.4671710386 3.8796366867 0.463763362 -0.1310679014 -0.0229551575 0.8996241135 0.4158974879
1540821138.85387 23.4672190164 3.8857319617 0.4630407746 -0.1309189856 -0.0230072046 0.9001255851 0.4148551781
1540821138.85587 23.4672587202 3.8918070984 0.4623351266 -0.1307697745 -0.023061738 0.9006250161 0.4138139711
1540821138.85787 23.4672905345 3.8978746544 0.4616455289 -0.1306199347 -0.0231189661 0.9011234698 0.4127716538
1540821138.85987 23.4673146835 3.9039182529 0.460974403 -0.130469846 -0.0231788286 0.9016196319 0.4117309809
1540821138.86187 23.467331541 3.9099532889 0.4603206029 -0.1303191016 -0.0232415718 0.9021147972 0.4106892424
1540821138.86387 23.4673414007 3.9159871152 0.4596839977 -0.1301674878 -0.0233073845 0.9026095982 0.4096450953
1540821138.86587 23.4673445272 3.9219812591 0.4590691881 -0.1300159483 -0.0233759366 0.9031009113 0.4086051428
1540821138.86787 23.4673412818 3.9279618053 0.4584739907 -0.1298638031 -0.0234476064 0.9035909061 0.4075648129
1540821138.86987 23.4673319629 3.9339318074 0.457898732 -0.1297109472 -0.0235225353 0.9040798628 0.4065235076
1540821138.87188 23.4673168099 3.939910572 0.457342305 -0.1295568527 -0.0236010916 0.9045693917 0.4054777751
1540821138.87387 23.4672963346 3.9458302818 0.4568115437 -0.1294032462 -0.0236824687 0.9050539709 0.4044394273
1540821138.87587 23.4672707181 3.9517429471 0.4563022322 -0.1292487609 -0.0237674523 0.905537889 0.403399303
1540821138.87787 23.4672403289 3.957634654 0.455816221 -0.1290937331 -0.023855949 0.906020037 0.4023597821
1540821138.87987 23.4672053942 3.9635210398 0.4553528964 -0.1289377232 -0.0239483041 0.9065017249 0.4013180349
1540821138.88187 23.4671663914 3.9693756969 0.4549149631 -0.1287814059 -0.0240442043 0.9069808215 0.4002786719
1540821138.88387 23.467123554 3.9752135586 0.454501874 -0.1286243606 -0.0241439847 0.907458579 0.3992389875
1540821138.88587 23.4670772377 3.9810299635 0.4541146 -0.1284666878 -0.0242476684 0.9079346461 0.3981997478
1540821138.88787 23.4670278084 3.9868203099 0.4537540412 -0.1283084901 -0.0243552669 0.9084086759 0.3971617176
1540821138.88987 23.466975512 3.9925937992 0.4534202592 -0.1281494926 -0.0244670517 0.9088814516 0.3961231852
1540821138.89188 23.4669204574 3.9983718027 0.4531128774 -0.1279890729 -0.0245835753 0.9093547547 0.3950802137
1540821138.89387 23.4668636018 4.0040887789 0.4528359484 -0.1278290318 -0.0247036032 0.9098232457 0.3940445815
1540821138.89587 23.4668048144 4.0097922326 0.4525876182 -0.127668027 -0.0248281987 0.9102908462 0.3930076472
1540821138.89787 23.4667445818 4.0154660274 0.4523692716 -0.1275064908 -0.0249571153 0.9107562633 0.3919722771
1540821138.89987 23.4666830341 4.0211213717 0.4521809385 -0.1273440901 -0.0250906752 0.9112204364 0.3909363849
1540821138.90187 23.4666201117 4.026759199 0.4520223517 -0.1271808097 -0.0252288462 0.9116834231 0.3898998373
1540821138.90387 23.4665558129 4.0323685757 0.4518932977 -0.1270169896 -0.0253712574 0.9121442957 0.3888647162
1540821138.90587 23.466489888 4.0379600284 0.4517930001 -0.126852347 -0.0255180705 0.9126038894 0.3878291521
1540821138.90787 23.4664222411 4.0435300128 0.4517210319 -0.1266870092 -0.0256690945 0.9130618834 0.386793868
1540821138.90988 23.4663526243 4.0490869219 0.4516768192 -0.1265207493 -0.0258244635 0.9135189386 0.3857573665
1540821138.91188 23.4662810662 4.0546166787 0.4516599563 -0.1263540133 -0.0259836814 0.9139738677 0.3847223425
1540821138.91387 23.4662075682 4.0601086975 0.4516697685 -0.1261871548 -0.0261463092 0.9144257696 0.3836908707
1540821138.91587 23.4661315858 4.0655923506 0.4517057301 -0.1260193098 -0.0263131044 0.9148770319 0.3826575108
1540821138.91788 23.4660529563 4.071066683 0.4517674493 -0.1258505271 -0.0264839583 0.9153275469 0.3816224924
1540821138.91987 23.4659719755 4.0765003113 0.4518539486 -0.1256818053 -0.0266577719 0.9157747025 0.3805918303
1540821138.92188 23.4658879521 4.0819287941 0.4519651903 -0.1255120704 -0.0268355667 0.9162213959 0.3795588573
1540821138.92388 23.4658007272 4.0873498874 0.4521007428 -0.1253414128 -0.0270171901 0.916667413 0.3785240488
1540821138.92588 23.4657107551 4.0927254659 0.4522589849 -0.1251710659 -0.0272012385 0.9171095885 0.3774947676
1540821138.92788 23.4656171627 4.0980978224 0.4524405134 -0.1249997222 -0.0273890376 0.9175513725 0.376462998
1540821138.92987 23.4655200518 4.1034500761 0.4526442682 -0.1248279451 -0.0275799014 0.9179913478 0.3754320425
1540821138.93187 23.465419273 4.1087808125 0.4528695782 -0.1246558112 -0.0277736627 0.9184293696 0.3744022508
1540821138.93387 23.4653143235 4.1141063769 0.4531166016 -0.1244828196 -0.0279708131 0.9188667521 0.3733705306
1540821138.93587 23.465205324 4.1194107089 0.4533840528 -0.1243095194 -0.0281706546 0.9193021472 0.3723400593
1540821138.93787 23.4650919489 4.1247006159 0.4536716686 -0.1241357186 -0.0283733298 0.9197360855 0.3713095886
1540821138.93987 23.4649739494 4.1299784354 0.4539790151 -0.1239613683 -0.0285788219 0.9201687299 0.370278731
1540821138.94187 23.464851127 4.1352439775 0.4543055224 -0.1237865026 -0.0287870182 0.920600036 0.3692475904
1540821138.94387 23.4647233602 4.1404939344 0.4546503975 -0.1236112604 -0.0289976778 0.9210297044 0.3682168852
1540821138.94587 23.4645903299 4.1457331407 0.4550133691 -0.1234355089 -0.0292108852 0.9214581024 0.3671857362
1540821138.94787 23.464452101 4.1509514604 0.4553931098 -0.1232596185 -0.0294261129 0.9218843734 0.366156213
1540821138.94987 23.4643079591 4.1561680209 0.4557904243 -0.1230829725 -0.0296440412 0.9223100515 0.365124611
1540821138.95187 23.4641578886 4.1613751554 0.4562041894 -0.1229058562 -0.0298642489 0.9227344811 0.3640925082
1540821138.95387 23.4640021352 4.1665578579 0.4566325528 -0.122728811 -0.0300859823 0.9231564124 0.3630629571
1540821138.95587 23.4638399341 4.1717351602 0.45707644 -0.1225512166 -0.0303099389 0.9235773679 0.3620322532
1540821138.95788 23.4636709815 4.1769093268 0.4575354876 -0.1223730209 -0.0305361139 0.9239975018 0.3610000086
1540821138.95987 23.463495814 4.1820580459 0.4580070605 -0.1221950219 -0.0307634151 0.9244149757 0.359970751
1540821138.96187 23.463313516 4.1872026982 0.4584924508 -0.1220165101 -0.030992668 0.9248314973 0.3589402839
1540821138.96387 23.4631239778 4.192340034 0.4589907539 -0.1218376245 -0.0312236203 0.9252467744 0.3579093255
1540821138.96587 23.4629268218 4.1974741615 0.4595017631 -0.1216582479 -0.0314563484 0.9256611099 0.3568771195
1540821138.96787 23.4627222183 4.202595138 0.4600238529 -0.1214787548 -0.0316902891 0.9260736738 0.3558457368
1540821138.96987 23.462509987 4.20770283 0.4605563309 -0.1212991784 -0.0319253182 0.9264844299 0.3548152822
1540821138.97187 23.4622893363 4.2128110939 0.4611000036 -0.1211190577 -0.0321619613 0.9268944646 0.3537830317
1540821138.97387 23.4620608316 4.2179021274 0.4616523194 -0.120939047 -0.0323992798 0.9273023222 0.3527526568
1540821138.97588 23.4618227099 4.2230097892 0.4622163332 -0.1207579732 -0.0326387435 0.9277106847 0.3517173722
1540821138.97787 23.4615768913 4.228088397 0.4627863416 -0.1205774815 -0.0328780972 0.9281158725 0.3506865107
1540821138.97987 23.4613218419 4.2331663268 0.4633648174 -0.120396591 -0.0331185579 0.9285201272 0.3496543941
1540821138.98187 23.461057689 4.238236759 0.4639503237 -0.1202155693 -0.0333596898 0.9289228782 0.3486224812
1540821138.98388 23.4607828192 4.2433255317 0.4645452165 -0.1200335162 -0.0336026133 0.9293261451 0.34758558
1540821138.98587 23.4604996187 4.2483847415 0.4651432146 -0.1198521701 -0.0338449267 0.9297261055 0.3465535268
1540821138.98787 23.4602061879 4.2534456721 0.4657472968 -0.1196704355 -0.0340880095 0.9301252116 0.3455200214
1540821138.98988 23.4599021509 4.2585105756 0.4663570689 -0.1194882539 -0.0343318578 0.9305236104 0.3444846747
1540821138.99187 23.4595881813 4.2635648283 0.4669700808 -0.1193061745 -0.034575653 0.9309201253 0.3434505515
1540821138.99387 23.4592633862 4.2686197413 0.4675870053 -0.1191238129 -0.0348198252 0.9313156184 0.3424154141
1540821138.99587 23.4589280816 4.2736673355 0.4682061705 -0.1189414797 -0.0350638743 0.93170944 0.3413809726
1540821138.99787 23.4585809774 4.2787237262 0.4688288562 -0.1187586142 -0.0353084649 0.9321028194 0.3403439993
1540821138.99987 23.4582231322 4.2837712073 0.4694523169 -0.1185758759 -0.0355526593 0.9324943533 0.339308195
1540821139.00187 23.4578536852 4.2888229985 0.4700781618 -0.1183927957 -0.0357971504 0.9328850477 0.338270894
